Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    ТИК Правобережного района																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200					
1	"Число избирателей, внесенных в списки избирателей"	38682	1966	1590	1970	1198	2303	476	1063	1143	329	607	1115	2448	1487	1261	534	1972	864	1465	1012	465	2513	344	1379	860	871	1185	1990	1585	981	1706					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	36631	1920	1483	1882	1093	2206	445	1066	1123	288	585	1042	2354	1393	1188	466	1876	806	1407	928	445	2377	324	1295	787	853	1102	1893	1508	909	1587					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	23086	1179	1054	1193	778	1450	257	676	688	238	375	731	1488	937	794	363	1113	531	1003	587	295	1494	216	478	515	391	445	1207	983	606	1021					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1136	59	27	48	24	38	14	47	32	23	19	50	54	47	27	10	129	13	22	50	33	89	12	27	27	49	40	46	15	12	53					
6	Число погашенных избирательных бюллетеней	12409	682	402	641	291	718	174	343	403	27	191	261	812	409	367	93	634	262	382	291	117	794	96	790	245	413	617	640	510	291	513					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1136	59	27	48	24	38	14	47	32	23	19	50	54	47	27	10	129	13	22	50	33	89	12	27	27	49	40	46	15	12	53					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	23069	1179	1054	1193	778	1450	257	676	688	238	375	731	1488	937	794	346	1113	531	1003	587	295	1494	216	478	515	391	445	1207	983	606	1021					
9	Число недействительных избирательных бюллетеней	756	129	54	0	46	53	25	3	0	0	23	53	5	11	27	4	19	12	0	4	1	33	6	23	22	0	21	26	32	33	91					
10	Число действительных избирательных бюллетеней	23449	1109	1027	1241	756	1435	246	720	720	261	371	728	1537	973	794	352	1223	532	1025	633	327	1550	222	482	520	440	464	1227	966	585	983					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1200	50	40	50	40	70	20	40	40	20	30	40	70	40	40	20	60	30	40	30	30	70	20	40	30	30	40	60	40	30	40					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	213	9	9	3	5	10	3	3	4	0	0	7	22	14	3	3	10	11	10	1	2	18	4	7	3	4	3	23	8	5	9					
