Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    ТИК Правобережного района																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183					
1	"Число избирателей, внесенных в список избирателей"	43188	2158	1808	2011	1169	1562	1324	1240	1322	328	601	1089	1514	1187	1482	1661	1180	1367	1210	1188	1322	1692	1376	1373	1312	1466	1238	1414	1571	1441	1385	1356	173	601	67					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	39095	1974	1621	1806	1033	1402	1183	1112	1185	292	536	1013	1356	1063	1331	1490	1068	1223	1085	1064	1185	1517	1234	1231	1175	1315	1109	1266	1409	1292	1240	1215	250	620	200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	36239	1888	1557	1756	525	1375	1131	1066	1131	269	520	918	1277	1014	1270	1408	937	1163	1030	1012	1124	1445	1183	1163	1119	1243	1054	1206	1332	1221	1173	1149	74	451	55					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1089	28	25	25	50	25	22	17	29	14	16	70	31	27	30	27	29	25	24	19	32	27	19	27	29	27	26	22	24	27	18	29	99	150	0					
6	Число погашенных избирательных бюллетеней	1767	58	39	25	458	2	30	29	25	9	0	25	48	22	31	55	102	35	31	33	29	45	32	41	27	45	29	38	53	44	49	37	77	19	145					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1089	28	25	25	50	25	22	17	29	14	16	70	31	27	30	27	29	25	24	19	32	27	19	27	29	27	26	22	24	27	18	29	99	150	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	36206	1887	1556	1755	525	1374	1130	1065	1130	267	520	918	1276	1012	1268	1406	937	1161	1028	1010	1122	1443	1183	1162	1117	1242	1054	1204	1331	1221	1173	1149	74	451	55					
9	Число недействительных избирательных бюллетеней	500	26	27	18	18	22	14	15	13	4	11	10	11	22	19	17	5	16	15	17	23	20	18	16	18	13	15	10	12	10	15	14	1	15	0					
10	Число действительных избирательных бюллетеней	36795	1889	1554	1762	557	1377	1138	1067	1146	277	525	978	1296	1017	1279	1416	961	1170	1037	1012	1131	1450	1184	1173	1128	1256	1065	1216	1343	1238	1176	1164	172	586	55					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	754	25	25	25	25	25	25	25	25	15	16	25	25	25	25	25	25	25	25	25	25	25	24	25	25	25	25	24	25	25	25	25	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	446	8	15	21	4	7	23	24	0	0	3	25	14	17	8	25	8	25	25	25	17	9	10	11	11	13	12	24	10	25	16	11	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	311	0	9	7	15	0	7	0	3	5	4	0	9	5	8	10	3	10	3	1	7	2	7	0	9	0	4	7	3	7	0	2	17	144	3					
14	Число погашенных неиспользованных открепительных удостоверений	308	17	10	4	21	18	2	1	25	15	13	0	11	8	17	0	17	0	0	0	8	16	14	14	14	12	13	0	15	0	9	14	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	143	3	9	5	2	1	4	3	4	2	3	4	7	5	9	3	7	3	4	5	6	6	10	1	5	6	2	5	5	7	4	3	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
