Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Турочакская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116					
1	"Число избирателей, внесенных в списки избирателей"	9641	531	144	2144	2134	150	63	199	434	624	148	132	148	1107	432	402	82	137	37	141	28	90	334					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	9250	500	143	2000	2020	145	65	194	420	592	145	109	146	1100	433	392	76	136	39	137	30	88	340					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	5467	355	91	1105	1050	88	48	137	269	363	111	83	82	598	214	247	48	112	35	109	10	73	239					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	429	24	9	69	105	4	1	12	20	34	6	0	15	43	41	12	2	4	0	5	4	5	14					
6	Число погашенных избирательных бюллетеней	3351	121	43	826	862	53	16	45	131	195	28	26	49	459	178	133	26	20	4	23	16	10	87					
7	Число избирательных бюллетеней в переносных ящиках для голосования	432	24	9	69	108	4	1	12	20	34	6	0	15	43	41	12	2	4	0	5	4	5	14					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5467	355	91	1105	1050	88	48	137	269	363	111	83	82	598	214	247	48	112	35	109	10	73	239					
9	Число недействительных избирательных бюллетеней	41	1	0	12	8	1	0	3	2	2	1	3	1	1	1	2	0	0	0	2	0	0	1					
10	Число действительных избирательных бюллетеней	5858	378	100	1162	1150	91	49	146	287	395	116	80	96	640	254	257	50	116	35	112	14	78	252					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	170	10	5	25	25	5	5	5	5	10	5	5	5	14	7	6	5	5	3	5	3	5	7					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	67	2	3	15	6	0	1	4	4	9	1	0	0	5	5	3	1	0	1	1	1	0	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	50	5	1	21	2	1	1	2	4	2	1	1	0	5	2	0	0	0	0	0	0	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	103	8	2	10	19	5	4	1	1	1	4	5	5	9	2	3	4	5	2	4	2	5	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	12	1	0	3	2	1	0	0	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	1.Политическая партия «Аграрная партия России»	163	9	1	26	32	1	1	11	8	11	6	0	0	12	7	7	3	6	4	8	0	4	6					
		2.76%	2.37%	1.00%	2.21%	2.76%	1.09%	2.04%	7.38%	2.77%	2.77%	5.13%	0.00%	0.00%	1.87%	2.75%	2.70%	6.00%	5.17%	11.43%	7.02%	0.00%	5.13%	2.37%					
19	2.Всероссийская политическая партия «Гражданская Сила»	25	3	0	1	5	1	0	0	5	2	0	0	2	6	0	0	0	0	0	0	0	0	0					
		0.42%	0.79%	0.00%	0.09%	0.43%	1.09%	0.00%	0.00%	1.73%	0.50%	0.00%	0.00%	2.06%	0.94%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	7	0	0	2	2	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0					
		0.12%	0.00%	0.00%	0.17%	0.17%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	682	21	8	164	135	20	12	20	27	49	3	10	7	77	31	28	6	22	1	13	0	1	27					
		11.56%	5.54%	8.00%	13.97%	11.66%	21.74%	24.49%	13.42%	9.34%	12.34%	2.56%	12.05%	7.22%	12.01%	12.16%	10.81%	12.00%	18.97%	2.86%	11.40%	0.00%	1.28%	10.67%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	33	2	0	12	6	0	0	0	4	0	0	0	2	4	0	1	0	0	1	1	0	0	0					
		0.56%	0.53%	0.00%	1.02%	0.52%	0.00%	0.00%	0.00%	1.38%	0.00%	0.00%	0.00%	2.06%	0.62%	0.00%	0.39%	0.00%	0.00%	2.86%	0.88%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	10	0	0	3	0	1	0	0	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0					
		0.17%	0.00%	0.00%	0.26%	0.00%	1.09%	0.00%	0.00%	1.04%	0.00%	0.85%	1.20%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	475	18	6	103	95	15	5	10	46	17	4	10	9	54	14	27	6	6	1	3	1	9	16					
		8.05%	4.75%	6.00%	8.77%	8.20%	16.30%	10.20%	6.71%	15.92%	4.28%	3.42%	12.05%	9.28%	8.42%	5.49%	10.42%	12.00%	5.17%	2.86%	2.63%	7.14%	11.54%	6.32%					
