Выборы Президента Российской Федерации																																																								
Дата голосования: 18.03.2018																																																								
																																																								
Наименование Избирательной комиссии:    Соликамская городская																																																								
																																																								
Сводная таблица итогов голосования																																																								
																																																								
	Число участковых избирательных комиссий	45																																																						
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	45																																																						
																																																								
		Сумма	УИК №3601	УИК №3602	УИК №3603	УИК №3604	УИК №3605	УИК №3606	УИК №3607	УИК №3608	УИК №3609	УИК №3610	УИК №3611	УИК №3612	УИК №3613	УИК №3614	УИК №3615	УИК №3616	УИК №3617	УИК №3618	УИК №3619	УИК №3620	УИК №3621	УИК №3622	УИК №3623	УИК №3624	УИК №3625	УИК №3626	УИК №3627	УИК №3628	УИК №3629	УИК №3630	УИК №3631	УИК №3632	УИК №3633	УИК №3634	УИК №3635	УИК №3636	УИК №3637	УИК №3638	УИК №3639	УИК №3640	УИК №3641	УИК №3642	УИК №3643	УИК №3644	УИК №3645									
1	"Число избирателей, включенных в список избирателей"	67124	1454	1438	2027	1148	2780	1702	2406	2729	2379	919	2240	2703	1465	1520	1309	1436	648	1944	1903	2609	1134	1356	2610	1588	1933	796	1980	860	756	2940	2639	1402	1261	1041	615	1152	1014	739	959	359	1162	1488	219	132	230									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	55080	1050	1100	1500	850	2000	1300	1850	2500	1800	700	1800	2000	1300	1400	1000	1100	500	2000	1600	2400	900	1000	2400	1200	1450	600	2000	700	600	2400	2000	1100	1250	1000	550	850	900	600	700	300	900	1350	225	140	215									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	44503	853	882	1209	786	1772	1101	1697	1910	1612	558	1533	1680	973	986	808	736	380	1255	1518	1887	686	955	1874	1113	1389	580	1398	552	491	1990	1620	849	906	720	391	661	751	534	589	269	714	1013	219	54	49									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2132	24	41	43	23	126	57	46	55	79	34	71	67	55	80	42	93	7	131	29	38	18	15	39	46	46	17	29	4	29	83	72	51	43	34	20	36	21	21	47	5	42	33	0	74	166									
6	Число погашенных избирательных бюллетеней	8443	173	177	248	41	102	142	107	535	109	108	196	253	272	333	150	271	113	614	53	475	196	29	487	41	15	3	573	144	80	327	308	200	301	246	139	153	128	45	64	26	144	304	6	12	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2132	24	41	43	23	126	57	46	55	79	34	71	67	55	80	42	93	7	131	29	38	18	15	39	46	46	17	29	4	29	83	72	51	43	34	20	36	21	21	47	5	42	33	0	74	166									
8	Число бюллетеней в стационарных ящиках для голосования	44493	853	882	1209	786	1772	1100	1695	1909	1612	558	1532	1680	973	986	808	736	380	1255	1518	1887	686	955	1874	1113	1389	580	1398	552	491	1987	1618	849	906	720	391	661	751	534	589	269	714	1013	219	54	49									
9	Число недействительных избирательных бюллетеней	821	20	9	16	15	41	19	35	31	28	17	25	28	15	15	18	15	6	19	25	33	11	17	38	23	32	7	23	3	7	50	41	12	21	15	4	11	20	8	5	4	13	26	0	0	0									
10	Число действительных избирательных бюллетеней	45804	857	914	1236	794	1857	1138	1706	1933	1663	575	1578	1719	1013	1051	832	814	381	1367	1522	1892	693	953	1875	1136	1403	590	1404	553	513	2020	1649	888	928	739	407	686	752	547	631	270	743	1020	219	128	215									
11	Число утраченных избирательных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																								
13	Бабурин Сергей Николаевич	301	10	3	9	5	8	3	9	16	3	2	9	15	7	7	7	4	1	11	8	17	4	8	17	7	15	2	11	2	3	13	6	5	3	9	3	6	5	7	4	2	5	8	0	0	2									
		0.65%	1.14%	0.33%	0.72%	0.62%	0.42%	0.26%	0.52%	0.81%	0.18%	0.34%	0.56%	0.86%	0.68%	0.66%	0.82%	0.48%	0.26%	0.79%	0.52%	0.88%	0.57%	0.82%	0.89%	0.60%	1.05%	0.34%	0.77%	0.36%	0.58%	0.63%	0.36%	0.56%	0.32%	1.19%	0.73%	0.86%	0.65%	1.26%	0.63%	0.73%	0.66%	0.76%	0.00%	0.00%	0.93%									
14	Грудинин Павел Николаевич	5298	106	86	133	95	235	154	204	243	184	60	175	190	110	113	89	82	33	147	198	239	83	96	218	150	137	64	141	45	65	256	201	124	100	83	55	83	114	63	73	36	94	111	3	11	16									
		11.36%	12.09%	9.32%	10.62%	11.74%	12.38%	13.31%	11.72%	12.37%	10.88%	10.14%	10.92%	10.88%	10.70%	10.60%	10.47%	9.89%	8.53%	10.61%	12.80%	12.42%	11.79%	9.90%	11.40%	12.94%	9.55%	10.72%	9.88%	8.09%	12.50%	12.37%	11.89%	13.78%	10.54%	11.01%	13.38%	11.91%	14.77%	11.35%	11.48%	13.14%	12.43%	10.61%	1.37%	8.59%	7.44%									
