Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Добрянская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038					
1	"Число избирателей, внесенных в список избирателей"	47896	2824	2622	2781	2800	2645	2443	2958	2471	2766	2038	1979	594	2128	2610	2792	1437	1210	1085	152	444	481	333	586	1054	135	158	600	272	155	207	905	411	294	208	234	254	371	459					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	41690	2400	2400	2400	2400	2400	2100	2500	2100	2400	1700	1700	500	1900	2200	2400	1200	1000	1000	150	400	400	300	500	900	130	150	600	250	140	200	900	400	250	180	200	240	350	350					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	20911	1195	1255	1354	1303	1299	1215	1349	972	1069	684	765	181	875	1169	1409	641	632	459	49	139	171	163	225	418	65	77	209	113	57	78	338	189	92	90	102	134	166	210					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1516	121	58	57	43	74	48	35	61	64	76	38	23	54	46	37	46	7	44	49	69	38	15	6	55	4	8	24	15	18	16	35	19	66	17	7	33	58	32					
6	Число погашенных избирательных бюллетеней	19215	1084	1087	989	1054	1027	837	1116	1067	1267	940	897	296	971	985	954	513	361	497	52	192	191	122	269	427	61	65	319	122	65	106	527	192	92	73	91	73	126	108					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1564	121	58	57	43	74	48	35	61	64	76	38	23	54	46	37	46	7	44	49	69	38	15	6	55	4	8	72	15	18	16	35	19	66	17	7	33	58	32					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	20896	1195	1250	1354	1303	1299	1215	1349	972	1068	684	765	181	874	1166	1408	637	632	459	49	139	171	163	225	418	65	77	209	113	57	78	338	189	92	90	102	134	166	210					
9	Число недействительных избирательных бюллетеней	412	23	31	22	9	32	16	27	27	15	21	12	1	25	22	21	16	6	16	1	7	3	7	1	17	2	1	4	3	1	4	4	2	0	3	0	2	2	6					
10	Число действительных избирательных бюллетеней	22048	1293	1277	1389	1337	1341	1247	1357	1006	1117	739	791	203	903	1190	1424	667	633	487	97	201	206	171	230	456	67	84	277	125	74	90	369	206	158	104	109	165	222	236					
