Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    район Крылатское																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №2451	УИК №2452	УИК №2453	УИК №2454	УИК №2455	УИК №2456	УИК №2457	УИК №2458	УИК №2459	УИК №2460	УИК №2461	УИК №2462	УИК №2463	УИК №2464	УИК №2465	УИК №2466	УИК №2467	УИК №2468	УИК №2469	УИК №2470	УИК №2471	УИК №2472					
1	"Число избирателей, внесенных в список избирателей"	55053	2811	2838	2929	2591	2295	2380	2477	2183	2325	2659	2338	2663	2921	2412	3044	2878	2778	2137	2552	2220	2242	1380					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	48700	2500	2500	2600	2300	2000	2100	2200	2000	2000	2400	2100	2400	2600	2100	2600	2500	2500	1900	2300	2000	2000	1100					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	37696	1381	1890	1977	1852	1418	1731	1912	1593	1693	1850	1732	1758	2070	1641	1971	1943	1949	1507	1778	1565	1553	932					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	415	26	22	19	20	14	20	6	17	11	23	18	9	25	11	17	32	37	26	13	19	15	15					
6	Число погашенных избирательных бюллетеней	10589	1093	588	604	428	568	349	282	390	296	527	350	633	505	448	612	525	514	367	509	416	432	153					
7	Число избирательных бюллетеней в переносных ящиках для голосования	415	26	22	19	20	14	20	6	17	11	23	18	9	25	11	17	32	37	26	13	19	15	15					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	37526	1381	1868	1958	1852	1418	1731	1912	1593	1693	1850	1714	1742	2064	1641	1949	1943	1912	1481	1778	1561	1553	932					
9	Число недействительных избирательных бюллетеней	480	31	20	3	32	22	1	37	11	24	30	33	21	29	25	17	5	34	9	33	19	33	11					
10	Число действительных избирательных бюллетеней	37461	1376	1870	1974	1840	1410	1750	1881	1599	1680	1843	1699	1730	2060	1627	1949	1970	1915	1498	1758	1561	1535	936					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1165	50	50	55	50	50	50	50	50	90	50	50	60	50	50	50	60	50	50	50	50	50	50					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	873	35	32	50	37	44	34	36	31	87	32	40	53	47	36	40	46	33	31	37	42	35	15					
