Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Псковская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173					
1	"Число избирателей, внесенных в список избирателей"	30405	1043	1081	1115	572	1241	464	256	514	809	854	423	857	431	1333	1056	1259	1621	982	378	709	412	390	110	1000	795	127	899	308	318	1352	1200	248	251	3305	558	1374	583	177					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	28525	900	1000	1100	500	1100	450	240	500	800	800	500	860	440	1200	1000	1200	1600	950	350	700	400	350	100	950	750	100	850	260	300	1300	1100	200	250	2800	550	1350	550	175					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	12202	313	520	470	240	526	115	82	158	161	354	74	154	75	586	328	687	758	277	127	142	129	144	45	386	298	46	254	102	121	607	400	102	54	2333	223	498	190	123					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	3610	217	31	43	37	26	138	69	111	248	107	349	93	114	38	179	31	39	118	55	238	139	85	37	113	63	46	131	55	37	92	132	38	66	36	87	106	31	35					
6	Число погашенных избирательных бюллетеней	12713	370	449	587	223	548	197	89	231	391	339	77	613	251	576	493	482	803	555	168	320	132	121	18	451	389	8	465	103	142	601	568	60	130	431	240	746	329	17					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3610	217	31	43	37	26	138	69	111	248	107	349	93	114	38	179	31	39	118	55	238	139	85	37	113	63	46	131	55	37	92	132	38	66	36	87	106	31	35					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	12202	313	520	470	240	526	115	82	158	161	354	74	154	75	586	328	687	758	277	127	142	129	144	45	386	298	46	254	102	121	607	400	102	54	2333	223	498	190	123					
9	Число недействительных избирательных бюллетеней	178	2	9	5	1	6	0	0	1	2	11	0	4	0	9	6	5	21	6	2	2	2	5	0	5	4	0	12	3	1	8	5	0	0	23	7	9	2	0					
10	Число действительных избирательных бюллетеней	15634	528	542	508	276	546	253	151	268	407	450	423	243	189	615	501	713	776	389	180	378	266	224	82	494	357	92	373	154	157	691	527	140	120	2346	303	595	219	158					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1457	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	60	60	30	30	30	30	30	30	30	30	30	30	30	30	60	60	30	30	160	30	30	90	37					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	263	5	13	14	5	16	5	1	2	23	7	0	0	0	16	1	11	18	2	1	8	2	1	0	5	11	0	6	1	1	21	18	4	7	33	1	1	3	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	181	9	1	11	3	11	6	5	2	2	8	0	0	5	12	9	3	2	3	3	4	4	0	5	11	9	3	9	2	1	10	2	2	2	11	1	8	2	0					
