Выборы Президента Российской Федерации																																																																							
Дата голосования: 04.03.2012																																																																							
																																																																							
Наименование Избирательной комиссии:    Петрозаводская городская №1																																																																							
																																																																							
Сводная таблица итогов голосования																																																																							
																																																																							
	Число участковых избирательных комиссий	60																																																																					
	Число участковых избирательных комиссий, приступивших к передаче сведений	60																																																																					
																																																																							
		Сумма	УИК №1	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №46	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №102									
1	Число избирателей, включенных в список избирателей	111290	1539	1229	1350	2655	1706	2487	2208	2694	1651	1395	1999	2830	2325	2134	1692	1813	2442	1953	1851	1860	1909	2051	2060	2164	2152	1422	1744	1803	1568	2298	1974	1489	1800	2404	1603	1476	1456	1745	1934	1818	1596	1584	1928	1635	1576	1942	1828	1857	1714	2243	1808	1685	1822	1589	1520	1566	1416	1855	1850	1593									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	106100	1500	1100	1200	2600	1700	2400	2100	2600	1600	1300	1900	2700	2300	2100	1600	1700	2200	1900	1800	1800	1800	1900	2000	2000	2100	1400	1700	1700	1500	2300	1800	1400	1500	2400	1500	1400	1400	1700	1700	2200	1500	1500	1900	1600	1500	1900	1800	1600	1700	2000	1700	1600	1700	1500	1400	1500	1300	1700	1700	1500									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	62100	638	616	631	1441	823	1255	1080	1447	864	830	956	1414	1046	1239	867	1011	1540	1089	974	1199	930	956	1270	1341	1168	760	996	1098	861	1264	855	928	916	1321	888	773	838	1062	1132	1013	886	860	1191	985	1011	1248	1032	1088	1019	1334	1114	1027	1140	903	891	977	839	1146	1170	909									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1021	21	12	22	13	8	35	12	13	28	10	9	45	6	13	14	10	10	29	21	7	43	50	23	10	13	9	30	27	18	14	7	13	15	20	14	17	26	13	23	41	35	30	20	13	10	5	13	8	17	8	13	6	8	21	2	2	5	14	9	18									
6	Число погашенных избирательных бюллетеней	42979	841	472	547	1146	869	1110	1008	1140	708	460	935	1241	1248	848	719	679	650	782	805	594	827	894	707	649	919	631	674	575	621	1022	938	459	569	1059	598	610	536	625	545	1146	579	610	689	602	479	647	755	504	664	658	573	567	552	576	507	521	456	540	521	573									
