Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Грайворонская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531					
1	"Число избирателей, внесенных в список избирателей"	23570	1363	1373	1165	1246	170	680	1269	1081	647	850	1048	362	343	321	1494	542	313	508	776	593	226	415	290	185	507	158	259	502	1021	255	384	486	141	517	140	581	1359					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	23818	1347	1405	1209	1262	171	702	1291	1055	638	835	1052	373	345	323	1518	552	313	496	786	602	234	418	299	264	518	158	263	512	1048	279	377	489	143	532	143	581	1285					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	16614	1123	900	776	915	125	483	776	849	378	492	661	243	255	283	1193	434	158	264	446	478	167	363	208	126	308	115	192	283	635	225	276	391	85	378	112	410	1108					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	2344	42	62	97	38	26	79	143	63	127	63	98	43	35	20	103	36	80	100	82	31	32	44	78	59	56	27	48	76	140	30	58	52	42	64	17	60	93					
6	Число погашенных избирательных бюллетеней	4860	182	443	336	309	20	140	372	143	133	280	293	87	55	20	222	82	75	132	258	93	35	11	13	79	154	16	23	153	273	24	43	46	16	90	14	111	84					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2344	42	62	97	38	26	79	143	63	127	63	98	43	35	20	103	36	80	100	82	31	32	44	78	59	56	27	48	76	140	30	58	52	42	64	17	60	93					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	16612	1123	900	776	915	125	483	776	849	378	492	660	243	255	283	1193	434	158	264	446	478	167	363	208	126	308	115	192	283	635	225	276	391	85	378	112	410	1107					
9	Число недействительных избирательных бюллетеней	243	9	14	16	13	0	0	25	14	4	9	11	12	5	4	18	7	2	4	3	3	0	4	3	2	8	1	4	1	1	0	5	11	0	7	1	7	15					
10	Число действительных избирательных бюллетеней	18713	1156	948	857	940	151	562	894	898	501	546	747	274	285	299	1278	463	236	360	525	506	199	403	283	183	356	141	236	358	774	255	329	432	127	435	128	463	1185					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	265	15	23	13	13	2	7	14	21	6	10	10	4	5	3	17	5	4	5	5	6	3	3	5	3	9	2	1	5	8	3	3	4	3	5	2	6	12					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	209	15	16	8	11	2	6	12	20	5	7	8	3	5	3	15	5	2	3	4	2	2	3	2	2	8	2	0	3	6	2	3	4	3	5	1	4	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	233	30	14	9	16	4	3	7	8	4	4	9	3	4	3	9	2	2	6	3	4	2	5	2	1	4	2	3	5	3	3	5	4	2	4	2	5	37					
14	Число погашенных неиспользованных открепительных удостоверений	56	0	7	5	2	0	1	2	1	1	3	2	1	0	0	2	0	2	2	1	4	1	0	3	1	1	0	1	2	2	1	0	0	0	0	1	2	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	1	3	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1901	117	138	142	104	10	35	127	117	63	97	111	31	6	14	68	46	19	39	80	58	6	27	22	25	30	5	12	27	49	8	26	55	17	34	4	37	95					
		10.03%	10.04%	14.35%	16.27%	10.91%	6.62%	6.23%	13.82%	12.83%	12.48%	17.48%	14.64%	10.84%	2.07%	4.62%	5.25%	9.79%	7.98%	10.71%	15.15%	11.39%	3.02%	6.63%	7.69%	13.51%	8.24%	3.52%	5.00%	7.52%	6.32%	3.14%	7.78%	12.42%	13.39%	7.69%	3.10%	7.87%	7.92%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1996	112	111	106	81	13	59	83	144	55	51	74	32	18	34	122	36	42	56	69	52	12	17	4	11	42	11	15	32	35	10	31	47	3	56	12	51	257					
		10.53%	9.61%	11.54%	12.14%	8.50%	8.61%	10.50%	9.03%	15.79%	10.89%	9.19%	9.76%	11.19%	6.21%	11.22%	9.41%	7.66%	17.65%	15.38%	13.07%	10.22%	6.03%	4.18%	1.40%	5.95%	11.54%	7.75%	6.25%	8.91%	4.52%	3.92%	9.28%	10.61%	2.36%	12.67%	9.30%	10.85%	21.42%					
