Выборы Президента Российской Федерации																																		
Дата голосования: 18.03.2018																																		
																																		
Наименование Избирательной комиссии:    Каменская																																		
																																		
Сводная таблица итогов голосования																																		
																																		
	Число участковых избирательных комиссий	23																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	23																																
																																		
		Сумма	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723									
1	"Число избирателей, включенных в список избирателей"	13950	267	348	505	435	345	577	403	448	713	218	484	144	620	376	215	343	80	534	1314	1408	1414	1392	1367									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	14000	270	340	500	450	350	600	400	450	750	240	520	160	600	400	240	350	80	500	1300	1400	1400	1300	1400									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	8496	188	224	261	300	189	330	252	328	366	105	379	120	422	282	106	231	51	268	763	865	776	834	856									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1881	46	60	106	47	55	108	77	83	155	78	85	14	90	53	41	75	11	81	112	114	129	125	136									
6	Число погашенных избирательных бюллетеней	3623	36	56	133	103	106	162	71	39	229	57	56	26	88	65	93	44	18	151	425	421	495	341	408									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1881	46	60	106	47	55	108	77	83	155	78	85	14	90	53	41	75	11	81	112	114	129	125	136									
8	Число бюллетеней в стационарных ящиках для голосования	8496	188	224	261	300	189	330	252	328	366	105	379	120	422	282	106	231	51	268	763	865	776	834	856									
9	Число недействительных избирательных бюллетеней	113	2	2	2	6	5	5	2	1	7	1	0	2	2	4	3	1	1	6	8	14	12	9	18									
