Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Федоровская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646	УИК №1647	УИК №1648	УИК №1649	УИК №1650	УИК №1651					
1	"Число избирателей, внесенных в список избирателей"	16292	1260	1161	1406	389	1427	334	621	286	273	419	553	638	524	232	575	660	658	260	695	683	521	373	1068	1276					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	16470	1270	1160	1360	390	1420	330	620	290	270	420	570	660	530	240	620	690	680	270	700	680	530	370	1100	1300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	8600	725	595	590	188	766	216	333	216	150	247	291	400	337	139	262	307	383	158	313	399	325	238	485	537					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	990	36	34	19	5	16	9	48	12	30	81	73	50	46	49	57	30	67	29	66	71	34	15	61	52					
6	Число погашенных избирательных бюллетеней	6880	509	531	751	197	638	105	239	62	90	92	206	210	147	52	301	353	230	83	321	210	171	117	554	711					
7	Число избирательных бюллетеней в переносных ящиках для голосования	990	36	34	19	5	16	9	48	12	30	81	73	50	46	49	57	30	67	29	66	71	34	15	61	52					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8564	689	595	590	188	766	216	333	216	150	247	291	400	337	139	262	307	383	158	313	399	325	238	485	537					
9	Число недействительных избирательных бюллетеней	117	6	15	7	0	17	6	3	2	0	2	3	6	7	3	2	6	9	5	3	8	0	0	5	2					
10	Число действительных избирательных бюллетеней	9437	719	614	602	193	765	219	378	226	180	326	361	444	376	185	317	331	441	182	376	462	359	253	541	587					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	444	23	25	21	5	26	5	15	9	5	10	20	20	10	20	35	30	30	15	35	15	10	5	25	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	430	21	25	17	1	26	5	15	8	5	8	20	20	10	20	35	30	30	15	35	15	10	5	24	30					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	79	9	7	8	2	6	1	2	3	2	0	0	3	4	1	1	0	2	3	4	13	0	1	1	6					
14	Число погашенных неиспользованных открепительных удостоверений	14	2	0	4	4	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	21	3	5	0	0	2	0	1	3	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	956	102	105	71	20	134	17	41	16	20	20	35	6	0	20	10	51	23	7	51	7	47	19	70	64					
		10.01%	14.07%	16.69%	11.66%	10.36%	17.14%	7.56%	10.76%	7.02%	11.11%	6.10%	9.62%	1.33%	0.00%	10.64%	3.13%	15.13%	5.11%	3.74%	13.46%	1.49%	13.09%	7.51%	12.82%	10.87%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	931	97	84	105	25	116	20	61	15	43	40	53	5	0	22	5	17	29	14	33	9	20	17	39	62					
		9.74%	13.38%	13.35%	17.24%	12.95%	14.83%	8.89%	16.01%	6.58%	23.89%	12.20%	14.56%	1.11%	0.00%	11.70%	1.57%	5.04%	6.44%	7.49%	8.71%	1.91%	5.57%	6.72%	7.14%	10.53%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	44	2	4	6	2	6	0	2	0	2	1	1	1	0	0	0	0	3	0	1	1	0	0	6	6					
		0.46%	0.28%	0.64%	0.99%	1.04%	0.77%	0.00%	0.52%	0.00%	1.11%	0.30%	0.27%	0.22%	0.00%	0.00%	0.00%	0.00%	0.67%	0.00%	0.26%	0.21%	0.00%	0.00%	1.10%	1.02%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1841	128	136	113	41	139	48	81	24	37	35	60	80	118	35	64	85	96	24	109	60	65	38	111	114					
		19.27%	17.66%	21.62%	18.56%	21.24%	17.77%	21.33%	21.26%	10.53%	20.56%	10.67%	16.48%	17.78%	30.81%	18.62%	20.06%	25.22%	21.33%	12.83%	28.76%	12.77%	18.11%	15.02%	20.33%	19.35%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	72	18	4	7	1	14	0	0	2	1	1	7	2	0	0	0	0	1	0	2	3	1	1	4	3					
		0.75%	2.48%	0.64%	1.15%	0.52%	1.79%	0.00%	0.00%	0.88%	0.56%	0.30%	1.92%	0.44%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.53%	0.64%	0.28%	0.40%	0.73%	0.51%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5561	370	277	297	102	354	133	190	169	77	229	205	350	258	107	238	176	289	136	176	382	225	176	310	335					
		58.21%	51.03%	44.04%	48.77%	52.85%	45.27%	59.11%	49.87%	74.12%	42.78%	69.82%	56.32%	77.78%	67.36%	56.91%	74.61%	52.23%	64.22%	72.73%	46.44%	81.28%	62.67%	69.57%	56.78%	56.88%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	32	2	4	3	2	2	1	3	0	0	0	0	0	0	1	0	2	0	1	4	0	1	2	1	3					
