Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Урванская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299					
1	"Число избирателей, внесенных в списки избирателей"	41917	2482	1600	810	852	1680	1510	2560	1555	1683	2600	1972	1010	996	2829	1610	2065	2020	1432	1869	1690	2160	2220	2712					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	42240	2500	1610	825	860	1700	1510	2585	1570	1690	2620	2000	1010	1040	2850	1630	2100	2020	1440	1880	1700	2170	2220	2710					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	41298	2440	1595	794	819	1618	1400	2508	1547	1678	2598	1962	993	965	2829	1598	2056	2010	1393	1849	1665	2129	2202	2650					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	342	25	0	14	33	51	100	0	0	0	0	8	5	27	0	4	4	2	11	10	0	11	16	21					
6	Число погашенных избирательных бюллетеней	600	35	15	17	8	31	10	77	23	12	22	30	12	48	21	28	40	8	36	21	35	30	2	39					
7	Число избирательных бюллетеней в переносных ящиках для голосования	342	25	0	14	33	51	100	0	0	0	0	8	5	27	0	4	4	2	11	10	0	11	16	21					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	41294	2440	1595	794	819	1618	1400	2508	1547	1678	2598	1962	993	961	2829	1598	2056	2010	1393	1849	1665	2129	2202	2650					
9	Число недействительных избирательных бюллетеней	16	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	10	0	0	1	0					
10	Число действительных избирательных бюллетеней	41620	2465	1595	808	852	1669	1500	2508	1547	1675	2598	1970	998	988	2829	1602	2058	2012	1404	1849	1665	2140	2217	2671					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	200	10	5	5	5	10	10	10	10	10	10	10	5	5	10	5	10	10	10	10	10	10	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	70	3	0	4	3	6	4	0	0	2	2	7	1	1	4	4	7	3	5	1	5	4	1	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2					
