Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Курчатовская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648					
1	"Число избирателей, внесенных в список избирателей"	13680	1007	624	730	716	1265	823	791	855	923	873	1053	443	142	148	220	313	292	200	114	332	153	499	229	144	556	235					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	11980	830	555	690	660	1040	670	770	690	750	750	880	390	135	140	210	290	270	195	110	320	135	450	230	130	470	220					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	6545	514	285	435	380	601	282	417	461	464	400	531	275	39	46	109	150	99	76	38	193	62	198	127	51	192	120					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1533	32	40	25	28	58	72	153	25	32	44	42	60	78	62	67	54	97	61	52	123	44	67	34	58	91	34					
6	Число погашенных избирательных бюллетеней	3902	284	230	230	252	381	316	200	204	254	306	307	55	18	32	34	86	74	58	20	4	29	185	69	21	187	66					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1533	32	40	25	28	58	72	153	25	32	44	42	60	78	62	67	54	97	61	52	123	44	67	34	58	91	34					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6544	514	284	435	380	601	282	417	461	464	400	531	275	39	46	109	150	99	76	38	193	62	198	127	51	192	120					
9	Число недействительных избирательных бюллетеней	116	6	2	10	9	9	3	4	11	5	11	9	6	2	0	2	2	1	1	0	6	1	5	3	0	4	4					
10	Число действительных избирательных бюллетеней	7961	540	322	450	399	650	351	566	475	491	433	564	329	115	108	174	202	195	136	90	310	105	260	158	109	279	150					
