Выборы Президента Российской Федерации																																																																					
Дата голосования: 18.03.2018																																																																					
																																																																					
"Наименование Избирательной комиссии:    Кемерово, Заводская"																																																																					
																																																																					
Сводная таблица итогов голосования																																																																					
																																																																					
	Число участковых избирательных комиссий	58																																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	58																																																																			
																																																																					
		Сумма	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №1765									
1	"Число избирателей, включенных в список избирателей"	111693	2359	2104	1463	2820	3030	3064	1928	504	1717	1192	1224	2220	1873	1059	2136	1561	1776	1606	1713	2267	982	2142	844	2350	1517	1306	2400	1575	1465	2010	2411	1745	2244	648	2667	1096	2459	2636	2807	2440	2903	2516	2162	2809	2673	2753	1887	2126	897	416	2143	2623	2404	2279	1699	1980	1572	491									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	101458	2100	1800	1350	2800	2800	2550	1750	400	1550	1200	1100	2100	1650	950	2000	1400	1600	1500	1750	2100	900	1800	700	2100	1350	1200	2300	1400	1350	1700	1950	1500	2150	600	2400	1000	2350	2450	2500	2100	2700	2300	2000	2600	2450	2450	1800	2000	1050	413	1850	2350	2100	2100	1350	1800	1400	495									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	82539	2023	1216	862	1971	2510	2426	948	385	1491	994	1040	2058	1433	900	1840	1287	1444	1331	970	1185	623	1266	647	1291	1225	1030	2112	1277	1258	1493	1341	949	1852	375	2236	973	2177	2196	2296	1071	2613	1631	1754	2249	2290	2358	1661	1770	795	412	983	1269	1328	1839	979	1025	1091	490									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	5005	62	62	51	19	10	117	128	9	27	57	40	37	172	25	90	38	146	71	181	116	177	51	39	177	123	60	120	58	70	63	67	81	55	22	154	2	73	156	90	60	23	63	62	103	109	43	135	150	42	0	116	186	239	176	126	188	88	0									
6	Число погашенных избирательных бюллетеней	13914	15	522	437	810	280	7	674	6	32	149	20	5	45	25	70	75	10	98	599	799	100	483	14	632	2	110	68	65	22	144	542	470	243	203	10	25	100	98	114	969	64	606	184	248	51	49	4	80	213	1	751	895	533	85	245	587	221	5									
7	Число избирательных бюллетеней в переносных ящиках для голосования	5005	62	62	51	19	10	117	128	9	27	57	40	37	172	25	90	38	146	71	181	116	177	51	39	177	123	60	120	58	70	63	67	81	55	22	154	2	73	156	90	60	23	63	62	103	109	43	135	150	42	0	116	186	239	176	126	188	88	0									
8	Число бюллетеней в стационарных ящиках для голосования	82294	2019	1210	860	1967	2504	2418	948	385	1479	994	1027	2053	1427	900	1833	1287	1441	1331	969	1185	620	1266	647	1290	1225	1025	2104	1270	1247	1482	1341	943	1845	375	2230	972	2173	2189	2287	1058	2606	1625	1750	2249	2290	2349	1658	1763	791	412	982	1267	1326	1839	969	1023	1079	490									
9	Число недействительных избирательных бюллетеней	737	12	4	11	24	6	9	13	7	13	8	7	3	8	8	10	15	6	8	12	18	5	17	5	38	14	9	7	10	11	30	32	9	16	4	27	10	10	6	11	0	34	26	10	2	2	35	7	2	2	18	21	17	32	26	8	9	12	1									
10	Число действительных избирательных бюллетеней	86562	2069	1268	900	1962	2508	2526	1063	387	1493	1043	1060	2087	1591	917	1913	1310	1581	1394	1138	1283	792	1300	681	1429	1334	1076	2217	1318	1306	1515	1376	1015	1884	393	2357	964	2236	2339	2366	1118	2595	1662	1802	2350	2397	2357	1786	1911	831	394	1077	1436	1533	1989	1087	1202	1155	489									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																					
13	Бабурин Сергей Николаевич	414	5	15	10	19	5	5	6	4	6	4	5	3	3	7	7	6	2	3	4	8	2	15	4	6	6	0	4	3	3	21	17	5	24	4	25	1	5	6	5	9	20	12	3	4	3	23	1	3	2	0	7	15	10	7	1	7	4	0									
