Выборы Президента Российской Федерации																																																										
Дата голосования: 04.03.2012																																																										
																																																										
Наименование Избирательной комиссии:    район Строгино																																																										
																																																										
Сводная таблица итогов голосования																																																										
																																																										
	Число участковых избирательных комиссий	47																																																								
	Число участковых избирательных комиссий, приступивших к передаче сведений	47																																																								
																																																										
		Сумма	УИК №2880	УИК №2881	УИК №2882	УИК №2883	УИК №2884	УИК №2885	УИК №2886	УИК №2887	УИК №2888	УИК №2889	УИК №2890	УИК №2891	УИК №2892	УИК №2893	УИК №2894	УИК №2895	УИК №2896	УИК №2897	УИК №2898	УИК №2899	УИК №2900	УИК №2901	УИК №2902	УИК №2903	УИК №2904	УИК №2905	УИК №2906	УИК №2907	УИК №2908	УИК №2909	УИК №2910	УИК №2911	УИК №2912	УИК №2913	УИК №2914	УИК №2915	УИК №2916	УИК №2917	УИК №2918	УИК №2919	УИК №2920	УИК №2921	УИК №2922	УИК №2923	УИК №2924	УИК №3185	УИК №3186									
1	Число избирателей, включенных в список избирателей	96934	2598	2804	2883	2623	1400	2384	1207	1771	2463	2891	1901	2069	1284	1606	1861	1461	2007	1246	2620	2209	2356	2659	1222	2092	2267	2123	2629	1775	1743	2426	2047	1847	2132	1687	1370	2441	2634	2536	2559	1904	1397	2051	2472	2623	862	1712	2080									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	77550	2100	2200	2300	2100	1100	1900	1000	1300	1800	2300	1500	1700	1000	1300	1500	1200	1600	1000	2000	1600	1900	2200	1100	1600	1800	1600	2200	1400	1400	2000	1700	1500	1700	1300	950	2000	2100	2000	2150	1500	1150	1700	2000	2000	750	1450	1900									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	57393	1442	1740	1714	1549	805	1351	677	1010	1408	1531	1109	1198	734	1086	1052	894	1186	741	1496	1318	1280	1436	758	1291	1306	1250	1393	1025	990	1388	1135	969	1257	1036	848	1417	1761	1524	1510	1239	898	1296	1467	1514	584	1361	1419									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1470	52	43	53	39	20	43	24	11	3	33	21	25	21	29	25	29	39	20	42	37	43	45	17	30	27	22	26	25	33	48	34	49	38	12	16	35	62	54	50	20	27	32	45	49	16	2	4									
6	Число погашенных избирательных бюллетеней	18687	606	417	533	512	275	506	299	279	389	736	370	477	245	185	423	277	375	239	462	245	577	719	325	279	467	328	781	350	377	564	531	482	405	252	86	548	277	422	590	241	225	372	488	437	150	87	477									
