Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Гурьевская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №557	УИК №558					
1	"Число избирателей, внесенных в список избирателей"	42593	2178	2092	2878	1485	685	523	572	1219	845	302	937	445	550	733	574	827	801	2275	1952	2559	842	779	1603	731	2234	1547	959	990	1421	1505	563	2025	2002	890	70					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	40200	2000	1900	2500	1300	700	500	500	1200	800	300	900	400	500	900	500	800	700	2200	1900	2300	800	700	1500	700	2000	1400	900	900	1400	1300	600	1900	2000	800	500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	25916	1264	1163	1677	847	625	447	450	646	509	198	525	344	294	314	406	513	428	1803	1314	1725	423	458	938	477	1086	703	428	490	949	1027	413	1157	1243	562	70					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	692	7	16	18	44	20	10	19	40	15	10	44	12	36	18	4	10	15	20	4	18	21	30	16	28	4	72	19	81	5	10	0	13	6	7	0					
6	Число погашенных избирательных бюллетеней	13373	729	721	805	409	55	43	31	514	276	92	331	44	170	368	90	277	257	377	582	557	356	212	545	195	910	625	453	329	446	245	187	730	751	231	430					
7	Число избирательных бюллетеней в переносных ящиках для голосования	692	7	16	18	44	20	10	19	40	15	10	44	12	36	18	4	10	15	20	4	18	21	30	16	28	4	72	19	81	5	10	0	13	6	7	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	25874	1257	1163	1677	846	625	447	450	646	509	198	525	344	294	296	406	513	428	1803	1314	1725	423	458	937	477	1086	703	427	490	949	1027	413	1143	1243	562	70					
9	Число недействительных избирательных бюллетеней	411	16	18	34	34	0	7	0	3	10	0	4	5	2	4	2	9	3	14	12	26	11	0	13	12	21	11	2	10	12	76	2	14	15	6	3					
10	Число действительных избирательных бюллетеней	26155	1248	1161	1661	856	645	450	469	683	514	208	565	351	328	310	408	514	440	1809	1306	1717	433	488	940	493	1069	764	444	561	942	961	411	1142	1234	563	67					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	540	20	20	40	15	10	10	10	25	25	15	10	10	7	15	10	10	10	20	20	25	10	10	20	10	20	15	10	10	15	33	10	20	20	10	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	401	17	18	35	6	6	10	10	21	18	15	5	8	7	15	8	7	0	20	14	11	6	3	17	3	16	14	9	10	6	20	6	19	17	4	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	607	17	58	50	54	3	0	2	1	4	12	10	2	2	5	4	4	51	12	11	36	16	10	12	4	11	8	5	13	12	25	5	71	4	3	70					
14	Число погашенных неиспользованных открепительных удостоверений	138	3	2	4	9	4	0	0	4	7	0	5	2	0	0	2	3	10	0	6	14	4	7	3	7	4	1	1	0	9	13	4	1	3	6	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	219	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	18	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2545	187	168	77	93	38	31	50	48	47	31	46	40	23	39	52	55	45	128	123	185	28	48	84	49	113	86	46	82	61	103	30	123	109	65	12					
		9.58%	14.79%	14.25%	4.54%	10.45%	5.89%	6.78%	10.66%	6.99%	8.97%	14.90%	8.08%	11.24%	6.97%	12.42%	12.68%	10.52%	10.16%	7.02%	9.33%	10.61%	6.31%	9.84%	8.81%	9.70%	10.37%	11.10%	10.31%	14.36%	6.39%	9.93%	7.26%	10.64%	8.73%	11.42%	17.14%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2971	187	152	110	146	42	58	48	99	68	41	75	31	22	58	53	89	43	178	139	112	53	40	120	52	184	110	68	92	94	103	55	114	59	66	10					
		11.18%	14.79%	12.89%	6.49%	16.40%	6.51%	12.69%	10.23%	14.43%	12.98%	19.71%	13.18%	8.71%	6.67%	18.47%	12.93%	17.02%	9.71%	9.76%	10.55%	6.43%	11.94%	8.20%	12.59%	10.30%	16.88%	14.19%	15.25%	16.11%	9.85%	9.93%	13.32%	9.86%	4.72%	11.60%	14.29%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	541	29	31	34	14	6	5	14	13	7	2	6	8	7	11	4	5	16	24	16	40	9	14	44	9	16	13	6	8	8	31	1	24	22	39	5					
		2.04%	2.29%	2.63%	2.01%	1.57%	0.93%	1.09%	2.99%	1.90%	1.34%	0.96%	1.05%	2.25%	2.12%	3.50%	0.98%	0.96%	3.61%	1.32%	1.21%	2.29%	2.03%	2.87%	4.62%	1.78%	1.47%	1.68%	1.35%	1.40%	0.84%	2.99%	0.24%	2.08%	1.76%	6.85%	7.14%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4373	297	257	311	135	54	44	55	98	72	25	89	47	25	67	63	73	85	300	215	291	54	72	178	79	186	167	99	112	109	199	69	182	211	30	23					
		16.46%	23.50%	21.80%	18.35%	15.17%	8.37%	9.63%	11.73%	14.29%	13.74%	12.02%	15.64%	13.20%	7.58%	21.34%	15.37%	13.96%	19.19%	16.46%	16.31%	16.70%	12.16%	14.75%	18.68%	15.64%	17.06%	21.55%	22.20%	19.61%	11.43%	19.19%	16.71%	15.74%	16.89%	5.27%	32.86%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1001	38	58	71	21	11	6	5	16	22	12	11	14	5	12	18	18	23	79	61	94	9	22	36	21	40	47	25	20	20	33	4	57	39	31	2					
		3.77%	3.01%	4.92%	4.19%	2.36%	1.71%	1.31%	1.07%	2.33%	4.20%	5.77%	1.93%	3.93%	1.52%	3.82%	4.39%	3.44%	5.19%	4.33%	4.63%	5.39%	2.03%	4.51%	3.78%	4.16%	3.67%	6.06%	5.61%	3.50%	2.10%	3.18%	0.97%	4.93%	3.12%	5.45%	2.86%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	14578	501	489	1057	444	492	305	290	406	298	91	337	209	245	122	216	270	224	1087	744	981	280	287	473	282	519	336	194	244	650	489	251	636	785	329	15					
		54.87%	39.64%	41.48%	62.36%	49.89%	76.28%	66.74%	61.83%	59.18%	56.87%	43.75%	59.23%	58.71%	74.24%	38.85%	52.68%	51.63%	50.56%	59.63%	56.45%	56.28%	63.06%	58.81%	49.63%	55.84%	47.61%	43.35%	43.50%	42.73%	68.13%	47.16%	60.77%	55.02%	62.85%	57.82%	21.43%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	146	9	6	1	3	2	1	7	3	0	6	1	2	1	1	2	4	4	13	8	14	0	5	5	1	11	5	6	3	0	3	1	6	9	3	0					
		0.55%	0.71%	0.51%	0.06%	0.34%	0.31%	0.22%	1.49%	0.44%	0.00%	2.88%	0.18%	0.56%	0.30%	0.32%	0.49%	0.76%	0.90%	0.71%	0.61%	0.80%	0.00%	1.02%	0.52%	0.20%	1.01%	0.65%	1.35%	0.53%	0.00%	0.29%	0.24%	0.52%	0.72%	0.53%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
