7	Число избирательных бюллетеней в переносных ящиках для голосования	1137	37	45	60	83	27	17	27	51	51	35	29	23	64	88	51	19	9	7	31	11	49	7	7	7	10	5	9	0	5	0	0	0	27	20	18	14	0	0	34	4	25	61	5	0	0	26	7	12	10	10					
8	Число бюллетеней в стационарных ящиках для голосования	23436	815	695	700	722	643	868	607	900	797	615	805	905	864	864	636	450	135	134	202	724	562	474	192	185	162	376	522	238	563	137	509	123	275	347	223	168	203	403	240	163	310	1080	290	475	710	403	270	219	145	388					
9	Число недействительных избирательных бюллетеней	148	2	7	0	4	5	11	6	2	9	26	4	1	14	20	8	10	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	2	0	0	1	5	0	0	0	0	0	2	0	0					
10	Число действительных избирательных бюллетеней	24425	850	733	760	801	665	874	628	949	839	624	830	927	914	932	679	459	144	141	233	735	611	479	199	192	172	381	531	238	568	137	509	123	295	367	241	182	203	401	274	167	334	1136	295	475	710	429	277	229	155	398					
11	Число полученных открепительных  удостоверений	600	20	20	15	20	15	15	15	20	15	15	20	15	15	15	15	15	5	5	10	15	15	10	10	10	5	15	15	5	10	10	15	10	10	10	10	5	5	10	5	5	10	20	10	15	15	10	10	10	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	184	3	6	5	3	10	6	1	9	7	8	2	1	4	9	2	4	1	4	2	5	4	9	0	1	0	2	3	0	9	0	4	0	0	3	0	0	0	5	0	0	6	17	0	1	11	10	2	4	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	152	4	8	4	5	7	7	1	8	2	3	8	10	3	1	0	2	0	3	0	1	3	1	0	1	0	0	0	1	1	0	4	0	5	0	0	21	1	4	1	0	1	7	0	12	3	0	1	7	0	1					
14	Число неиспользованных открепительных удостоверений	416	17	14	10	17	5	9	14	11	8	7	18	14	11	6	13	11	4	1	8	10	11	1	10	9	5	13	12	5	1	10	11	10	10	7	10	5	5	5	5	5	4	3	10	14	4	0	8	6	5	4					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	Богданов Андрей Владимирович	113	1	12	10	9	9	2	5	0	6	5	6	6	16	11	0	2	2	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0					
		0.46%	0.12%	1.62%	1.32%	1.12%	1.34%	0.23%	0.79%	0.00%	0.71%	0.77%	0.72%	0.65%	1.72%	1.16%	0.00%	0.43%	1.39%	0.00%	0.00%	0.41%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.34%	0.21%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	528	2	31	25	77	50	31	24	0	31	10	83	35	21	15	14	11	3	1	0	3	10	3	2	2	2	0	2	1	3	0	4	0	1	2	3	1	0	0	0	0	1	9	1	1	7	2	0	0	2	2					
		2.15%	0.23%	4.19%	3.29%	9.57%	7.46%	3.50%	3.79%	0.00%	3.66%	1.54%	9.95%	3.77%	2.26%	1.58%	2.04%	2.35%	2.08%	0.71%	0.00%	0.41%	1.64%	0.62%	1.01%	1.04%	1.16%	0.00%	0.38%	0.42%	0.53%	0.00%	0.79%	0.00%	0.33%	0.54%	1.24%	0.55%	0.00%	0.00%	0.00%	0.00%	0.30%	0.79%	0.34%	0.21%	0.99%	0.47%	0.00%	0.00%	1.29%	0.50%					
20	Зюганов Геннадий Андреевич	1674	76	64	91	119	129	74	58	92	77	102	79	92	38	176	58	16	7	4	4	29	60	3	2	3	2	1	7	3	6	2	6	2	1	4	6	4	0	10	6	0	1	79	1	2	54	6	6	4	2	6					
		6.81%	8.92%	8.65%	11.97%	14.78%	19.25%	8.36%	9.15%	9.67%	9.08%	15.69%	9.47%	9.91%	4.09%	18.49%	8.44%	3.41%	4.86%	2.84%	1.72%	3.95%	9.82%	0.62%	1.01%	1.56%	1.16%	0.26%	1.32%	1.26%	1.06%	1.46%	1.18%	1.63%	0.33%	1.09%	2.49%	2.20%	0.00%	2.48%	2.19%	0.00%	0.30%	6.92%	0.34%	0.42%	7.61%	1.40%	2.17%	1.73%	1.29%	1.51%					
21	Медведев Дмитрий Анатольевич	22110	771	626	634	596	477	767	541	857	725	507	662	794	839	730	607	430	132	136	229	700	541	472	195	187	168	380	522	234	558	135	499	121	293	360	232	177	203	391	268	167	332	1046	292	471	648	421	271	225	151	390					
		89.98%	90.49%	84.59%	83.42%	74.04%	71.19%	86.67%	85.33%	90.12%	85.50%	78.00%	79.38%	85.56%	90.41%	76.68%	88.36%	91.68%	91.67%	96.45%	98.28%	95.24%	88.54%	98.13%	97.99%	97.40%	97.67%	99.74%	98.31%	98.32%	98.24%	98.54%	98.04%	98.37%	97.02%	98.09%	96.27%	97.25%	100.00%	97.02%	97.81%	100.00%	99.10%	91.67%	98.98%	99.16%	91.27%	98.14%	97.83%	97.40%	97.42%	97.99%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
