Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Новоуренгойская городская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108					
1	"Число избирателей, внесенных в список избирателей"	68158	313	1434	2410	1800	1948	2031	277	1443	2040	2109	1953	1013	2417	2795	900	559	470	1632	1808	2567	2651	1855	2014	2133	2080	2254	1627	2098	2010	2324	1940	1368	1673	486	309	1167	1807	1024	1839	2311	1269					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	64135	315	1290	2250	1700	1800	1880	300	1320	1880	2020	1800	940	2440	2560	900	540	470	1500	1670	2430	2470	1720	1880	1990	1940	2210	1530	1950	1900	2200	1800	1280	1630	500	320	1100	1650	940	1790	2180	1150					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	52603	212	1200	1681	1392	1707	1691	212	951	1385	1633	1488	797	1870	2104	900	390	469	1405	1334	1923	1987	1446	1509	1797	1540	1726	1181	1839	1504	1829	1418	1073	1162	484	281	844	1374	879	1374	1741	871					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	266	101	1	5	3	3	2	2	4	3	3	3	2	19	3	0	0	1	8	9	3	3	1	3	5	4	4	1	4	6	5	5	4	8	0	0	10	19	2	3	2	2					
6	Число погашенных избирательных бюллетеней	11266	2	89	564	305	90	187	86	365	492	384	309	141	551	453	0	150	0	87	327	504	480	273	368	188	396	480	348	107	390	366	377	203	460	16	39	246	257	59	413	437	277					
7	Число избирательных бюллетеней в переносных ящиках для голосования	266	101	1	5	3	3	2	2	4	3	3	3	2	19	3	0	0	1	8	9	3	3	1	3	5	4	4	1	4	6	5	5	4	8	0	0	10	19	2	3	2	2					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	52584	212	1200	1681	1392	1707	1691	212	951	1385	1633	1488	797	1870	2101	900	390	469	1405	1334	1923	1987	1446	1509	1781	1540	1726	1181	1839	1504	1829	1418	1073	1162	484	281	844	1374	879	1374	1741	871					
9	Число недействительных избирательных бюллетеней	441	2	2	33	10	18	7	5	28	17	12	2	4	0	0	13	2	6	9	5	36	29	4	0	20	20	6	14	12	19	2	30	4	10	17	0	0	0	0	10	22	11					
10	Число действительных избирательных бюллетеней	52409	311	1199	1653	1385	1692	1686	209	927	1371	1624	1489	795	1889	2104	887	388	464	1404	1338	1890	1961	1443	1512	1766	1524	1724	1168	1831	1491	1832	1393	1073	1160	467	281	854	1393	881	1367	1721	862					
