Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Чкаловская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №2369	УИК №2370	УИК №2371	УИК №2372	УИК №2373	УИК №2374	УИК №2375	УИК №2376	УИК №2377	УИК №2378	УИК №2379	УИК №2380	УИК №2381	УИК №2382	УИК №2383	УИК №2384	УИК №2385	УИК №2386	УИК №2387	УИК №2388					
1	"Число избирателей, внесенных в список избирателей"	19872	1135	1541	2344	842	2712	2711	723	783	419	715	842	178	1314	458	215	408	1596	164	413	359					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	20350	1160	1530	2420	870	2780	2780	730	820	430	730	880	180	1350	470	210	420	1640	160	420	370					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	8562	365	614	990	364	1345	1320	386	337	183	228	252	51	575	165	114	189	762	70	136	116					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1480	52	138	37	20	25	30	46	45	119	161	212	42	76	79	41	54	123	18	96	66					
6	Число погашенных избирательных бюллетеней	10308	743	778	1393	486	1410	1430	298	438	128	341	416	87	699	226	55	177	755	72	188	188					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1480	52	138	37	20	25	30	46	45	119	161	212	42	76	79	41	54	123	18	96	66					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8557	365	614	989	364	1345	1317	386	337	183	228	251	51	575	165	114	189	762	70	136	116					
9	Число недействительных избирательных бюллетеней	127	2	17	18	2	16	23	5	7	1	9	2	0	7	1	0	1	10	1	4	1					
10	Число действительных избирательных бюллетеней	9910	415	735	1008	382	1354	1324	427	375	301	380	461	93	644	243	155	242	875	87	228	181					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	465	30	30	50	25	50	50	25	20	15	25	20	10	25	10	10	15	25	10	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	189	17	8	18	3	21	31	2	13	11	9	10	6	15	5	0	0	16	1	0	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	163	21	7	12	2	11	46	8	3	1	9	3	1	12	7	2	2	7	7	0	2					
14	Число погашенных неиспользованных открепительных удостоверений	276	13	22	32	22	29	19	23	7	4	16	10	4	10	5	10	15	9	9	10	7					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	1	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1379	51	78	191	53	198	194	62	52	23	39	58	11	128	26	14	22	113	10	33	23					
		13.74%	12.23%	10.37%	18.62%	13.80%	14.45%	14.40%	14.35%	13.61%	7.62%	10.03%	12.53%	11.83%	19.66%	10.66%	9.03%	9.05%	12.77%	11.36%	14.22%	12.64%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1469	67	107	168	76	186	200	42	66	46	49	65	13	74	43	22	55	130	9	28	23					
		14.64%	16.07%	14.23%	16.37%	19.79%	13.58%	14.85%	9.72%	17.28%	15.23%	12.60%	14.04%	13.98%	11.37%	17.62%	14.19%	22.63%	14.69%	10.23%	12.07%	12.64%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	87	2	9	6	4	13	11	0	1	2	6	6	0	10	2	2	0	8	0	4	1					
		0.87%	0.48%	1.20%	0.58%	1.04%	0.95%	0.82%	0.00%	0.26%	0.66%	1.54%	1.30%	0.00%	1.54%	0.82%	1.29%	0.00%	0.90%	0.00%	1.72%	0.55%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2995	97	198	336	118	479	499	111	101	52	112	113	16	204	61	33	71	269	36	46	43					
		29.84%	23.26%	26.33%	32.75%	30.73%	34.96%	37.05%	25.69%	26.44%	17.22%	28.79%	24.41%	17.20%	31.34%	25.00%	21.29%	29.22%	30.40%	40.91%	19.83%	23.63%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	233	6	23	27	7	44	32	9	4	1	13	5	1	32	3	2	4	19	0	1	0					
		2.32%	1.44%	3.06%	2.63%	1.82%	3.21%	2.38%	2.08%	1.05%	0.33%	3.34%	1.08%	1.08%	4.92%	1.23%	1.29%	1.65%	2.15%	0.00%	0.43%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3705	190	314	277	124	425	382	203	149	176	160	214	52	194	105	78	90	335	32	114	91					
		36.91%	45.56%	41.76%	26.99%	32.29%	31.02%	28.36%	46.99%	39.01%	58.28%	41.13%	46.22%	55.91%	29.80%	43.03%	50.32%	37.04%	37.85%	36.36%	49.14%	50.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	42	2	6	3	0	9	6	0	2	1	1	0	0	2	3	4	0	1	0	2	0					
		0.42%	0.48%	0.80%	0.29%	0.00%	0.66%	0.45%	0.00%	0.52%	0.33%	0.26%	0.00%	0.00%	0.31%	1.23%	2.58%	0.00%	0.11%	0.00%	0.86%	0.00%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
