Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Бузулукская городская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387					
1	"Число избирателей, внесенных в списки"	63787	1502	2183	244	2897	2564	2589	2795	1175	2307	1517	1408	2013	2318	1585	1469	2459	2606	1682	1198	2031	2369	2611	2454	2385	2363	2348	2800	2092	2836	2681	306					
2	"Число бюллетеней, полученных участковыми комиссиями"	61842	1450	2150	245	2850	2500	2500	2600	1140	2200	1450	1350	2000	2250	1500	1400	2400	2500	1550	1150	2000	2300	2500	2400	2360	2300	2300	2750	2050	2750	2650	297					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	30991	615	1177	242	1377	1268	1187	1318	459	1127	811	588	923	1302	751	661	1106	1237	785	473	875	1113	1193	1053	1313	1191	1149	1528	1128	1450	1420	171					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1412	53	17	0	69	77	107	158	35	97	39	40	35	58	46	40	49	21	38	26	29	42	60	38	23	39	30	15	14	66	28	23					
6	Число погашенных бюллетеней	29439	782	956	3	1404	1155	1206	1124	646	976	600	722	1042	890	703	699	1245	1242	727	651	1096	1145	1247	1309	1024	1070	1121	1207	908	1234	1202	103					
7	Число бюллетеней в переносных ящиках для голосования	1412	53	17	0	69	77	107	158	35	97	39	40	35	58	46	40	49	21	38	26	29	42	60	38	23	39	30	15	14	66	28	23					
8	Число бюллетеней в стационарных ящиках для голосования	31008	615	1177	242	1377	1268	1187	1329	459	1124	811	588	923	1302	750	661	1155	1235	781	473	875	1113	1193	1053	1313	1191	1149	1495	1128	1450	1420	171					
9	Число недействительных бюллетеней	374	10	12	1	28	11	17	22	12	8	7	8	17	15	9	4	21	17	28	6	5	9	16	20	9	28	0	8	3	11	11	1					
10	Число действительных бюллетеней	32046	658	1182	241	1418	1334	1277	1465	482	1213	843	620	941	1345	787	697	1183	1239	791	493	899	1146	1237	1071	1327	1202	1179	1502	1139	1505	1437	193					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	996	30	35	5	41	35	35	35	30	35	30	30	30	35	30	30	35	35	30	30	30	35	35	35	35	35	35	40	35	40	35	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	264	3	11	0	10	11	2	10	2	12	4	5	3	10	5	7	6	22	8	4	1	1	3	11	22	10	14	12	12	22	21	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	91	1	4	0	1	1	1	6	1	2	1	4	2	3	1	5	2	5	3	3	2	1	1	8	3	3	2	5	6	12	2	0					
14	Число погашенных открепительных удостоверений	732	27	24	5	31	24	33	25	28	23	26	25	27	25	25	23	29	13	22	26	29	34	32	24	13	25	21	28	23	18	14	10					
15	Число открепительных удостоверений выданных ТИК	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	"1. ""ЕДИНЕНИЕ"""	456	6	27	1	18	21	20	21	9	13	13	8	18	13	4	11	7	23	8	13	1	8	16	19	35	15	15	26	25	25	14	3					
		1.40%	0.89%	2.26%	0.41%	1.24%	1.56%	1.54%	1.41%	1.82%	1.06%	1.52%	1.27%	1.87%	0.95%	0.50%	1.56%	0.58%	1.83%	0.97%	2.60%	0.11%	0.69%	1.27%	1.74%	2.61%	1.21%	1.27%	1.72%	2.18%	1.64%	0.96%	1.54%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	800	13	28	1	40	24	33	46	5	25	26	15	27	37	21	19	27	42	23	7	11	21	17	34	35	23	39	51	34	28	46	2					
		2.46%	1.94%	2.34%	0.41%	2.76%	1.78%	2.55%	3.09%	1.01%	2.04%	3.05%	2.38%	2.81%	2.72%	2.63%	2.71%	2.24%	3.34%	2.80%	1.40%	1.21%	1.81%	1.35%	3.11%	2.61%	1.86%	3.30%	3.37%	2.97%	1.84%	3.17%	1.03%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	796	12	30	2	33	29	29	26	11	24	19	16	16	27	22	27	43	11	12	15	27	40	39	30	59	41	37	21	22	32	39	5					
		2.45%	1.79%	2.51%	0.82%	2.28%	2.15%	2.24%	1.74%	2.22%	1.96%	2.23%	2.54%	1.67%	1.98%	2.76%	3.85%	3.57%	0.87%	1.46%	3.00%	2.98%	3.46%	3.11%	2.74%	4.41%	3.33%	3.13%	1.39%	1.92%	2.11%	2.69%	2.57%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1435	27	29	3	61	40	47	63	17	60	49	39	35	71	20	35	56	52	21	16	42	63	65	54	53	57	55	95	69	57	79	5					
		4.42%	4.04%	2.42%	1.23%	4.21%	2.97%	3.63%	4.23%	3.44%	4.91%	5.76%	6.21%	3.65%	5.22%	2.51%	4.99%	4.65%	4.14%	2.56%	3.20%	4.64%	5.45%	5.18%	4.94%	3.96%	4.63%	4.66%	6.29%	6.04%	3.75%	5.45%	2.57%					
22	"5. ""За Русь Святую"""	201	5	2	4	7	21	4	4	1	11	6	5	14	2	6	5	8	8	2	8	6	5	5	7	16	6	4	8	7	7	7	0					
		0.61%	0.74%	0.16%	1.65%	0.48%	1.56%	0.30%	0.26%	0.20%	0.90%	0.70%	0.79%	1.46%	0.14%	0.75%	0.71%	0.66%	0.63%	0.24%	1.60%	0.66%	0.43%	0.39%	0.64%	1.19%	0.48%	0.33%	0.52%	0.61%	0.46%	0.48%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	84	0	3	2	2	2	3	5	0	3	1	1	1	1	5	1	1	5	3	4	6	3	4	1	2	3	3	4	3	3	8	1					
		0.25%	0.0%	0.25%	0.82%	0.13%	0.14%	0.23%	0.33%	0.0%	0.24%	0.11%	0.15%	0.10%	0.07%	0.62%	0.14%	0.08%	0.39%	0.36%	0.80%	0.66%	0.25%	0.31%	0.09%	0.14%	0.24%	0.25%	0.26%	0.26%	0.19%	0.55%	0.51%					
24	"7. ""Новый курс - Автомобильная Россия"""	284	6	16	0	12	16	7	7	2	9	2	5	3	18	8	9	6	18	17	5	6	6	13	10	10	3	7	12	14	20	16	1					
		0.87%	0.89%	1.34%	0.0%	0.82%	1.18%	0.54%	0.47%	0.40%	0.73%	0.23%	0.79%	0.31%	1.32%	1.00%	1.28%	0.49%	1.43%	2.07%	1.00%	0.66%	0.51%	1.03%	0.91%	0.74%	0.24%	0.59%	0.79%	1.22%	1.31%	1.10%	0.51%					
25	"8. ""Народно-республиканская партия России"""	26	1	0	0	1	1	0	0	0	1	0	1	2	2	1	0	4	0	0	0	1	2	1	0	2	1	0	3	2	0	0	0					
		0.08%	0.14%	0.0%	0.0%	0.06%	0.07%	0.0%	0.0%	0.0%	0.08%	0.0%	0.15%	0.20%	0.14%	0.12%	0.0%	0.33%	0.0%	0.0%	0.0%	0.11%	0.17%	0.07%	0.0%	0.14%	0.08%	0.0%	0.19%	0.17%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	83	2	2	0	5	1	0	8	0	5	2	2	2	0	0	2	4	1	12	0	2	7	6	3	1	1	0	2	4	1	8	0					
		0.25%	0.29%	0.16%	0.0%	0.34%	0.07%	0.0%	0.53%	0.0%	0.40%	0.23%	0.31%	0.20%	0.0%	0.0%	0.28%	0.33%	0.07%	1.46%	0.0%	0.22%	0.60%	0.47%	0.27%	0.07%	0.08%	0.0%	0.13%	0.35%	0.06%	0.55%	0.0%					
