Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Железноводская городская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418					
1	"Число избирателей, внесенных в списки избирателей"	37884	2275	1093	1336	1536	1477	1134	1247	1566	1655	1720	291	141	639	177	1586	310	447	2443	1143	1727	1658	1875	1664	906	1165	1775	470	1402	1624	1402					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	34962	2025	990	1200	1370	1325	1025	1130	1405	1630	1550	300	400	700	300	1602	400	475	2185	925	1530	1530	1655	1475	800	1025	1550	470	1240	1530	1220					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	19353	1162	574	685	771	842	627	659	811	902	841	282	134	345	163	770	282	241	1160	560	899	731	750	675	429	512	885	470	674	781	736					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	999	17	23	60	37	16	35	29	28	49	46	1	0	27	0	50	1	22	54	57	46	17	79	53	10	49	56	0	32	59	46					
6	Число погашенных избирательных бюллетеней	14610	846	393	455	562	467	363	442	566	679	663	17	266	328	137	782	117	212	971	308	585	782	826	747	361	464	609	0	534	690	438					
7	Число избирательных бюллетеней в переносных ящиках для голосования	999	17	23	60	37	16	35	29	28	49	46	1	0	27	0	50	1	22	54	57	46	17	79	53	10	49	56	0	32	59	46					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	19353	1162	574	685	771	842	627	659	811	902	841	282	134	345	163	770	282	241	1160	560	899	731	750	675	429	512	885	470	674	781	736					
9	Число недействительных избирательных бюллетеней	228	14	5	6	9	6	5	3	3	12	10	3	0	9	2	7	9	0	9	8	10	12	14	7	4	0	15	26	6	7	7					
10	Число действительных избирательных бюллетеней	20124	1165	592	739	799	852	657	685	836	939	877	280	134	363	161	813	274	263	1205	609	935	736	815	721	435	561	926	444	700	833	775					
