Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Территориальная избирательная комиссия Горшеченского района 																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389					
1	"Число избирателей, внесенных в списки избирателей"	15555	1691	1107	2301	323	241	124	334	95	123	401	457	127	478	177	254	124	390	123	271	624	396	662	278	314	320	265	126	215	195	386	209	409	347	433	133	83	615	404					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	14017	1473	989	2014	290	220	113	303	90	110	370	416	107	445	150	228	108	346	107	242	556	355	609	252	290	284	239	113	196	175	360	191	373	318	408	139	89	569	380					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	9227	1055	640	1365	221	162	70	180	59	66	221	263	84	342	121	114	58	244	56	152	397	227	448	152	164	149	159	91	135	87	167	71	227	193	210	93	61	424	299					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	3134	160	153	202	64	55	41	82	14	39	123	97	23	50	24	91	49	77	49	87	108	118	107	73	83	70	62	19	61	80	151	92	118	112	137	40	19	125	79					
6	Число погашенных избирательных бюллетеней	1656	258	196	447	5	3	2	41	17	5	26	56	0	53	5	23	1	25	2	3	51	10	54	27	43	65	18	3	0	8	42	28	28	13	61	6	9	20	2					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3134	160	153	202	64	55	41	82	14	39	123	97	23	50	24	91	49	77	49	87	108	118	107	73	83	70	62	19	61	80	151	92	118	112	137	40	19	125	79					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9227	1055	640	1365	221	162	70	180	59	66	221	263	84	342	121	114	58	244	56	152	397	227	448	152	164	149	159	91	135	87	167	71	227	193	210	93	61	424	299					
9	Число недействительных избирательных бюллетеней	85	4	5	10	5	3	0	0	0	0	2	6	1	3	4	3	1	6	0	0	2	2	4	0	3	0	1	0	2	0	0	0	0	0	2	4	0	2	10					
10	Число действительных избирательных бюллетеней	12276	1211	788	1557	280	214	111	262	73	105	342	354	106	389	141	202	106	315	105	239	503	343	551	225	244	219	220	110	194	167	318	163	345	305	345	129	80	547	368					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	291	31	13	40	4	5	2	15	2	2	15	4	3	15	2	7	2	5	2	5	5	5	13	5	5	2	3	2	9	10	16	7	4	5	15	2	7	2	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	279	31	13	40	4	5	1	15	2	2	15	4	3	15	2	6	2	5	0	5	5	5	13	4	3	2	3	2	9	6	16	7	4	5	15	2	6	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	134	18	3	5	3	0	2	5	0	6	4	3	5	3	12	2	5	3	3	2	4	2	3	1	1	4	4	3	4	2	2	1	2	2	2	3	1	8	1					
14	Число погашенных неиспользованных открепительных удостоверений	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	2	0	0	0	0	4	0	0	0	0	0	0	1	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	120	14	5	20	3	1	0	2	0	2	1	4	4	11	4	1	0	6	0	4	5	0	5	1	4	1	5	0	7	0	0	2	1	0	5	0	0	2	0					
		0.97%	1.15%	0.63%	1.28%	1.05%	0.46%	0.00%	0.76%	0.00%	1.90%	0.29%	1.11%	3.74%	2.81%	2.76%	0.49%	0.00%	1.87%	0.00%	1.67%	0.99%	0.00%	0.90%	0.44%	1.62%	0.46%	2.26%	0.00%	3.57%	0.00%	0.00%	1.23%	0.29%	0.00%	1.44%	0.00%	0.00%	0.36%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	23	5	4	2	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	1	0	1	0	0	1	0	0	0	0	1					
		0.19%	0.41%	0.50%	0.13%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.28%	0.93%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.40%	1.37%	0.00%	0.00%	0.51%	0.00%	0.31%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.26%					
20	3.Политическая партия «Демократическая партия России»	10	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1					
		0.08%	0.08%	0.00%	0.06%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.29%	0.00%	0.93%	0.00%	0.00%	0.00%	0.93%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.26%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1181	117	110	184	39	19	8	28	3	15	22	59	11	44	8	28	4	16	10	28	23	10	19	23	30	14	38	9	15	7	27	16	39	40	42	1	1	48	26					
		9.55%	9.63%	13.87%	11.74%	13.68%	8.76%	7.21%	10.69%	4.11%	14.29%	6.40%	16.39%	10.28%	11.22%	5.52%	13.66%	3.74%	4.98%	9.52%	11.72%	4.55%	2.90%	3.42%	10.22%	12.15%	6.39%	17.19%	8.18%	7.65%	4.19%	8.49%	9.82%	11.30%	13.11%	12.10%	0.75%	1.25%	8.74%	6.88%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	21	5	0	8	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	2	0					
		0.17%	0.41%	0.00%	0.51%	0.00%	0.92%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.66%	0.00%	0.00%	0.00%	0.36%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	15	1	2	1	0	0	0	0	2	0	0	0	1	2	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0					
		0.12%	0.08%	0.25%	0.06%	0.00%	0.00%	0.00%	0.00%	2.74%	0.00%	0.00%	0.00%	0.93%	0.51%	0.00%	0.00%	0.93%	0.00%	0.00%	0.00%	0.20%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.61%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	666	92	47	114	4	16	3	17	3	5	7	12	7	23	8	10	5	10	3	5	20	22	31	8	14	13	6	0	17	10	14	5	18	6	22	3	2	34	30					
		5.39%	7.57%	5.93%	7.28%	1.40%	7.37%	2.70%	6.49%	4.11%	4.76%	2.03%	3.33%	6.54%	5.87%	5.52%	4.88%	4.67%	3.12%	2.86%	2.09%	3.96%	6.38%	5.59%	3.56%	5.67%	5.94%	2.71%	0.00%	8.67%	5.99%	4.40%	3.07%	5.22%	1.97%	6.34%	2.26%	2.50%	6.19%	7.94%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	956	126	90	160	6	18	3	22	5	1	27	48	9	50	6	10	0	16	2	26	32	11	22	22	19	15	16	3	9	7	23	11	23	15	40	6	1	48	8					
		7.73%	10.37%	11.35%	10.21%	2.11%	8.29%	2.70%	8.40%	6.85%	0.95%	7.85%	13.33%	8.41%	12.76%	4.14%	4.88%	0.00%	4.98%	1.90%	10.88%	6.34%	3.19%	3.96%	9.78%	7.69%	6.85%	7.24%	2.73%	4.59%	4.19%	7.23%	6.75%	6.67%	4.92%	11.53%	4.51%	1.25%	8.74%	2.12%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	58	9	6	2	1	0	0	0	1	0	1	0	0	0	1	1	0	6	1	0	2	1	3	2	3	1	2	0	0	1	3	0	1	0	2	0	0	7	1					
		0.47%	0.74%	0.76%	0.13%	0.35%	0.00%	0.00%	0.00%	1.37%	0.00%	0.29%	0.00%	0.00%	0.00%	0.69%	0.49%	0.00%	1.87%	0.95%	0.00%	0.40%	0.29%	0.54%	0.89%	1.21%	0.46%	0.90%	0.00%	0.00%	0.60%	0.94%	0.00%	0.29%	0.00%	0.58%	0.00%	0.00%	1.28%	0.26%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9198	829	521	1063	226	158	97	191	59	82	282	230	72	258	114	152	95	261	89	176	420	297	470	167	173	171	153	98	145	142	249	128	263	241	232	118	75	403	298					
		74.41%	68.23%	65.70%	67.84%	79.30%	72.81%	87.39%	72.90%	80.82%	78.10%	81.98%	63.89%	67.29%	65.82%	78.62%	74.15%	88.79%	81.31%	84.76%	73.64%	83.17%	86.09%	84.68%	74.22%	70.04%	78.08%	69.23%	89.09%	73.98%	85.03%	78.30%	78.53%	76.23%	79.02%	66.86%	88.72%	93.75%	73.41%	78.84%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	28	12	3	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	2	3					
		0.23%	0.99%	0.38%	0.13%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.75%	1.25%	0.36%	0.79%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
