Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Прикубанская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192					
1	"Число избирателей, внесенных в список избирателей"	21695	2294	656	375	652	280	797	1203	314	164	557	852	1158	659	525	739	1243	732	896	1283	2826	1752	1738					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	21361	2428	638	367	637	275	787	1167	304	173	544	825	1118	630	509	715	1207	714	876	1245	2736	1746	1720					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	20072	2153	607	344	607	260	693	1121	283	160	518	775	1099	630	492	648	1161	704	841	1152	2606	1611	1607					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	343	43	9	12	11	6	49	9	9	4	16	35	6	0	9	4	7	10	13	48	43	0	0					
6	Число погашенных избирательных бюллетеней	946	232	22	11	19	9	45	37	12	9	10	15	13	0	8	63	39	0	22	45	87	135	113					
7	Число избирательных бюллетеней в переносных ящиках для голосования	343	43	9	12	11	6	49	9	9	4	16	35	6	0	9	4	7	10	13	48	43	0	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	20072	2153	607	344	607	260	693	1121	283	160	518	775	1099	630	492	648	1161	704	841	1152	2606	1611	1607					
9	Число недействительных избирательных бюллетеней	32	12	0	0	0	0	0	3	0	0	0	0	0	0	10	0	7	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	20383	2184	616	356	618	266	742	1127	292	164	534	810	1105	630	491	652	1161	714	854	1200	2649	1611	1607					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	88	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	6	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	13	0	0	0	3	0	4	0	0	0	2	2	0	0	0	1	0	0	1	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	82	4	4	4	4	4	1	4	4	4	4	4	4	3	4	4	3	4	4	4	3	4	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	105	86	1	3	0	1	3	1	0	1	1	0	0	2	2	0	2	0	1	1	0	0	0					
		0.51%	3.92%	0.16%	0.84%	0.00%	0.38%	0.40%	0.09%	0.00%	0.61%	0.19%	0.00%	0.00%	0.32%	0.40%	0.00%	0.17%	0.00%	0.12%	0.08%	0.00%	0.00%	0.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	82	78	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0					
		0.40%	3.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.20%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	22	2	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	2	1	1	1	3	2					
		0.11%	0.09%	0.16%	0.00%	0.00%	0.00%	0.13%	0.09%	0.00%	0.00%	0.19%	0.12%	0.09%	0.16%	0.20%	0.15%	0.09%	0.28%	0.12%	0.08%	0.04%	0.19%	0.12%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	584	204	17	10	18	6	23	33	8	5	16	22	31	2	14	10	33	16	24	5	75	5	7					
		2.86%	9.29%	2.76%	2.81%	2.91%	2.26%	3.10%	2.92%	2.74%	3.05%	2.99%	2.72%	2.81%	0.32%	2.79%	1.53%	2.83%	2.24%	2.81%	0.42%	2.83%	0.31%	0.44%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	24	17	0	0	0	0	0	1	0	0	1	0	0	0	1	0	2	0	1	1	0	0	0					
		0.12%	0.77%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.20%	0.00%	0.17%	0.00%	0.12%	0.08%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	19552	1791	597	343	600	259	714	1090	284	158	513	786	1072	625	472	641	1121	696	826	1191	2572	1603	1598					
