Выборы Президента Российской Федерации																																																										
Дата голосования: 18.03.2018																																																										
																																																										
Наименование Избирательной комиссии:    Междуреченская городская																																																										
																																																										
Сводная таблица итогов голосования																																																										
																																																										
	Число участковых избирательных комиссий	48																																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	47																																																								
																																																										
		Сумма	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543									
1	"Число избирателей, включенных в список избирателей"	73755	836	1114	1116	2086	1767	1141	1788	1493	1759	1860	2057	1928	1490	1593	201	666	340	356	449	139	1248	561	1000	1900	2006	2024	2236	1792	2293	1871	1730	2105	2433	1687	1427	2204	2381	2675	2813	1560	1324	1984	1341	2285	1409	1214	2073									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	75270	840	1120	1140	2140	1795	1155	1840	1510	1780	1950	2020	1930	1540	1650	200	670	340	360	465	140	1260	570	1015	1915	2045	2140	2240	1970	2330	1930	1780	2180	2500	1730	1430	2220	2470	2730	2780	1600	1360	2000	1370	2310	1450	1280	2080									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	58750	688	952	953	1790	1532	968	1535	1207	1265	1488	1270	1205	1287	1298	161	510	266	252	355	92	898	471	732	1440	1667	1644	1806	1222	1904	1560	1412	1797	1971	1368	1119	1712	1882	2124	2282	1356	1108	1227	1165	1991	1130	1008	1680									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3348	46	59	43	66	37	25	46	112	296	74	78	64	31	72	28	42	30	60	78	35	170	32	131	135	111	137	71	66	75	57	59	37	52	50	35	124	92	122	26	41	46	42	54	50	78	55	78									
6	Число погашенных избирательных бюллетеней	13172	106	109	144	284	226	162	259	191	219	388	672	661	222	280	11	118	44	48	32	13	192	67	152	340	267	359	363	682	351	313	309	346	477	312	276	384	496	484	472	203	206	731	151	269	242	217	322									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3348	46	59	43	66	37	25	46	112	296	74	78	64	31	72	28	42	30	60	78	35	170	32	131	135	111	137	71	66	75	57	59	37	52	50	35	124	92	122	26	41	46	42	54	50	78	55	78									
8	Число бюллетеней в стационарных ящиках для голосования	58750	688	952	953	1790	1532	968	1535	1207	1265	1488	1270	1205	1287	1298	161	510	266	252	355	92	898	471	732	1440	1667	1644	1806	1222	1904	1560	1412	1797	1971	1368	1119	1712	1882	2124	2282	1356	1108	1227	1165	1991	1130	1008	1680									
9	Число недействительных избирательных бюллетеней	277	4	5	3	9	7	2	4	4	5	7	23	29	2	4	2	2	1	1	1	0	3	2	2	3	5	9	7	16	7	7	5	7	3	2	2	8	4	12	9	5	2	22	3	7	2	2	6									
10	Число действительных избирательных бюллетеней	61821	730	1006	993	1847	1562	991	1577	1315	1556	1555	1325	1240	1316	1366	187	550	295	311	432	127	1065	501	861	1572	1773	1772	1870	1272	1972	1610	1466	1827	2020	1416	1152	1828	1970	2234	2299	1392	1152	1247	1216	2034	1206	1061	1752									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
