Выборы Президента Российской Федерации																																																										
Дата голосования: 04.03.2012																																																										
																																																										
Наименование Избирательной комиссии:    Междуреченская городская																																																										
																																																										
Сводная таблица итогов голосования																																																										
																																																										
	Число участковых избирательных комиссий	47																																																								
	Число участковых избирательных комиссий, приступивших к передаче сведений	47																																																								
																																																										
		Сумма	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540									
1	Число избирателей, включенных в список избирателей	72314	1508	1238	861	1383	1124	2186	1750	1149	1906	1549	1634	1850	2167	1970	1324	1103	1423	170	553	347	403	491	275	956	490	658	1489	1818	2469	2542	2224	2343	1925	1778	2017	1931	1675	1498	1962	2379	2703	2866	1623	1326	1948	1332	1998									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	74920	1400	1400	800	1100	1100	2100	1850	1100	1850	1500	1850	1950	2000	1900	1300	1250	1700	170	550	400	500	500	300	1250	600	900	2100	2100	2600	2800	2450	2300	1900	1700	2000	2200	1700	1400	2100	2400	2650	2750	1550	1400	1900	1300	2300									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	56630	1144	1021	644	969	861	1531	1454	835	1348	966	1563	1345	1420	1311	967	933	1184	144	451	269	371	335	196	724	353	626	1140	1221	2087	1768	1638	2221	1615	1583	1702	1556	1586	1106	1818	1804	1897	2014	1416	969	1617	975	1932									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3405	172	36	38	48	74	122	35	28	45	169	71	131	78	76	21	42	102	26	52	71	20	120	70	141	21	32	34	291	64	134	47	23	60	34	45	34	85	25	144	54	190	30	28	41	67	68	66									
6	Число погашенных избирательных бюллетеней	14885	84	343	118	83	165	447	361	237	457	365	216	474	502	513	312	275	414	0	47	60	109	45	34	385	226	242	926	588	449	898	765	56	225	83	253	610	29	269	138	542	563	706	106	390	216	257	302									
