Выборы Президента Российской Федерации																																																										
Дата голосования: 04.03.2012																																																										
																																																										
Наименование Избирательной комиссии:    Октябрьская																																																										
																																																										
Сводная таблица итогов голосования																																																										
																																																										
	Число участковых избирательных комиссий	47																																																								
	Число участковых избирательных комиссий, приступивших к передаче сведений	47																																																								
																																																										
		Сумма	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394									
1	Число избирателей, включенных в список избирателей	23958	727	694	561	842	855	755	815	750	741	745	661	611	187	311	695	786	262	595	169	378	133	125	282	761	703	837	530	96	281	170	642	558	626	409	311	356	208	416	566	602	547	490	581	561	628	99	300									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	23800	700	650	500	750	800	720	750	730	680	720	700	590	195	280	650	720	280	580	170	350	135	130	280	700	650	780	510	100	285	180	650	580	680	360	300	330	215	450	520	610	560	500	550	530	600	100	1000									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	15848	498	487	371	486	588	497	446	495	490	464	643	367	146	237	369	529	169	366	117	298	78	92	146	367	622	631	489	83	265	136	307	401	449	317	212	205	107	247	259	296	358	301	353	337	328	99	300									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1359	58	20	9	19	56	29	35	18	38	57	18	21	8	14	53	69	10	40	8	12	12	14	17	37	27	9	9	10	0	7	40	30	50	4	16	24	25	22	65	94	36	43	75	35	66	0	0									
6	Число погашенных избирательных бюллетеней	6333	144	143	120	245	156	194	269	217	152	199	39	202	41	29	228	122	101	174	45	40	45	24	117	296	1	140	12	7	20	37	75	117	181	39	72	101	83	181	196	220	166	156	122	158	206	1	700									
