Выборы Президента Российской Федерации																																																											
Дата голосования: 18.03.2018																																																											
																																																											
Наименование Избирательной комиссии:    Янаульская																																																											
																																																											
Сводная таблица итогов голосования																																																											
																																																											
	Число участковых избирательных комиссий	48																																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	48																																																									
																																																											
		Сумма	УИК №3405	УИК №3406	УИК №3407	УИК №3408	УИК №3409	УИК №3410	УИК №3411	УИК №3412	УИК №3413	УИК №3414	УИК №3415	УИК №3416	УИК №3417	УИК №3418	УИК №3419	УИК №3420	УИК №3421	УИК №3422	УИК №3423	УИК №3424	УИК №3425	УИК №3426	УИК №3427	УИК №3428	УИК №3429	УИК №3430	УИК №3431	УИК №3432	УИК №3433	УИК №3434	УИК №3435	УИК №3436	УИК №3437	УИК №3438	УИК №3439	УИК №3440	УИК №3441	УИК №3442	УИК №3443	УИК №3444	УИК №3445	УИК №3446	УИК №3447	УИК №3448	УИК №3449	УИК №3450	УИК №3451	УИК №3452									
1	"Число избирателей, включенных в список избирателей"	36565	1504	1712	1232	416	1413	595	1454	481	1454	507	1269	1248	1205	1273	1124	1562	492	1479	1504	1584	471	628	418	259	592	490	332	299	300	448	271	229	494	466	494	578	476	242	711	336	494	312	329	239	616	645	1393	495									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	34980	1450	1600	1100	400	1300	580	1400	470	1350	500	1250	1200	1100	1200	1100	1500	470	1450	1400	1550	470	620	410	250	580	480	320	270	280	440	260	220	480	450	450	550	460	230	700	320	480	300	320	230	600	610	1350	480									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	26017	1172	1242	795	328	1066	493	958	399	976	410	793	728	762	792	564	956	408	805	1004	938	373	519	351	222	461	420	270	254	249	336	215	179	417	395	380	491	380	202	575	182	367	268	272	146	485	514	1067	438									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1486	31	92	35	12	42	38	20	37	30	36	30	29	19	25	27	40	26	38	64	57	40	47	36	13	36	27	17	8	25	27	8	17	29	27	35	13	35	15	36	24	44	11	23	19	46	27	50	23									
6	Число погашенных избирательных бюллетеней	7477	247	266	270	60	192	49	422	34	344	54	427	443	319	383	509	504	36	607	332	555	57	54	23	15	83	33	33	8	6	77	37	24	34	28	35	46	45	13	89	114	69	21	25	65	69	69	233	19									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1486	31	92	35	12	42	38	20	37	30	36	30	29	19	25	27	40	26	38	64	57	40	47	36	13	36	27	17	8	25	27	8	17	29	27	35	13	35	15	36	24	44	11	23	19	46	27	50	23									
8	Число бюллетеней в стационарных ящиках для голосования	26017	1172	1242	795	328	1066	493	958	399	976	410	793	728	762	792	564	956	408	805	1004	938	373	519	351	222	461	420	270	254	249	336	215	179	417	395	380	491	380	202	575	182	367	268	272	146	485	514	1067	438									
9	Число недействительных избирательных бюллетеней	212	10	23	0	5	0	0	0	0	18	3	16	17	8	26	13	13	0	12	0	17	0	0	0	2	0	1	0	0	3	0	0	3	0	0	0	0	0	3	0	0	0	0	0	5	0	0	14	0									
10	Число действительных избирательных бюллетеней	27291	1193	1311	830	335	1108	531	978	436	988	443	807	740	773	791	578	983	434	831	1068	978	413	566	387	233	497	446	287	262	271	363	223	193	446	422	415	504	415	214	611	206	411	279	295	160	531	541	1103	461									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																											
13	Бабурин Сергей Николаевич	147	7	17	3	1	7	1	4	6	6	1	9	2	5	6	4	7	2	4	2	8	0	1	1	2	1	2	1	3	0	3	3	1	0	0	2	5	0	0	1	4	0	0	2	1	6	1	5	0									
		0.53%	0.58%	1.27%	0.36%	0.29%	0.63%	0.19%	0.41%	1.38%	0.60%	0.22%	1.09%	0.26%	0.64%	0.73%	0.68%	0.70%	0.46%	0.47%	0.19%	0.80%	0.00%	0.18%	0.26%	0.85%	0.20%	0.45%	0.35%	1.15%	0.00%	0.83%	1.35%	0.51%	0.00%	0.00%	0.48%	0.99%	0.00%	0.00%	0.16%	1.94%	0.00%	0.00%	0.68%	0.61%	1.13%	0.18%	0.45%	0.00%									
14	Грудинин Павел Николаевич	4596	223	267	165	66	203	144	145	79	134	79	149	146	133	124	93	213	91	182	185	234	118	96	61	24	58	68	20	12	32	89	36	28	42	46	26	52	58	26	77	17	70	23	32	18	55	83	181	93									
		16.71%	18.54%	20.01%	19.88%	19.41%	18.32%	27.12%	14.83%	18.12%	13.32%	17.71%	18.10%	19.29%	17.03%	15.18%	15.74%	21.39%	20.97%	21.59%	17.32%	23.52%	28.57%	16.96%	15.76%	10.21%	11.67%	15.21%	6.97%	4.58%	11.68%	24.52%	16.14%	14.29%	9.42%	10.90%	6.27%	10.32%	13.98%	11.98%	12.60%	8.25%	17.03%	8.24%	10.85%	10.91%	10.36%	15.34%	16.20%	20.17%									
15	Жириновский Владимир Вольфович	1103	36	21	43	20	16	8	39	14	50	11	51	50	39	47	47	67	6	63	36	61	3	4	7	12	30	18	11	8	2	18	8	17	6	16	20	16	21	2	25	12	21	7	8	8	17	3	55	3									
		4.01%	2.99%	1.57%	5.18%	5.88%	1.44%	1.51%	3.99%	3.21%	4.97%	2.47%	6.20%	6.61%	4.99%	5.75%	7.95%	6.73%	1.38%	7.47%	3.37%	6.13%	0.73%	0.71%	1.81%	5.11%	6.04%	4.03%	3.83%	3.05%	0.73%	4.96%	3.59%	8.67%	1.35%	3.79%	4.82%	3.17%	5.06%	0.92%	4.09%	5.83%	5.11%	2.51%	2.71%	4.85%	3.20%	0.55%	4.92%	0.65%									
16	Путин Владимир Владимирович	20748	890	933	592	231	831	372	766	327	764	339	576	513	568	582	416	662	326	559	833	649	291	454	314	190	403	353	250	239	235	250	168	145	393	356	366	425	329	180	502	166	308	245	244	131	443	446	832	361									
		75.44%	73.98%	69.94%	71.33%	67.94%	75.00%	70.06%	78.32%	75.00%	75.94%	76.01%	69.99%	67.77%	72.73%	71.24%	70.39%	66.47%	75.12%	66.31%	77.99%	65.23%	70.46%	80.21%	81.14%	80.85%	81.09%	78.97%	87.11%	91.22%	85.77%	68.87%	75.34%	73.98%	88.12%	84.36%	88.19%	84.33%	79.28%	82.95%	82.16%	80.58%	74.94%	87.81%	82.71%	79.39%	83.43%	82.44%	74.49%	78.31%									
17	Собчак Ксения Анатольевна	201	6	9	12	1	8	4	14	4	15	4	5	11	9	4	6	13	1	6	3	3	1	3	1	1	1	3	1	0	1	2	4	2	1	1	1	1	1	0	0	4	9	1	4	2	3	4	10	1									
		0.73%	0.50%	0.67%	1.45%	0.29%	0.72%	0.75%	1.43%	0.92%	1.49%	0.90%	0.61%	1.45%	1.15%	0.49%	1.02%	1.31%	0.23%	0.71%	0.28%	0.30%	0.24%	0.53%	0.26%	0.43%	0.20%	0.67%	0.35%	0.00%	0.36%	0.55%	1.79%	1.02%	0.22%	0.24%	0.24%	0.20%	0.24%	0.00%	0.00%	1.94%	2.19%	0.36%	1.36%	1.21%	0.56%	0.74%	0.90%	0.22%									
18	Сурайкин Максим Александрович	207	15	18	6	9	6	2	2	3	6	2	8	9	7	14	3	7	1	9	4	10	0	3	1	4	2	0	0	0	1	1	2	0	1	2	0	5	2	6	6	2	1	2	3	0	5	1	14	2									
		0.75%	1.25%	1.35%	0.72%	2.65%	0.54%	0.38%	0.20%	0.69%	0.60%	0.45%	0.97%	1.19%	0.90%	1.71%	0.51%	0.70%	0.23%	1.07%	0.37%	1.01%	0.00%	0.53%	0.26%	1.70%	0.40%	0.00%	0.00%	0.00%	0.36%	0.28%	0.90%	0.00%	0.22%	0.47%	0.00%	0.99%	0.48%	2.76%	0.98%	0.97%	0.24%	0.72%	1.02%	0.00%	0.94%	0.18%	1.25%	0.43%									
19	Титов Борис Юрьевич	143	5	15	7	6	17	0	2	2	7	3	6	5	6	6	5	7	4	4	3	5	0	3	1	0	1	1	4	0	0	0	2	0	3	1	0	0	2	0	0	0	2	0	2	0	0	2	4	0									
		0.52%	0.42%	1.12%	0.84%	1.76%	1.53%	0.00%	0.20%	0.46%	0.70%	0.67%	0.73%	0.66%	0.77%	0.73%	0.85%	0.70%	0.92%	0.47%	0.28%	0.50%	0.00%	0.53%	0.26%	0.00%	0.20%	0.22%	1.39%	0.00%	0.00%	0.00%	0.90%	0.00%	0.67%	0.24%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.49%	0.00%	0.68%	0.00%	0.00%	0.37%	0.36%	0.00%									
20	Явлинский Григорий Алексеевич	146	11	31	2	1	20	0	6	1	6	4	3	4	6	8	4	7	3	4	2	8	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	2	1	2	1									
		0.53%	0.91%	2.32%	0.24%	0.29%	1.81%	0.00%	0.61%	0.23%	0.60%	0.90%	0.36%	0.53%	0.77%	0.98%	0.68%	0.70%	0.69%	0.47%	0.19%	0.80%	0.00%	0.35%	0.26%	0.00%	0.20%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.49%	0.00%	0.36%	0.00%	0.00%	0.38%	0.18%	0.18%	0.22%									
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
