Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Даниловская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519					
1	"Число избирателей, внесенных в список избирателей"	21875	2010	2306	1366	1200	1230	1474	1065	1410	1310	55	625	338	381	222	326	144	192	389	243	388	170	259	221	305	230	222	255	672	217	298	233	247	797	209	434	432					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	22020	2000	2300	1300	1200	1200	1400	1000	1400	1300	200	650	350	390	240	340	160	220	400	240	400	170	260	200	330	260	230	260	680	220	300	250	230	800	200	460	480					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	9611	1083	1262	630	471	469	725	434	590	610	42	288	136	167	106	148	65	80	98	90	132	91	116	83	125	93	85	154	234	66	94	47	60	363	62	150	162					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	2802	79	75	57	81	40	101	61	67	87	12	116	68	68	38	66	24	87	158	57	107	24	47	40	72	52	47	60	195	53	66	136	88	132	73	142	126					
6	Число погашенных избирательных бюллетеней	9607	838	963	613	648	691	574	505	743	603	146	246	146	155	96	126	71	53	144	93	161	55	97	77	133	115	98	46	251	101	140	67	82	305	65	168	192					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2802	79	75	57	81	40	101	61	67	87	12	116	68	68	38	66	24	87	158	57	107	24	47	40	72	52	47	60	195	53	66	136	88	132	73	142	126					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9611	1083	1262	630	471	469	725	434	590	610	42	288	136	167	106	148	65	80	98	90	132	91	116	83	125	93	85	154	234	66	94	47	60	363	62	150	162					
9	Число недействительных избирательных бюллетеней	119	10	12	4	11	6	14	1	6	8	1	4	3	4	1	1	0	3	0	2	1	1	1	0	3	1	0	0	6	3	1	0	0	3	0	4	4					
10	Число действительных избирательных бюллетеней	12294	1152	1325	683	541	503	812	494	651	689	53	400	201	231	143	213	89	164	256	145	238	114	162	123	194	144	132	214	423	116	159	183	148	492	135	288	284					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	517	20	29	11	11	12	14	10	9	8	0	30	6	14	13	29	17	33	9	5	6	10	10	11	3	13	23	3	8	15	13	17	13	14	3	25	50					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	514	20	29	10	11	10	14	10	9	8	0	30	6	14	13	29	17	33	9	5	6	10	10	11	3	13	23	3	8	15	13	17	13	14	3	25	50					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	220	11	21	12	12	7	14	10	7	14	1	5	2	3	2	2	2	2	1	6	3	3	4	4	5	6	2	5	6	4	4	6	4	23	1	2	4					
14	Число погашенных неиспользованных открепительных удостоверений	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1					
