Выборы Президента Российской Федерации																																																				
Дата голосования: 04.03.2012																																																				
																																																				
Наименование Избирательной комиссии:    Самара, Октябрьская																																																				
																																																				
Сводная таблица итогов голосования																																																				
																																																				
	Число участковых избирательных комиссий	41																																																		
	Число участковых избирательных комиссий, приступивших к передаче сведений	41																																																		
																																																				
		Сумма	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882									
1	Число избирателей, включенных в список избирателей	101223	2965	2472	2144	1930	2504	2475	2438	2379	2392	1927	2007	2140	1949	2880	2189	1589	2006	2111	2561	2634	3877	2675	2110	3143	3136	4111	3125	2524	2677	2614	2333	1647	1510	2617	2334	2206	2606	2324	2008	2910	3044									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	86250	2500	2000	2000	1500	2200	2000	2000	2000	2000	1700	1700	2000	1700	2200	2000	1350	1700	1800	2200	2300	3500	2300	1700	2500	2700	3500	2500	2000	2200	2500	2000	1400	1300	2300	2000	2000	2200	2000	1800	2500	2500									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	54394	1700	1482	1190	1194	788	1515	1462	1445	1592	1337	1172	1279	1243	1371	1089	748	1087	1184	1518	1412	1982	1405	1287	1761	1598	1748	1490	1398	1490	1112	1333	825	785	1323	1134	1258	1324	1168	1068	1504	1593									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	11646	356	442	306	107	579	148	478	255	369	39	86	52	405	468	464	511	404	403	89	144	1240	345	18	225	20	521	383	68	42	540	360	160	68	256	242	33	337	170	16	92	405									
6	Число погашенных избирательных бюллетеней	20210	444	76	504	199	833	337	60	300	39	324	442	669	52	361	447	91	209	213	593	744	278	550	395	514	1082	1231	627	534	668	848	307	415	447	721	624	709	539	662	716	904	502									
7	Число избирательных бюллетеней в переносных ящиках для голосования	11646	356	442	306	107	579	148	478	255	369	39	86	52	405	468	464	511	404	403	89	144	1239	345	18	225	20	521	383	69	42	540	360	160	68	256	242	33	337	170	16	92	405									
8	Число бюллетеней в стационарных ящиках для голосования	54354	1700	1473	1190	1194	788	1515	1462	1440	1592	1337	1172	1279	1243	1361	1089	748	1087	1184	1516	1412	1982	1405	1282	1761	1596	1748	1490	1394	1489	1112	1333	824	785	1323	1134	1257	1324	1168	1068	1504	1593									
9	Число недействительных избирательных бюллетеней	1105	37	23	17	21	18	32	19	19	57	17	19	16	18	14	19	14	23	15	22	24	55	14	38	22	16	16	32	60	29	29	23	132	23	11	11	24	18	22	30	38	18									
10	Число действительных избирательных бюллетеней	64895	2019	1892	1479	1280	1349	1631	1921	1676	1904	1359	1239	1315	1630	1815	1534	1245	1468	1572	1583	1532	3166	1736	1262	1964	1600	2253	1841	1403	1502	1623	1670	852	830	1568	1365	1266	1643	1316	1054	1558	1980									
11	Число полученных открепительных  удостоверений	1525	45	35	30	30	30	35	35	35	35	30	30	30	30	35	35	35	30	35	40	40	60	40	30	40	40	60	40	35	40	80	35	30	30	40	30	35	40	30	30	40	40									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1190	36	15	20	30	13	29	33	25	19	25	23	26	19	25	35	12	26	17	31	30	45	40	30	27	30	60	22	35	36	72	32	28	21	33	25	23	28	24	29	32	29									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1236	58	14	29	34	58	27	28	44	28	18	24	19	14	42	29	11	14	23	14	35	84	21	36	39	39	63	19	33	37	30	16	21	18	19	45	21	17	29	20	53	13									
14	Число неиспользованных открепительных удостоверений	335	9	20	10	0	17	6	2	10	16	5	7	4	11	10	0	23	4	18	9	10	15	0	0	13	10	0	18	0	4	8	3	2	9	7	5	12	12	6	1	8	11									
15	Число открепительных удостоверений, выданных избирателям ТИК	145	8	4	0	2	1	0	6	9	5	2	3	3	2	6	4	5	9	2	3	2	2	9	2	5	3	2	5	3	3	2	5	1	0	2	1	6	8	0	3	2	5									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																				
19	Жириновский Владимир Вольфович	3970	115	77	51	77	77	81	106	70	75	76	85	55	48	123	75	70	84	58	117	118	161	81	93	133	118	140	110	100	162	110	94	73	62	94	99	120	94	98	93	155	142									
