Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Доволенская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189					
1	"Число избирателей, внесенных в списки"	15821	786	61	461	119	911	1712	1549	116	1600	250	160	657	156	521	1118	79	272	140	231	203	865	166	857	145	690	500	571	197	522	206					
2	"Число бюллетеней, полученных участковыми комиссиями"	16000	800	61	460	133	890	1760	1560	118	1590	290	177	670	153	525	1100	86	270	139	240	235	870	165	820	147	760	495	561	205	520	200					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	9817	520	58	381	98	473	904	779	82	810	218	101	430	109	343	699	68	201	84	170	194	482	140	593	122	457	251	363	113	388	186					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	622	36	3	0	0	11	77	45	0	35	0	22	16	0	22	56	5	10	0	16	0	70	0	38	0	48	55	36	21	0	0					
6	Число погашенных бюллетеней	5561	244	0	79	35	406	779	736	36	745	72	54	224	44	160	345	13	59	55	54	41	318	25	189	25	255	189	162	71	132	14					
7	Число бюллетеней в переносных ящиках для голосования	622	36	3	0	0	11	77	45	0	35	0	22	16	0	22	56	5	10	0	16	0	70	0	38	0	48	55	36	21	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	9814	520	58	381	98	472	904	779	82	809	218	101	430	109	343	699	68	201	84	170	194	482	140	592	122	457	251	363	113	388	186					
9	Число недействительных бюллетеней	244	28	0	8	0	8	13	10	1	22	0	6	24	3	6	20	3	0	1	15	1	17	6	10	1	15	7	7	4	7	1					
10	Число действительных бюллетеней	10192	528	61	373	98	475	968	814	81	822	218	117	422	106	359	735	70	211	83	171	193	535	134	620	121	490	299	392	130	381	185					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	200	10	4	9	4	9	10	10	4	10	4	4	10	4	8	10	4	6	4	4	4	10	4	9	4	9	6	6	6	10	4					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	36	3	0	0	0	1	6	3	0	3	0	0	2	0	0	3	1	2	0	0	0	2	0	2	0	2	1	0	4	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	48	0	0	0	0	27	1	12	0	0	0	0	0	3	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0					
14	Число погашенных открепительных удостоверений	164	7	4	9	4	8	4	7	4	7	4	4	8	4	8	7	3	4	4	4	4	8	4	7	4	7	5	6	2	9	4					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	"1. ""ЕДИНЕНИЕ"""	141	14	0	8	0	0	15	7	1	8	4	1	9	4	5	13	2	1	2	6	5	5	5	10	0	3	2	2	5	3	1					
		1.35%	2.51%	0.0%	2.09%	0.0%	0.0%	1.52%	0.84%	1.21%	0.94%	1.83%	0.81%	2.01%	3.66%	1.36%	1.72%	2.73%	0.47%	2.38%	3.22%	2.57%	0.90%	3.57%	1.58%	0.0%	0.59%	0.65%	0.50%	3.73%	0.77%	0.53%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	107	3	0	1	0	9	20	8	0	16	1	0	3	2	3	1	2	4	1	2	0	1	0	6	2	4	2	7	4	5	0					
		1.02%	0.53%	0.0%	0.26%	0.0%	1.86%	2.03%	0.97%	0.0%	1.89%	0.45%	0.0%	0.67%	1.83%	0.82%	0.13%	2.73%	1.89%	1.19%	1.07%	0.0%	0.18%	0.0%	0.95%	1.63%	0.79%	0.65%	1.75%	2.98%	1.28%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	253	20	0	12	1	9	25	7	0	22	8	3	15	3	6	28	3	5	3	5	3	6	0	17	0	18	9	5	4	12	4					
		2.42%	3.59%	0.0%	3.14%	1.02%	1.86%	2.54%	0.84%	0.0%	2.60%	3.66%	2.43%	3.36%	2.75%	1.64%	3.70%	4.10%	2.36%	3.57%	2.68%	1.54%	1.08%	0.0%	2.69%	0.0%	3.56%	2.94%	1.25%	2.98%	3.09%	2.15%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	91	4	0	0	0	8	12	6	0	12	2	1	4	1	3	6	0	0	1	1	0	3	0	4	2	2	7	7	2	0	3					
		0.87%	0.71%	0.0%	0.0%	0.0%	1.65%	1.22%	0.72%	0.0%	1.42%	0.91%	0.81%	0.89%	0.91%	0.82%	0.79%	0.0%	0.0%	1.19%	0.53%	0.0%	0.54%	0.0%	0.63%	1.63%	0.39%	2.28%	1.75%	1.49%	0.0%	1.61%					
22	"5. ""За Русь Святую"""	115	5	0	2	0	7	23	7	0	10	0	0	3	0	2	3	0	1	0	2	13	2	0	1	0	3	9	5	0	15	2					
		1.10%	0.89%	0.0%	0.52%	0.0%	1.44%	2.34%	0.84%	0.0%	1.18%	0.0%	0.0%	0.67%	0.0%	0.54%	0.39%	0.0%	0.47%	0.0%	1.07%	6.70%	0.36%	0.0%	0.15%	0.0%	0.59%	2.94%	1.25%	0.0%	3.86%	1.07%					
23	"6. ""Объединенная Российская партия ""Русь"""	34	1	0	2	0	1	4	0	0	5	0	0	0	0	1	4	1	1	1	2	0	2	0	1	0	0	0	2	0	6	0					
		0.32%	0.17%	0.0%	0.52%	0.0%	0.20%	0.40%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.27%	0.52%	1.36%	0.47%	1.19%	1.07%	0.0%	0.36%	0.0%	0.15%	0.0%	0.0%	0.0%	0.50%	0.0%	1.54%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	16	1	1	0	0	3	3	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0					
		0.15%	0.17%	1.63%	0.0%	0.0%	0.62%	0.30%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	19	0	0	2	0	0	0	0	1	3	0	2	2	0	0	1	0	0	0	0	0	1	0	2	0	0	0	1	0	3	1					
		0.18%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	1.21%	0.35%	0.0%	1.62%	0.44%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.31%	0.0%	0.0%	0.0%	0.25%	0.0%	0.77%	0.53%					
26	"9. ""Российская экологическая партия ""Зеленые"""	11	0	1	0	0	0	2	0	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0					
		0.10%	0.0%	1.63%	0.0%	0.0%	0.0%	0.20%	0.0%	1.21%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1124	43	29	50	13	35	73	64	0	60	30	11	69	14	56	81	14	22	5	20	14	109	16	63	0	92	16	31	9	63	22					
		10.77%	7.73%	47.54%	13.12%	13.26%	7.24%	7.44%	7.76%	0.0%	7.10%	13.76%	8.94%	15.47%	12.84%	15.34%	10.72%	19.17%	10.42%	5.95%	10.75%	7.21%	19.74%	11.42%	10.0%	0.0%	18.21%	5.22%	7.76%	6.71%	16.23%	11.82%					
28	"11. ""Истинные патриоты России"""	7	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.12%	0.0%	0.0%	0.0%	0.0%	0.22%	0.91%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.19%	0.32%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	86	2	0	3	2	2	4	4	2	11	6	1	10	2	4	2	1	5	0	3	1	3	1	4	0	3	4	0	3	3	0					
