Выборы Президента Российской Федерации																																																								
Дата голосования: 18.03.2018																																																								
																																																								
Наименование Избирательной комиссии:    Добринская																																																								
																																																								
Сводная таблица итогов голосования																																																								
																																																								
	Число участковых избирательных комиссий	45																																																						
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	45																																																						
																																																								
		Сумма	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445									
1	"Число избирателей, включенных в список избирателей"	27935	1363	864	759	1606	1567	206	987	278	460	623	971	432	319	301	699	176	464	989	539	458	461	1302	312	370	565	293	429	292	397	405	556	872	206	1074	105	242	1571	1301	422	133	555	302	1139	304	266									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	28210	1300	860	780	1600	1600	210	1000	280	480	630	1010	440	320	310	710	180	460	1020	540	460	470	1300	320	380	570	300	430	300	410	400	560	880	200	1110	100	240	1600	1300	430	120	550	300	1170	310	270									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	23143	934	669	677	1439	1278	132	721	247	381	519	697	335	229	237	620	140	404	852	460	362	377	1124	241	337	463	232	376	218	261	314	480	785	167	902	67	205	1480	1184	342	85	450	251	965	265	239									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3924	333	177	78	86	133	72	119	30	78	98	272	94	87	64	62	35	50	121	71	92	73	146	65	30	100	40	43	50	135	86	74	87	33	159	33	33	44	79	76	35	92	45	153	39	22									
6	Число погашенных избирательных бюллетеней	1143	33	14	25	75	189	6	160	3	21	13	41	11	4	9	28	5	6	47	9	6	20	30	14	13	7	28	11	32	14	0	6	8	0	49	0	2	76	37	12	0	8	4	52	6	9									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3924	333	177	78	86	133	72	119	30	78	98	272	94	87	64	62	35	50	121	71	92	73	146	65	30	100	40	43	50	135	86	74	87	33	159	33	33	44	79	76	35	92	45	153	39	22									
8	Число бюллетеней в стационарных ящиках для голосования	23143	934	669	677	1439	1278	132	721	247	381	519	697	335	229	237	620	140	404	852	460	362	377	1124	241	337	463	232	376	218	261	314	480	785	167	902	67	205	1480	1184	342	85	450	251	965	265	239									
9	Число недействительных избирательных бюллетеней	68	0	0	0	11	0	0	4	1	0	0	0	4	1	5	2	0	0	0	0	0	0	0	0	5	0	0	0	3	0	1	0	0	0	0	1	0	11	0	12	0	5	2	0	0	0									
10	Число действительных избирательных бюллетеней	26999	1267	846	755	1514	1411	204	836	276	459	617	969	425	315	296	680	175	454	973	531	454	450	1270	306	362	563	272	419	265	396	399	554	872	200	1061	99	238	1513	1263	406	120	537	294	1118	304	261									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																								
13	Бабурин Сергей Николаевич	32	2	2	0	3	2	0	6	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	2	0	0	2	1	0	3	0									
		0.12%	0.16%	0.24%	0.00%	0.20%	0.14%	0.00%	0.71%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.33%	0.16%	0.00%	0.00%	0.37%	0.34%	0.00%	0.99%	0.00%									
14	Грудинин Павел Николаевич	664	89	22	45	23	140	13	80	7	2	1	4	0	0	0	1	1	1	4	2	2	5	9	1	1	4	4	14	9	2	4	4	3	0	9	1	1	19	46	22	1	9	5	21	23	10									
		2.45%	7.02%	2.60%	5.96%	1.51%	9.92%	6.37%	9.52%	2.53%	0.44%	0.16%	0.41%	0.00%	0.00%	0.00%	0.15%	0.57%	0.22%	0.41%	0.38%	0.44%	1.11%	0.71%	0.33%	0.27%	0.71%	1.47%	3.34%	3.36%	0.51%	1.00%	0.72%	0.34%	0.00%	0.85%	1.00%	0.42%	1.25%	3.64%	5.26%	0.83%	1.66%	1.69%	1.88%	7.57%	3.83%									
15	Жириновский Владимир Вольфович	237	12	11	13	7	2	9	28	3	3	2	5	0	0	0	0	1	2	2	1	2	5	5	4	1	2	6	4	20	1	2	1	2	11	5	1	1	4	22	13	1	7	4	2	7	3									
