Выборы Президента Российской Федерации																																									
Дата голосования: 02.03.2008																																									
																																									
Наименование Избирательной комиссии:    Хостинская г.Сочи																																									
																																									
Сводная таблица результатов выборов																																									
																																									
	Число участковых избирательных комиссий	34																																							
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	34																																							
																																									
		Сумма	УИК №4501	УИК №4502	УИК №4503	УИК №4504	УИК №4505	УИК №4506	УИК №4507	УИК №4508	УИК №4509	УИК №4510	УИК №4511	УИК №4512	УИК №4513	УИК №4514	УИК №4515	УИК №4516	УИК №4517	УИК №4518	УИК №4519	УИК №4520	УИК №4521	УИК №4522	УИК №4523	УИК №4524	УИК №4525	УИК №4526	УИК №4527	УИК №4528	УИК №4529	УИК №4530	УИК №4531	УИК №4532	УИК №4533	УИК №4534					
1	"Число избирателей, включенных в списки избирателей"	48997	1396	1077	1968	1371	1096	1291	870	1694	2259	1320	1737	930	2304	2330	1993	850	931	1515	2072	1027	2248	960	1033	1944	698	456	1392	1414	1326	515	2158	2240	2333	249					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	53740	1460	1230	2090	1780	1210	1410	980	1800	2400	1390	1840	910	2640	2500	2050	1050	940	1600	2400	1110	2610	970	1050	2160	730	450	1510	1560	1480	630	2550	2420	2540	290					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	42314	1294	905	1894	901	865	1161	780	1535	1758	1160	1497	808	2073	2008	1679	705	837	1242	1752	854	1809	884	998	1542	544	436	1293	1297	1130	439	1895	2060	2050	229					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	4406	47	21	39	445	192	115	70	104	401	68	107	88	213	111	205	96	68	210	300	125	383	31	15	253	139	5	86	98	116	59	71	57	56	12					
6	Число погашенных избирательных бюллетеней	7020	119	304	157	434	153	134	130	161	241	162	236	14	354	381	166	249	35	148	348	131	418	55	37	365	47	9	131	165	234	132	584	303	434	49					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4406	47	21	39	445	192	115	70	104	401	68	107	88	213	111	205	96	68	210	300	125	383	31	15	253	139	5	86	98	116	59	71	57	56	12					
8	Число бюллетеней в стационарных ящиках для голосования	42293	1294	905	1894	901	865	1161	780	1529	1758	1156	1497	808	2073	2005	1679	705	837	1240	1752	848	1809	884	998	1542	544	436	1293	1297	1130	439	1895	2060	2050	229					
