Выборы Президента Российской Федерации																																																													
Дата голосования: 04.03.2012																																																													
																																																													
Наименование Избирательной комиссии:    Борисоглебская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	50																																																											
																																																													
		Сумма	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450									
1	Число избирателей, включенных в список избирателей	62739	2034	1842	1789	2095	251	1939	1541	1211	1298	2225	975	1063	1732	1702	1080	857	2051	1863	860	939	1372	877	1990	1628	1854	2251	2011	2174	1869	1630	983	500	189	2545	1409	555	1066	757	529	977	510	451	753	831	279	950	360	333	891	868									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	57190	1850	1700	1650	1950	200	1800	1400	1100	1200	2050	800	900	1600	1500	1000	700	1900	1700	700	800	1200	750	1900	1500	1700	2000	1900	2000	1700	1500	850	500	150	2000	1300	600	950	650	500	900	500	450	750	800	290	900	350	350	900	850									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	34111	1068	1028	852	1151	109	843	981	691	712	1172	492	520	945	880	617	496	1615	1015	465	561	740	439	1310	941	988	1178	1016	1079	849	848	624	243	114	1353	858	224	501	411	316	409	286	238	442	459	148	460	186	136	534	568									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4506	131	59	127	79	61	155	109	89	59	141	50	71	82	61	139	46	67	93	45	38	22	40	18	49	77	79	64	79	85	51	39	131	32	74	51	208	166	102	69	212	73	79	162	154	47	245	52	90	144	110									
6	Число погашенных избирательных бюллетеней	18573	651	613	671	720	30	802	310	320	429	737	258	309	573	559	244	158	218	592	190	201	438	271	572	510	635	743	820	842	766	601	187	126	4	573	391	168	283	137	115	279	141	133	146	187	95	195	112	124	222	172									
