Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Баксанская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26					
1	"Число избирателей, внесенных в список избирателей"	38100	1256	2586	1290	1163	1249	1209	1344	1281	1429	1553	1490	1635	2037	1969	1222	1208	909	887	1567	776	908	1162	1892	2008	1218	2852					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	38303	1258	2598	1305	1163	1251	1208	1348	1291	1441	1565	1502	1646	2049	1981	1230	1216	908	882	1573	782	915	1177	1904	2020	1228	2862					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	37694	1251	2578	1270	1155	1244	1203	1283	1238	1410	1542	1487	1615	2029	1961	1188	1184	873	858	1562	762	903	1162	1888	1988	1214	2846					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	229	0	0	0	0	0	0	57	18	14	0	0	13	0	0	30	15	32	24	0	10	0	0	0	16	0	0					
6	Число погашенных избирательных бюллетеней	380	7	20	35	8	7	5	8	35	17	23	15	18	20	20	12	17	3	0	11	10	12	15	16	16	14	16					
7	Число избирательных бюллетеней в переносных ящиках для голосования	229	0	0	0	0	0	0	57	18	14	0	0	13	0	0	30	15	32	24	0	10	0	0	0	16	0	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	37675	1251	2578	1251	1155	1244	1203	1283	1238	1410	1542	1487	1615	2029	1961	1188	1184	873	858	1562	762	903	1162	1888	1988	1214	2846					
9	Число недействительных избирательных бюллетеней	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	37902	1251	2578	1249	1155	1244	1203	1340	1256	1424	1542	1487	1628	2029	1961	1218	1199	905	882	1562	772	903	1162	1888	2004	1214	2846					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	200	8	8	8	7	7	7	7	7	8	8	8	8	7	9	7	7	7	7	8	7	8	8	9	9	8	8					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	118	8	8	7	7	6	2	2	1	8	8	8	6	5	8	2	1	1	6	2	5	0	0	5	3	1	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	23	0	0	5	1	1	0	0	0	0	0	0	1	0	0	0	3	3	0	1	2	1	0	0	0	3	2					
14	Число погашенных неиспользованных открепительных удостоверений	82	0	0	1	0	1	5	5	6	0	0	0	2	2	1	5	6	6	1	6	2	8	8	4	6	7	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	9528	300	617	318	254	373	349	402	377	413	386	372	374	507	490	292	288	226	220	359	193	208	290	472	481	255	712					
