Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Алтайская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163					
1	"Число избирателей, внесенных в списки"	17073	1381	1188	1183	1278	669	1115	543	1061	1362	1039	458	140	877	172	735	252	252	164	136	543	757	702	870	196					
2	"Число бюллетеней, полученных участковыми комиссиями"	17110	1350	1147	1160	1245	670	1130	553	1070	1350	1055	430	155	900	160	750	280	270	160	140	520	770	720	900	225					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	9343	711	614	630	553	300	493	315	571	788	583	267	107	507	115	431	154	209	150	110	345	405	399	477	109					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1193	77	33	43	36	58	92	50	114	31	67	28	11	38	30	32	59	5	0	14	55	63	71	145	41					
6	Число погашенных бюллетеней	6574	562	500	487	656	312	545	188	385	531	405	135	37	355	15	287	67	56	10	16	120	302	250	278	75					
7	Число бюллетеней в переносных ящиках для голосования	1193	77	33	43	36	58	92	50	114	31	67	28	11	38	30	32	59	5	0	14	55	63	71	145	41					
8	Число бюллетеней в стационарных ящиках для голосования	9343	711	614	630	553	300	493	315	571	788	583	267	107	507	115	431	154	209	150	110	345	405	399	477	109					
9	Число недействительных бюллетеней	152	12	7	6	9	3	7	5	10	16	10	2	6	13	1	4	0	5	1	0	7	6	9	10	3					
10	Число действительных бюллетеней	10384	776	640	667	580	355	578	360	675	803	640	293	112	532	144	459	213	209	149	124	393	462	461	612	147					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	194	15	15	15	15	10	15	5	10	15	10	5	2	10	2	10	2	2	2	2	5	10	5	10	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	42	3	4	2	0	3	2	0	7	2	2	0	1	5	0	0	0	0	0	0	0	1	0	10	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	42	10	2	2	0	1	1	1	0	6	0	7	1	0	1	1	0	1	0	0	3	4	1	0	0					
14	Число погашенных открепительных удостоверений	152	12	11	13	15	7	13	5	3	13	8	5	1	5	2	10	2	2	2	2	5	9	5	0	2					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
