Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Район Аэропорт																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №3042	УИК №3043	УИК №3044					
1	"Число избирателей, внесенных в списки"	46290	2692	2368	2644	2306	2616	2711	2440	2590	1947	2715	2773	2808	2208	2525	2631	2388	2610	2774	197	138	209					
2	"Число бюллетеней, полученных участковыми комиссиями"	41480	2360	1700	2350	2150	2350	2400	2100	2300	1700	2400	2450	2500	2000	2350	2300	2150	2300	2500	320	200	600					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	27339	1617	1620	1613	1349	1618	1608	1322	1556	1027	1540	1660	1664	1153	1394	1515	1386	1502	1704	180	122	189					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	969	72	20	62	68	62	77	54	46	35	41	65	62	44	51	53	50	56	51	0	0	0					
6	Число погашенных бюллетеней	13172	671	60	675	733	670	715	724	698	638	819	725	774	803	905	732	714	742	745	140	78	411					
7	Число бюллетеней в переносных ящиках для голосования	1158	72	20	62	68	62	77	54	46	35	41	65	62	44	51	53	50	56	51	0	0	189					
8	Число бюллетеней в стационарных ящиках для голосования	27037	1617	1617	1610	1349	1552	1608	1322	1542	1027	1536	1660	1664	1151	1394	1510	1386	1502	1688	180	122	0					
9	Число недействительных бюллетеней	237	7	8	13	11	7	13	9	9	6	25	21	18	10	25	15	4	20	12	1	0	3					
10	Число действительных бюллетеней	27958	1682	1629	1659	1406	1607	1672	1367	1579	1056	1552	1704	1708	1185	1420	1548	1432	1538	1727	179	122	186					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1288	73	87	73	73	72	73	73	36	73	73	73	73	73	72	72	73	73	73	0	0	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	649	41	84	39	51	40	29	20	30	17	25	36	50	37	37	32	28	31	22	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	733	42	24	47	25	30	29	31	25	70	87	39	43	27	51	37	16	35	34	24	9	8					
14	Число погашенных открепительных удостоверений	639	32	3	34	22	32	44	53	6	56	48	37	23	36	35	40	45	42	51	0	0	0					
15	Число открепительных удостоверений выданных ТИК	12	1	1	0	0	1	1	1	3	0	2	0	1	0	0	0	1	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	"1. ""ЕДИНЕНИЕ"""	123	7	10	8	6	3	3	5	1	7	7	6	4	10	10	6	7	13	5	0	3	2					
		0.43%	0.41%	0.61%	0.47%	0.42%	0.18%	0.17%	0.36%	0.06%	0.65%	0.44%	0.34%	0.23%	0.83%	0.69%	0.38%	0.48%	0.83%	0.28%	0.0%	2.45%	1.05%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	3427	188	112	183	227	384	264	193	197	104	168	172	225	115	143	207	148	160	201	5	20	11					
		12.15%	11.13%	6.84%	10.94%	16.01%	23.79%	15.66%	14.02%	12.40%	9.79%	10.65%	9.97%	13.03%	9.62%	9.89%	13.24%	10.30%	10.26%	11.55%	2.77%	16.39%	5.82%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	582	24	15	28	26	26	28	23	36	28	31	34	39	30	33	42	36	35	49	8	3	8					
		2.06%	1.42%	0.91%	1.67%	1.83%	1.61%	1.66%	1.67%	2.26%	2.63%	1.96%	1.97%	2.25%	2.51%	2.28%	2.68%	2.50%	2.24%	2.81%	4.44%	2.45%	4.23%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	3889	246	137	256	173	338	293	185	232	145	214	213	292	121	151	255	199	182	216	12	17	12					
		13.79%	14.56%	8.36%	15.31%	12.20%	20.94%	17.38%	13.44%	14.60%	13.65%	13.57%	12.34%	16.91%	10.12%	10.44%	16.31%	13.85%	11.68%	12.42%	6.66%	13.93%	6.34%					
22	"5. ""За Русь Святую"""	104	10	9	6	4	4	2	4	6	4	8	8	5	4	4	2	8	8	5	1	1	1					
		0.36%	0.59%	0.54%	0.35%	0.28%	0.24%	0.11%	0.29%	0.37%	0.37%	0.50%	0.46%	0.28%	0.33%	0.27%	0.12%	0.55%	0.51%	0.28%	0.55%	0.81%	0.52%					
23	"6. ""Объединенная Российская партия ""Русь"""	57	1	8	0	7	5	3	4	1	1	0	3	4	4	2	6	3	2	3	0	0	0					
		0.20%	0.05%	0.48%	0.0%	0.49%	0.30%	0.17%	0.29%	0.06%	0.09%	0.0%	0.17%	0.23%	0.33%	0.13%	0.38%	0.20%	0.12%	0.17%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	378	17	20	20	18	15	24	23	21	17	23	23	26	17	24	13	25	26	23	0	0	3					
		1.34%	1.00%	1.22%	1.19%	1.27%	0.92%	1.42%	1.67%	1.32%	1.60%	1.45%	1.33%	1.50%	1.42%	1.66%	0.83%	1.74%	1.66%	1.32%	0.0%	0.0%	1.58%					
25	"8. ""Народно-республиканская партия России"""	22	1	4	1	1	1	0	1	0	2	2	0	1	1	3	1	0	0	2	1	0	0					
		0.07%	0.05%	0.24%	0.05%	0.07%	0.06%	0.0%	0.07%	0.0%	0.18%	0.12%	0.0%	0.05%	0.08%	0.20%	0.06%	0.0%	0.0%	0.11%	0.55%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	228	18	23	10	10	12	16	14	14	7	13	14	10	7	10	11	8	13	16	0	0	2					
		0.80%	1.06%	1.40%	0.59%	0.70%	0.74%	0.94%	1.01%	0.88%	0.65%	0.82%	0.81%	0.57%	0.58%	0.69%	0.70%	0.55%	0.83%	0.92%	0.0%	0.0%	1.05%					
27	"10. ""Аграрная партия России"""	462	29	32	27	30	16	26	23	28	14	26	28	21	16	25	24	24	39	30	2	0	2					
		1.63%	1.71%	1.95%	1.61%	2.11%	0.99%	1.54%	1.67%	1.76%	1.31%	1.64%	1.62%	1.21%	1.33%	1.73%	1.53%	1.67%	2.50%	1.72%	1.11%	0.0%	1.05%					
28	"11. ""Истинные патриоты России"""	32	0	1	0	2	3	1	1	0	3	3	1	13	0	4	0	0	0	0	0	0	0					
		0.11%	0.0%	0.06%	0.0%	0.14%	0.18%	0.05%	0.07%	0.0%	0.28%	0.19%	0.05%	0.75%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	299	13	35	17	12	14	15	12	14	13	19	27	0	12	16	11	18	20	27	2	1	1					
		1.06%	0.76%	2.13%	1.01%	0.84%	0.86%	0.89%	0.87%	0.88%	1.22%	1.20%	1.56%	0.0%	1.00%	1.10%	0.70%	1.25%	1.28%	1.55%	1.11%	0.81%	0.52%					
30	"13. ""Демократическая партия России"""	40	1	4	1	0	0	0	3	1	3	3	5	4	1	2	0	4	1	7	0	0	0					
		0.14%	0.05%	0.24%	0.05%	0.0%	0.0%	0.0%	0.21%	0.06%	0.28%	0.19%	0.28%	0.23%	0.08%	0.13%	0.0%	0.27%	0.06%	0.40%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	40	2	2	2	5	0	3	3	4	3	0	2	4	0	3	0	1	1	2	0	2	1					
		0.14%	0.11%	0.12%	0.11%	0.35%	0.0%	0.17%	0.21%	0.25%	0.28%	0.0%	0.11%	0.23%	0.0%	0.20%	0.0%	0.06%	0.06%	0.11%	0.0%	1.63%	0.52%					
32	"15. ""Партия СЛОН"""	51	2	9	4	0	1	3	8	1	1	2	2	4	3	2	2	4	2	1	0	0	0					
		0.18%	0.11%	0.54%	0.23%	0.0%	0.06%	0.17%	0.58%	0.06%	0.09%	0.12%	0.11%	0.23%	0.25%	0.13%	0.12%	0.27%	0.12%	0.05%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4706	330	292	288	244	216	280	232	304	169	238	281	254	193	242	261	251	263	309	25	11	23					
		16.69%	19.53%	17.83%	17.22%	17.21%	13.38%	16.61%	16.86%	19.14%	15.91%	15.09%	16.28%	14.71%	16.15%	16.74%	16.69%	17.47%	16.88%	17.76%	13.88%	9.01%	12.16%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	40	1	4	4	3	0	0	4	3	2	3	4	0	1	2	4	0	3	0	0	0	2					
		0.14%	0.05%	0.24%	0.23%	0.21%	0.0%	0.0%	0.29%	0.18%	0.18%	0.19%	0.23%	0.0%	0.08%	0.13%	0.25%	0.0%	0.19%	0.0%	0.0%	0.0%	1.05%					
35	"18. ""ЛДПР"""	1340	59	155	72	72	41	45	57	53	61	88	91	69	66	89	63	86	80	65	8	6	14					
		4.75%	3.49%	9.46%	4.30%	5.08%	2.54%	2.67%	4.14%	3.33%	5.74%	5.58%	5.27%	3.99%	5.52%	6.15%	4.03%	5.98%	5.13%	3.73%	4.44%	4.91%	7.40%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	227	17	14	9	19	8	11	27	15	9	9	8	18	11	12	6	8	14	7	4	1	0					
