Выборы Президента Российской Федерации																																																											
Дата голосования: 18.03.2018																																																											
																																																											
Наименование Избирательной комиссии:    Каширская городская																																																											
																																																											
Сводная таблица итогов голосования																																																											
																																																											
	Число участковых избирательных комиссий	48																																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	48																																																									
																																																											
		Сумма	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №3762	УИК №3763	УИК №3764	УИК №4203									
1	"Число избирателей, включенных в список избирателей"	55313	2288	1413	1574	801	2520	978	1832	1194	1381	1512	587	1488	652	1344	1060	1094	2088	1292	2231	1621	1463	2276	2178	641	1457	566	904	1173	1130	1796	767	1149	518	1046	451	493	848	876	352	1192	755	300	211	650	1047	1023	781	320									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	48170	1900	1100	1500	700	2200	800	1600	1000	1200	1300	450	1200	500	1100	1000	1000	1800	1100	2000	1500	1300	2000	2000	500	1300	500	700	1000	1000	1600	700	1000	400	900	400	400	700	800	300	1000	700	250	200	650	1000	900	700	320									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	30851	1323	714	828	324	1193	497	1077	664	788	819	294	739	343	721	604	665	1282	762	1279	885	818	1281	1041	309	844	291	468	672	587	1009	423	643	357	718	218	231	428	509	122	848	571	164	146	536	581	529	386	320									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2297	22	55	34	25	77	17	41	23	28	25	12	71	11	66	22	41	45	36	45	54	54	171	107	30	32	20	36	50	50	73	27	60	13	64	43	36	57	137	55	116	75	76	16	1	20	41	87	0									
6	Число погашенных избирательных бюллетеней	15022	555	331	638	351	930	286	482	313	384	456	144	390	146	313	374	294	473	302	676	561	428	548	852	161	424	189	196	278	363	518	250	297	30	118	139	133	215	154	123	36	54	10	38	113	399	330	227	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2297	22	55	34	25	77	17	41	23	28	25	12	71	11	66	22	41	45	36	45	54	54	171	107	30	32	20	36	50	50	73	27	60	13	64	43	36	57	137	55	116	75	76	16	1	20	41	87	0									
8	Число бюллетеней в стационарных ящиках для голосования	30851	1323	714	828	324	1193	497	1077	664	788	819	294	739	343	721	604	665	1282	762	1279	885	818	1281	1041	309	844	291	468	672	587	1009	423	643	357	718	218	231	428	509	122	848	571	164	146	536	581	529	386	320									
9	Число недействительных избирательных бюллетеней	452	15	11	11	2	6	3	14	12	10	11	3	24	7	8	12	0	19	9	37	12	10	8	21	3	13	6	4	21	8	15	6	7	4	12	3	1	5	16	1	24	3	3	3	5	10	8	6	0									
10	Число действительных избирательных бюллетеней	32696	1330	758	851	347	1264	511	1104	675	806	833	303	786	347	779	614	706	1308	789	1287	927	862	1444	1127	336	863	305	500	701	629	1067	444	696	366	770	258	266	480	630	176	940	643	237	159	532	591	562	467	320									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																											
13	Бабурин Сергей Николаевич	193	7	8	8	2	4	2	4	2	5	5	2	7	4	4	6	4	12	4	8	3	7	2	7	3	8	1	2	3	2	4	4	4	1	3	4	5	1	7	1	7	1	3	0	1	4	4	3	0									
		0.58%	0.52%	1.04%	0.93%	0.57%	0.31%	0.39%	0.36%	0.29%	0.61%	0.59%	0.65%	0.86%	1.13%	0.51%	0.96%	0.57%	0.90%	0.50%	0.60%	0.32%	0.80%	0.14%	0.61%	0.88%	0.91%	0.32%	0.40%	0.42%	0.31%	0.37%	0.89%	0.57%	0.27%	0.38%	1.53%	1.87%	0.21%	1.08%	0.56%	0.73%	0.15%	1.25%	0.00%	0.19%	0.67%	0.70%	0.63%	0.00%									
14	Грудинин Павел Николаевич	4467	179	87	122	45	205	92	111	89	94	146	35	115	38	96	106	109	209	119	149	117	119	210	168	69	134	41	75	65	86	135	58	129	55	90	34	46	99	56	15	144	93	8	39	40	61	76	50	9									
		13.48%	13.31%	11.31%	14.15%	12.89%	16.14%	17.90%	9.93%	12.95%	11.52%	17.30%	11.44%	14.20%	10.73%	12.20%	16.93%	15.44%	15.75%	14.91%	11.25%	12.46%	13.65%	14.46%	14.63%	20.35%	15.30%	13.18%	14.88%	9.00%	13.50%	12.48%	12.89%	18.35%	14.86%	11.51%	13.03%	17.23%	20.41%	8.67%	8.47%	14.94%	14.40%	3.33%	24.07%	7.45%	10.15%	13.33%	10.57%	2.81%									
15	Жириновский Владимир Вольфович	2060	90	39	54	30	79	23	55	54	57	43	35	59	35	58	35	40	82	58	85	60	46	39	68	20	50	28	33	44	32	79	37	37	25	36	16	11	38	40	9	78	32	23	12	27	29	46	39	15									
		6.21%	6.69%	5.07%	6.26%	8.60%	6.22%	4.47%	4.92%	7.86%	6.99%	5.09%	11.44%	7.28%	9.89%	7.37%	5.59%	5.67%	6.18%	7.27%	6.42%	6.39%	5.28%	2.69%	5.92%	5.90%	5.71%	9.00%	6.55%	6.09%	5.02%	7.30%	8.22%	5.26%	6.76%	4.60%	6.13%	4.12%	7.84%	6.19%	5.08%	8.09%	4.95%	9.58%	7.41%	5.03%	4.83%	8.07%	8.25%	4.69%									
16	Путин Владимир Владимирович	24958	996	598	639	263	938	371	899	503	624	605	223	574	262	594	446	514	962	574	984	703	648	1178	845	230	647	225	378	575	496	827	331	506	280	634	198	198	334	517	146	675	513	198	101	450	486	416	368	286									
		75.29%	74.05%	77.76%	74.13%	75.36%	73.86%	72.18%	80.41%	73.22%	76.47%	71.68%	72.88%	70.86%	74.01%	75.48%	71.25%	72.80%	72.49%	71.93%	74.32%	74.87%	74.31%	81.13%	73.61%	67.85%	73.86%	72.35%	75.00%	79.64%	77.86%	76.43%	73.56%	71.98%	75.68%	81.07%	75.86%	74.16%	68.87%	80.03%	82.49%	70.02%	79.41%	82.50%	62.35%	83.80%	80.87%	72.98%	77.80%	89.38%									
17	Собчак Ксения Анатольевна	320	21	3	10	3	11	4	14	10	10	10	1	10	2	9	8	12	14	11	15	15	11	5	19	3	8	4	2	3	4	4	4	4	3	1	2	2	3	5	1	15	1	1	1	5	4	7	0	5									
		0.97%	1.56%	0.39%	1.16%	0.86%	0.87%	0.78%	1.25%	1.46%	1.23%	1.18%	0.33%	1.23%	0.56%	1.14%	1.28%	1.70%	1.06%	1.38%	1.13%	1.60%	1.26%	0.34%	1.66%	0.88%	0.91%	1.29%	0.40%	0.42%	0.63%	0.37%	0.89%	0.57%	0.81%	0.13%	0.77%	0.75%	0.62%	0.77%	0.56%	1.56%	0.15%	0.42%	0.62%	0.93%	0.67%	1.23%	0.00%	1.56%									
18	Сурайкин Максим Александрович	242	12	10	1	3	9	7	11	8	5	8	3	5	1	4	4	12	12	8	11	8	8	3	11	4	5	4	2	2	7	5	2	5	1	5	2	1	2	1	3	11	1	1	2	3	3	3	1	2									
		0.73%	0.89%	1.30%	0.12%	0.86%	0.71%	1.36%	0.98%	1.16%	0.61%	0.95%	0.98%	0.62%	0.28%	0.51%	0.64%	1.70%	0.90%	1.00%	0.83%	0.85%	0.92%	0.21%	0.96%	1.18%	0.57%	1.29%	0.40%	0.28%	1.10%	0.46%	0.44%	0.71%	0.27%	0.64%	0.77%	0.37%	0.41%	0.15%	1.69%	1.14%	0.15%	0.42%	1.23%	0.56%	0.50%	0.53%	0.21%	0.63%									
19	Титов Борис Юрьевич	202	13	4	5	1	11	3	5	3	4	10	2	8	2	7	6	5	7	7	11	9	4	4	6	3	3	1	5	4	1	8	3	7	0	1	1	1	1	1	1	7	0	2	3	4	3	0	2	3									
		0.61%	0.97%	0.52%	0.58%	0.29%	0.87%	0.58%	0.45%	0.44%	0.49%	1.18%	0.65%	0.99%	0.56%	0.89%	0.96%	0.71%	0.53%	0.88%	0.83%	0.96%	0.46%	0.28%	0.52%	0.88%	0.34%	0.32%	0.99%	0.55%	0.16%	0.74%	0.67%	0.99%	0.00%	0.13%	0.38%	0.37%	0.21%	0.15%	0.56%	0.73%	0.00%	0.83%	1.85%	0.74%	0.50%	0.00%	0.42%	0.94%									
20	Явлинский Григорий Алексеевич	254	12	9	12	0	7	9	5	6	7	6	2	8	3	7	3	10	10	8	24	12	19	3	3	4	8	1	3	5	1	5	5	4	1	0	1	2	2	3	0	3	2	1	1	2	1	10	4	0									
		0.77%	0.89%	1.17%	1.39%	0.00%	0.55%	1.75%	0.45%	0.87%	0.86%	0.71%	0.65%	0.99%	0.85%	0.89%	0.48%	1.42%	0.75%	1.00%	1.81%	1.28%	2.18%	0.21%	0.26%	1.18%	0.91%	0.32%	0.60%	0.69%	0.16%	0.46%	1.11%	0.57%	0.27%	0.00%	0.38%	0.75%	0.41%	0.46%	0.00%	0.31%	0.31%	0.42%	0.62%	0.37%	0.17%	1.75%	0.85%	0.00%									
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
