Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Туркменская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231					
1	"Число избирателей, внесенных в список избирателей"	20122	2351	1546	595	308	205	1855	295	1813	1526	1595	712	88	1096	809	646	1019	1135	137	1023	207	1161					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	17769	1800	1400	500	300	190	1600	260	1600	1300	1300	600	80	1000	700	600	1000	1100	139	1000	200	1100					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	10415	1231	840	365	154	118	831	147	915	814	784	350	42	479	469	424	575	637	80	397	125	638					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1019	88	32	28	14	7	66	10	239	76	71	52	17	69	22	33	37	49	0	44	18	47					
6	Число погашенных избирательных бюллетеней	6335	481	528	107	132	65	703	103	446	410	445	198	21	452	209	143	388	414	59	559	57	415					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1019	88	32	28	14	7	66	10	239	76	71	52	17	69	22	33	37	49	0	44	18	47					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10404	1231	840	365	154	118	831	147	915	814	784	350	42	468	469	424	575	637	80	397	125	638					
9	Число недействительных избирательных бюллетеней	327	45	23	33	0	7	20	6	47	21	37	2	2	6	19	13	0	0	2	26	1	17					
10	Число действительных избирательных бюллетеней	11096	1274	849	360	168	118	877	151	1107	869	818	400	57	531	472	444	612	686	78	415	142	668					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	245	30	20	8	5	5	15	5	15	15	15	8	5	15	14	10	7	13	5	15	5	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	146	19	20	2	3	5	5	1	7	8	8	7	5	5	14	9	3	11	1	4	4	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	77	12	5	2	1	5	3	2	6	9	6	3	5	1	5	2	3	0	0	3	0	4					
14	Число погашенных неиспользованных открепительных удостоверений	99	11	0	6	2	0	10	4	8	7	7	1	0	10	0	1	4	2	4	11	1	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1230	179	128	34	17	11	97	15	129	110	124	47	2	61	80	21	66	8	5	36	13	47					
		10.77%	13.57%	14.68%	8.65%	10.12%	8.80%	10.81%	9.55%	11.18%	12.36%	14.50%	11.69%	3.39%	11.36%	16.29%	4.60%	10.78%	1.17%	6.25%	8.16%	9.09%	6.86%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1565	168	123	7	27	21	186	27	195	170	139	58	3	82	137	2	108	4	5	5	14	84					
		13.70%	12.74%	14.11%	1.78%	16.07%	16.80%	20.74%	17.20%	16.90%	19.10%	16.26%	14.43%	5.08%	15.27%	27.90%	0.44%	17.65%	0.58%	6.25%	1.13%	9.79%	12.26%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	84	13	10	3	2	3	6	2	7	9	8	6	1	1	1	1	0	2	1	2	2	4					
		0.74%	0.99%	1.15%	0.76%	1.19%	2.40%	0.67%	1.27%	0.61%	1.01%	0.94%	1.49%	1.69%	0.19%	0.20%	0.22%	0.00%	0.29%	1.25%	0.45%	1.40%	0.58%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2250	310	185	129	36	29	183	54	110	113	190	61	15	136	98	157	112	50	9	133	23	117					
		19.70%	23.50%	21.22%	32.82%	21.43%	23.20%	20.40%	34.39%	9.53%	12.70%	22.22%	15.17%	25.42%	25.33%	19.96%	34.35%	18.30%	7.29%	11.25%	30.16%	16.08%	17.08%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	114	37	12	2	4	0	5	2	9	10	5	0	0	6	2	2	7	1	1	0	0	9					
