Выборы Президента Российской Федерации																																																
Дата голосования: 02.03.2008																																																
																																																
Наименование Избирательной комиссии:    Выборгская N14																																																
																																																
Сводная таблица результатов выборов																																																
																																																
	Число участковых избирательных комиссий	41																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	41																																														
																																																
		Сумма	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326					
1	"Число избирателей, включенных в списки избирателей"	81587	2460	1910	2067	1909	1914	2212	2135	2011	2592	1610	2602	1962	2238	2726	2652	2037	2330	2634	2516	1764	2322	1916	2332	2495	1872	2025	1854	2024	1824	1008	2102	1632	2069	1280	1051	839	1187	1665	1529	2427	1853					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	63350	1800	1500	1500	1500	1600	1600	1700	1500	2000	1300	2000	1500	1600	2000	2100	1500	1700	2000	2000	1500	1800	1500	1700	2000	1400	1500	1500	1600	1500	900	1600	1200	1500	1000	1000	650	1000	1400	1300	1900	1500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	50550	1347	1042	1124	1361	1322	1128	1048	1130	1348	1117	1892	1434	1155	1426	2012	1252	1605	1821	1304	1438	1778	925	1136	1251	1313	927	992	1507	1015	736	1541	767	1014	922	920	406	901	880	1215	1638	1460					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1394	18	12	9	15	16	30	20	13	24	13	29	12	18	49	26	225	13	36	5	29	17	16	12	21	20	8	22	11	13	127	12	10	18	22	37	78	96	18	85	128	11					
6	Число погашенных избирательных бюллетеней	11406	435	446	367	124	262	442	632	357	628	170	79	54	427	525	62	23	82	143	691	33	5	559	552	728	67	565	486	82	472	37	47	423	468	56	43	166	3	502	0	134	29					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1394	18	12	9	15	16	30	20	13	24	13	29	12	18	49	26	225	13	36	5	29	17	16	12	21	20	8	22	11	13	127	12	10	18	22	37	78	96	18	85	128	11					
8	Число бюллетеней в стационарных ящиках для голосования	50383	1341	1042	1122	1361	1322	1122	1048	1128	1348	1110	1878	1400	1129	1426	1998	1249	1601	1815	1295	1438	1778	925	1133	1247	1312	923	990	1506	1012	736	1538	767	1013	922	917	405	901	880	1215	1630	1460					
9	Число недействительных избирательных бюллетеней	858	25	19	20	23	31	18	14	19	26	10	30	25	25	31	43	18	34	25	26	17	21	20	30	22	17	15	23	23	22	14	25	14	23	10	7	13	7	18	18	22	15					
10	Число действительных избирательных бюллетеней	50919	1334	1035	1111	1353	1307	1134	1054	1122	1346	1113	1877	1387	1122	1444	1981	1456	1580	1826	1274	1450	1774	921	1115	1246	1315	916	989	1494	1003	849	1525	763	1008	934	947	470	990	880	1282	1736	1456					
11	Число полученных открепительных  удостоверений	2929	70	60	45	90	70	75	70	80	90	60	100	80	80	100	90	68	85	80	70	110	79	49	60	69	60	80	70	70	75	40	84	50	50	60	30	30	60	50	100	120	70					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2486	65	55	44	86	70	68	57	69	68	50	86	80	58	88	67	57	67	74	64	101	68	45	45	60	55	54	54	59	56	24	74	43	42	60	11	20	49	43	94	91	65					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1933	54	16	23	41	196	41	48	35	21	49	38	18	15	67	27	167	31	41	17	62	51	22	24	38	16	17	9	17	25	152	14	26	22	41	141	82	17	13	127	54	18					
14	Число неиспользованных открепительных удостоверений	443	5	5	1	4	0	7	13	11	22	10	14	0	22	12	23	11	18	6	6	9	11	4	15	9	5	26	16	11	19	16	10	7	8	0	19	10	11	7	6	29	5					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	63	2	0	1	4	0	0	2	3	4	0	0	2	1	3	4	3	1	1	3	3	2	1	0	0	2	0	2	0	3	1	3	2	2	0	2	0	1	0	2	1	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																
18	Богданов Андрей Владимирович	908	32	17	19	19	35	21	14	20	17	10	38	21	25	28	29	34	36	35	21	27	28	19	14	23	20	13	26	32	23	11	24	21	22	25	13	14	15	8	15	19	25					
