Выборы Президента Российской Федерации																																																		
Дата голосования: 04.03.2012																																																		
																																																		
Наименование Избирательной комиссии:    Серпуховская																																																		
																																																		
Сводная таблица итогов голосования																																																		
																																																		
	Число участковых избирательных комиссий	39																																																
	Число участковых избирательных комиссий, приступивших к передаче сведений	39																																																
																																																		
		Сумма	УИК №2773	УИК №2774	УИК №2775	УИК №2776	УИК №2777	УИК №2778	УИК №2779	УИК №2780	УИК №2781	УИК №2782	УИК №2783	УИК №2784	УИК №2785	УИК №2786	УИК №2787	УИК №2788	УИК №2789	УИК №2790	УИК №2791	УИК №2792	УИК №2793	УИК №2794	УИК №2795	УИК №2796	УИК №2797	УИК №2798	УИК №2799	УИК №2800	УИК №2801	УИК №2802	УИК №2803	УИК №2804	УИК №2805	УИК №2806	УИК №2807	УИК №2808	УИК №2809	УИК №2810	УИК №2811									
1	Число избирателей, включенных в список избирателей	33673	701	270	284	697	1438	259	215	300	872	675	784	493	735	665	802	294	706	191	403	149	390	706	2660	2521	1117	255	110	869	1223	160	888	159	180	2148	2375	1739	1656	1659	1925									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	30170	500	250	240	600	1250	200	200	250	800	550	650	430	640	650	700	260	600	180	350	110	350	650	2300	2250	1000	210	120	750	1150	150	800	140	140	2000	2200	1600	1550	1500	1900									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	18818	399	149	167	339	755	100	110	177	385	355	447	232	319	597	415	108	391	106	196	98	163	398	1558	1430	645	141	57	525	774	76	503	106	117	1208	1279	931	897	1053	1112									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1393	43	20	10	47	63	70	0	16	89	108	13	42	73	11	30	19	40	26	28	5	37	15	28	30	61	31	45	33	46	38	55	23	17	15	36	36	51	28	15									
6	Число погашенных избирательных бюллетеней	9959	58	81	63	214	432	30	90	57	326	87	190	156	248	42	255	133	169	48	126	7	150	237	714	790	294	38	18	192	330	36	242	11	6	777	885	633	602	419	773									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1393	43	20	10	47	63	70	0	16	89	108	13	42	73	11	30	19	40	26	28	5	37	15	28	30	61	31	45	33	46	38	55	23	17	15	36	36	51	28	15									
8	Число бюллетеней в стационарных ящиках для голосования	18815	399	149	167	339	755	100	110	177	385	355	447	232	318	597	415	108	391	106	196	98	163	398	1558	1430	645	141	57	525	774	76	503	106	117	1208	1278	931	897	1053	1111									
9	Число недействительных избирательных бюллетеней	320	9	2	2	10	12	1	1	4	10	14	7	3	6	7	8	2	8	2	3	1	0	12	20	21	10	2	0	13	13	1	6	1	2	18	21	21	11	19	17									
10	Число действительных избирательных бюллетеней	19888	433	167	175	376	806	169	109	189	464	449	453	271	385	601	437	125	423	130	221	102	200	401	1566	1439	696	170	102	545	807	113	552	128	132	1205	1293	946	937	1062	1109									
11	Число полученных открепительных  удостоверений	576	6	5	3	6	16	5	1	9	19	3	3	5	12	12	15	2	10	7	2	7	5	11	54	51	23	6	10	11	16	12	18	7	1	26	28	14	22	50	63									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	575	6	5	3	6	16	5	1	9	19	3	3	5	12	12	15	2	10	7	2	7	5	11	54	51	23	6	10	11	16	12	18	7	1	26	28	14	22	49	63									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1043	95	5	18	21	31	11	6	5	13	47	52	26	8	35	19	12	13	9	15	28	6	10	152	117	14	11	11	52	11	2	19	9	11	8	34	21	37	19	30									
14	Число неиспользованных открепительных удостоверений	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	24	0	0	1	0	1	1	0	0	1	0	0	0	0	2	0	0	0	0	1	0	2	0	1	0	2	0	0	0	3	0	0	0	0	2	4	1	0	1	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																		
19	Жириновский Владимир Вольфович	1501	27	11	14	25	50	9	16	10	40	30	31	22	27	38	34	9	23	13	18	8	16	40	133	96	70	14	13	45	65	14	37	14	8	63	84	66	73	120	75									
		7.43%	6.11%	6.51%	7.91%	6.48%	6.11%	5.29%	14.55%	5.18%	8.44%	6.48%	6.74%	8.03%	6.91%	6.25%	7.64%	7.09%	5.34%	9.85%	8.04%	7.77%	8.00%	9.69%	8.39%	6.58%	9.92%	8.14%	12.75%	8.06%	7.93%	12.28%	6.63%	10.85%	5.97%	5.15%	6.39%	6.83%	7.70%	11.10%	6.66%									
20	Зюганов Геннадий Андреевич	4377	106	39	48	93	174	31	15	32	97	100	134	78	94	76	90	26	92	34	55	21	45	85	333	321	205	38	21	148	215	18	141	24	24	332	224	190	214	157	207									
		21.66%	23.98%	23.08%	27.12%	24.09%	21.27%	18.24%	13.64%	16.58%	20.46%	21.60%	29.13%	28.47%	24.04%	12.50%	20.22%	20.47%	21.35%	25.76%	24.55%	20.39%	22.50%	20.58%	20.99%	21.99%	29.04%	22.09%	20.59%	26.52%	26.22%	15.79%	25.27%	18.60%	17.91%	27.15%	17.05%	19.65%	22.57%	14.52%	18.38%									
21	Миронов Сергей Михайлович	819	25	6	6	12	20	2	5	4	12	21	15	10	9	14	12	8	18	6	4	2	6	26	58	75	25	2	0	16	28	5	18	5	6	84	74	42	33	53	52									
		4.05%	5.66%	3.55%	3.39%	3.11%	2.44%	1.18%	4.55%	2.07%	2.53%	4.54%	3.26%	3.65%	2.30%	2.30%	2.70%	6.30%	4.18%	4.55%	1.79%	1.94%	3.00%	6.30%	3.66%	5.14%	3.54%	1.16%	0.00%	2.87%	3.41%	4.39%	3.23%	3.88%	4.48%	6.87%	5.63%	4.34%	3.48%	4.90%	4.62%									
22	Прохоров Михаил Дмитриевич	1796	36	7	13	33	57	22	16	15	14	53	31	15	38	40	50	9	59	4	10	10	12	33	168	157	72	7	1	52	51	10	31	2	11	172	153	53	68	91	120									
		8.89%	8.14%	4.14%	7.34%	8.55%	6.97%	12.94%	14.55%	7.77%	2.95%	11.45%	6.74%	5.47%	9.72%	6.58%	11.24%	7.09%	13.69%	3.03%	4.46%	9.71%	6.00%	7.99%	10.59%	10.75%	10.20%	4.07%	0.98%	9.32%	6.22%	8.77%	5.56%	1.55%	8.21%	14.06%	11.64%	5.48%	7.17%	8.42%	10.66%									
23	Путин Владимир Владимирович	11395	239	104	94	213	505	105	57	128	301	245	242	146	217	433	251	73	231	73	134	61	121	217	874	790	324	109	67	284	448	66	325	83	83	554	758	595	549	641	655									
		56.39%	54.07%	61.54%	53.11%	55.18%	61.74%	61.76%	51.82%	66.32%	63.50%	52.92%	52.61%	53.28%	55.50%	71.22%	56.40%	57.48%	53.60%	55.30%	59.82%	59.22%	60.50%	52.54%	55.11%	54.11%	45.89%	63.37%	65.69%	50.90%	54.63%	57.89%	58.24%	64.34%	61.94%	45.30%	57.69%	61.53%	57.91%	59.30%	58.17%									
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
