Выборы Президента Российской Федерации																																															
Дата голосования: 02.03.2008																																															
																																															
Наименование Избирательной комиссии:    Серпуховская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
	Число участковых избирательных комиссий	40																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	40																																													
																																															
		Сумма	УИК №2741	УИК №2742	УИК №2743	УИК №2744	УИК №2745	УИК №2746	УИК №2747	УИК №2748	УИК №2749	УИК №2750	УИК №2751	УИК №2752	УИК №2753	УИК №2754	УИК №2755	УИК №2756	УИК №2757	УИК №2758	УИК №2759	УИК №2760	УИК №2761	УИК №2762	УИК №2763	УИК №2764	УИК №2765	УИК №2766	УИК №2767	УИК №2768	УИК №2769	УИК №2770	УИК №2771	УИК №2772	УИК №2773	УИК №2774	УИК №2775	УИК №2776	УИК №2777	УИК №2778	УИК №2779	УИК №2780					
1	"Число избирателей, включенных в списки избирателей"	33538	588	267	275	122	650	1310	189	187	309	903	653	809	380	806	671	780	223	561	170	352	104	339	731	2583	2549	1083	248	122	861	1221	173	738	359	166	2256	2394	1699	1662	1623	2422					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	29317	500	220	200	108	560	1100	170	180	250	780	500	720	320	630	680	700	240	450	140	290	89	300	630	2200	2200	1000	230	130	800	1120	150	680	270	140	2000	2160	1450	1470	1360	2200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	20059	319	166	161	100	346	778	55	128	172	472	446	494	192	444	636	456	114	311	102	160	70	122	447	1588	1541	696	142	57	537	803	69	441	198	110	1222	1383	1058	1011	1105	1407					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1543	38	21	20	1	51	76	62	0	23	116	35	25	42	69	12	57	21	82	28	36	19	52	14	45	23	69	30	36	44	52	42	36	41	23	21	27	61	63	20	10					
6	Число погашенных избирательных бюллетеней	7714	143	33	19	7	163	246	53	52	55	192	19	201	86	116	32	187	105	57	10	94	0	126	169	567	636	235	58	37	219	265	39	203	31	7	757	750	331	396	235	783					
