Выборы Президента Российской Федерации																																			
Дата голосования: 18.03.2018																																			
																																			
Наименование Избирательной комиссии:    Интинская городская																																			
																																			
Сводная таблица предварительных итогов голосования																																			
																																			
	Число участковых избирательных комиссий	24																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	24																																	
																																			
		Сумма	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186									
1	"Число избирателей, включенных в список избирателей"	25638	648	91	189	418	810	1735	780	2017	1580	1166	1357	1609	1363	1408	1403	1404	1570	1279	1829	938	641	451	803	149									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	20940	450	80	160	400	650	1500	650	1600	1200	1000	1150	1100	1100	1100	1100	1100	1250	1200	1500	800	500	400	700	250									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	404	234	0	42	37	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	12190	194	62	89	183	279	807	339	993	782	606	699	840	721	722	671	696	782	580	880	467	262	238	271	27									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	528	0	2	12	24	22	46	17	17	30	17	12	12	16	13	22	17	24	25	16	11	18	27	8	120									
6	Число погашенных избирательных бюллетеней	7818	22	16	17	156	258	647	294	590	388	377	439	248	363	365	407	387	444	595	604	322	220	135	421	103									
7	Число избирательных бюллетеней в переносных ящиках для голосования	932	234	2	54	61	113	46	17	17	30	17	12	12	16	13	22	17	24	25	16	11	18	27	8	120									
8	Число бюллетеней в стационарных ящиках для голосования	12186	194	62	89	183	279	807	338	993	782	604	699	840	721	722	671	695	782	580	880	467	262	238	271	27									
9	Число недействительных избирательных бюллетеней	207	0	0	4	1	8	22	7	15	15	11	10	10	11	13	8	9	15	6	18	12	5	3	3	1									
10	Число действительных избирательных бюллетеней	12911	428	64	139	243	384	831	348	995	797	610	701	842	726	722	685	703	791	599	878	466	275	262	276	146									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																			
13	Бабурин Сергей Николаевич	108	1	1	0	0	2	6	0	4	11	5	4	10	4	9	2	7	9	7	4	13	3	2	4	0									
		0.82%	0.23%	1.56%	0.00%	0.00%	0.51%	0.70%	0.00%	0.40%	1.35%	0.81%	0.56%	1.17%	0.54%	1.22%	0.29%	0.98%	1.12%	1.16%	0.45%	2.72%	1.07%	0.75%	1.43%	0.00%									
14	Грудинин Павел Николаевич	1694	40	0	4	13	63	113	40	135	137	67	92	101	111	108	88	80	111	77	126	70	38	27	43	10									
		12.91%	9.35%	0.00%	2.80%	5.33%	16.07%	13.25%	11.27%	13.37%	16.87%	10.79%	12.94%	11.85%	15.06%	14.69%	12.70%	11.24%	13.77%	12.73%	14.06%	14.64%	13.57%	10.19%	15.41%	6.80%									
15	Жириновский Владимир Вольфович	1431	58	0	8	22	46	89	50	113	88	83	63	98	96	69	78	72	71	62	109	48	24	29	38	17									
		10.91%	13.55%	0.00%	5.59%	9.02%	11.73%	10.43%	14.08%	11.19%	10.84%	13.37%	8.86%	11.50%	13.03%	9.39%	11.26%	10.11%	8.81%	10.25%	12.17%	10.04%	8.57%	10.94%	13.62%	11.56%									
16	Путин Владимир Владимирович	9097	306	63	123	204	258	590	252	685	527	421	509	602	473	503	485	518	567	429	585	317	198	199	174	109									
		69.35%	71.50%	98.44%	86.01%	83.61%	65.82%	69.17%	70.99%	67.82%	64.90%	67.79%	71.59%	70.66%	64.18%	68.44%	69.99%	72.75%	70.35%	70.91%	65.29%	66.32%	70.71%	75.09%	62.37%	74.15%									
17	Собчак Ксения Анатольевна	223	6	0	2	1	5	8	4	29	11	12	15	12	12	9	10	9	17	14	25	2	5	1	8	6									
		1.70%	1.40%	0.00%	1.40%	0.41%	1.28%	0.94%	1.13%	2.87%	1.35%	1.93%	2.11%	1.41%	1.63%	1.22%	1.44%	1.26%	2.11%	2.31%	2.79%	0.42%	1.79%	0.38%	2.87%	4.08%									
18	Сурайкин Максим Александрович	117	8	0	0	0	3	8	1	9	8	5	6	3	13	8	10	2	6	3	11	5	4	1	3	0									
		0.89%	1.87%	0.00%	0.00%	0.00%	0.77%	0.94%	0.28%	0.89%	0.99%	0.81%	0.84%	0.35%	1.76%	1.09%	1.44%	0.28%	0.74%	0.50%	1.23%	1.05%	1.43%	0.38%	1.08%	0.00%									
19	Титов Борис Юрьевич	103	2	0	1	3	5	8	0	12	10	7	3	7	4	8	5	3	4	3	8	5	0	1	1	3									
		0.79%	0.47%	0.00%	0.70%	1.23%	1.28%	0.94%	0.00%	1.19%	1.23%	1.13%	0.42%	0.82%	0.54%	1.09%	0.72%	0.42%	0.50%	0.50%	0.89%	1.05%	0.00%	0.38%	0.36%	2.04%									
20	Явлинский Григорий Алексеевич	138	7	0	1	0	2	9	1	8	5	10	9	9	13	8	7	12	6	4	10	6	3	2	5	1									
		1.05%	1.64%	0.00%	0.70%	0.00%	0.51%	1.06%	0.28%	0.79%	0.62%	1.61%	1.27%	1.06%	1.76%	1.09%	1.01%	1.69%	0.74%	0.66%	1.12%	1.26%	1.07%	0.75%	1.79%	0.68%									
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
