Выборы Президента Российской Федерации																																																									
Дата голосования: 04.03.2012																																																									
																																																									
Наименование Избирательной комиссии:    Рыльская																																																									
																																																									
Сводная таблица итогов голосования																																																									
																																																									
	Число участковых избирательных комиссий	46																																																							
	Число участковых избирательных комиссий, приступивших к передаче сведений	46																																																							
																																																									
		Сумма	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906									
1	Число избирателей, включенных в список избирателей	29104	806	1721	936	913	883	2821	938	988	2243	1627	399	247	221	195	149	1211	394	352	1921	636	407	810	1017	101	154	1076	429	157	209	223	674	347	212	325	248	276	278	231	256	80	752	186	259	304	121	371									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	27968	776	1652	908	888	840	2724	908	952	2174	1549	384	240	212	183	141	1155	376	340	1834	618	389	785	978	100	147	1025	413	150	198	211	651	331	203	313	239	267	267	221	247	77	720	180	250	290	114	348									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	15996	529	1023	494	615	539	1546	512	534	1152	1022	132	121	90	98	99	746	210	241	1230	312	222	413	454	41	87	534	180	61	107	114	281	168	117	145	131	174	129	129	149	38	365	96	135	156	84	241									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2085	19	68	30	9	50	84	21	20	100	45	99	37	43	34	18	85	54	14	72	42	44	67	67	9	17	115	70	40	14	21	95	80	18	96	19	34	39	19	22	14	71	26	45	40	16	43									
6	Число погашенных избирательных бюллетеней	9887	228	561	384	264	251	1094	375	398	922	482	153	82	79	51	24	324	112	85	532	264	123	305	457	50	43	376	163	49	77	76	275	83	68	72	89	59	99	73	76	25	284	58	70	94	14	64									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2085	19	68	30	9	50	84	21	20	100	45	99	37	43	34	18	85	54	14	72	42	44	67	67	9	17	115	70	40	14	21	95	80	18	96	19	34	39	19	22	14	71	26	45	40	16	43									
8	Число бюллетеней в стационарных ящиках для голосования	15995	529	1023	494	614	539	1546	512	534	1152	1022	132	121	90	98	99	746	210	241	1230	312	222	413	454	41	87	534	180	61	107	114	281	168	117	145	131	174	129	129	149	38	365	96	135	156	84	241									
9	Число недействительных избирательных бюллетеней	206	2	9	5	12	4	17	5	7	20	7	2	0	1	2	2	6	35	4	6	2	5	6	6	0	2	8	0	2	0	0	5	0	1	1	1	1	2	1	1	0	6	0	1	3	5	1									
10	Число действительных избирательных бюллетеней	17874	546	1082	519	611	585	1613	528	547	1232	1060	229	158	132	130	115	825	229	251	1296	352	261	474	515	50	102	641	250	99	121	135	371	248	134	240	149	207	166	147	170	52	430	122	179	193	95	283									
11	Число полученных открепительных  удостоверений	308	15	24	21	10	15	30	17	11	25	10	4	2	4	2	2	5	2	5	12	2	2	16	4	2	2	15	3	2	2	2	4	3	2	3	2	2	2	2	2	2	5	2	2	2	2	3									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	223	13	24	19	5	6	22	14	11	21	9	4	0	4	0	0	3	0	4	12	2	2	12	4	0	0	12	1	1	0	2	4	0	2	3	0	0	1	1	0	0	1	2	2	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	161	12	13	9	5	7	8	1	2	6	11	2	0	2	2	1	5	1	3	20	2	4	3	4	0	1	0	0	2	1	5	2	2	0	3	2	1	0	0	1	1	4	2	0	1	1	9									
14	Число неиспользованных открепительных удостоверений	85	2	0	2	5	9	8	3	0	4	1	0	2	0	2	2	2	2	1	0	0	0	4	0	2	2	3	2	1	2	0	0	3	0	0	2	2	1	1	2	2	4	0	0	2	2	3									
15	Число открепительных удостоверений, выданных избирателям ТИК	23	0	0	0	0	1	2	0	1	2	5	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	2	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																									
19	Жириновский Владимир Вольфович	1647	48	106	60	61	58	190	81	64	121	106	16	6	11	6	8	83	34	22	100	18	9	43	36	4	10	50	27	5	5	6	28	12	8	20	13	20	15	13	25	5	40	15	8	8	8	15									
		9.11%	8.76%	9.72%	11.45%	9.79%	9.85%	11.66%	15.20%	11.55%	9.66%	9.93%	6.93%	3.80%	8.27%	4.55%	6.84%	9.99%	12.88%	8.63%	7.68%	5.08%	3.38%	8.96%	6.91%	8.00%	9.62%	7.70%	10.80%	4.95%	4.13%	4.44%	7.45%	4.84%	5.93%	8.30%	8.67%	9.62%	8.93%	8.78%	14.62%	9.62%	9.17%	12.30%	4.44%	4.08%	8.00%	5.28%									
20	Зюганов Геннадий Андреевич	3406	118	264	123	147	125	341	118	147	282	263	40	24	24	16	7	115	33	47	234	40	22	91	107	7	18	120	25	13	10	21	70	17	23	41	26	31	16	36	25	5	87	20	19	13	7	28									
		18.84%	21.53%	24.20%	23.47%	23.60%	21.22%	20.92%	22.14%	26.53%	22.52%	24.65%	17.32%	15.19%	18.05%	12.12%	5.98%	13.84%	12.50%	18.43%	17.97%	11.30%	8.27%	18.96%	20.54%	14.00%	17.31%	18.49%	10.00%	12.87%	8.26%	15.56%	18.62%	6.85%	17.04%	17.01%	17.33%	14.90%	9.52%	24.32%	14.62%	9.62%	19.95%	16.39%	10.56%	6.63%	7.00%	9.86%									
21	Миронов Сергей Михайлович	646	19	44	28	27	25	69	17	33	61	38	4	2	5	1	0	24	6	9	51	7	4	19	16	2	2	32	8	2	2	4	15	9	2	5	6	11	4	6	4	0	15	2	1	1	2	2									
