Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    Городищенская																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672					
1	"Число избирателей, внесенных в список"	43165	3076	1707	1930	2184	2154	1352	2745	1026	2407	1836	1119	435	1579	761	1776	1511	1421	872	447	957	747	2957	2814	1241	1805	388	794	415	210	499					
2	Число полученных избирательных бюллетеней	39100	2700	1500	1600	2000	2000	1200	2500	1000	2200	1700	1000	400	1400	700	1600	1400	1300	800	400	900	700	2600	2500	1100	1700	400	700	400	200	500					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	22927	1637	895	950	1161	1035	700	1237	626	1128	855	650	299	821	483	1047	861	632	430	301	518	479	1527	1440	787	920	188	559	283	129	349					
5	"Число избирательных бюллетеней, выданных вне помещения"	1763	84	17	84	21	74	46	125	64	31	110	52	9	143	54	46	69	48	144	14	86	30	68	55	66	86	36	47	16	12	26					
6	Число погашенных избирательных бюллетеней	14410	979	588	566	818	891	454	1138	310	1041	735	298	92	436	163	507	470	620	226	85	296	191	1005	1005	247	694	176	94	101	59	125					
7	Число избирательных бюллетеней в переносных ящиках	1763	84	17	84	21	74	46	125	64	31	110	52	9	143	54	46	69	48	144	14	86	30	68	55	66	86	36	47	16	12	26					
8	Число бюллетеней в стационарных ящиках для голосования	22864	1637	895	950	1161	1033	700	1237	626	1128	855	650	299	760	483	1047	861	632	430	301	518	479	1527	1440	787	920	188	559	283	129	349					
9	Число недействительных избирательных бюллетеней	222	17	9	6	1	6	6	14	8	10	5	8	3	8	4	14	8	12	12	7	0	7	5	17	12	11	2	5	1	1	3					
10	Число действительных избирательных бюллетеней	24405	1704	903	1028	1181	1101	740	1348	682	1149	960	694	305	895	533	1079	922	668	562	308	604	502	1590	1478	841	995	222	601	298	140	372					
11	Число полученных открепительных  удостоверений	499	30	20	20	30	30	15	30	20	30	20	20	5	20	10	20	20	20	5	5	5	5	30	30	20	14	3	10	4	3	5					
12	Число выданных открепительных удостоверений	129	7	10	9	9	2	0	5	2	10	5	1	0	4	6	4	10	1	5	1	5	2	4	10	3	1	3	5	0	2	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	268	159	8	3	8	7	4	3	1	1	5	3	2	3	6	4	7	3	5	1	6	1	7	4	1	5	0	7	0	4	0					
14	Число неиспользованных открепительных удостоверений	370	23	10	11	21	28	15	25	18	20	15	19	5	16	4	16	10	19	0	4	0	3	26	20	17	13	0	5	4	1	2					
15	"Число открепительных удостоверений, выданных в ТИК"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																					
18	. Глазьев Сергей Юрьевич	859	66	38	43	50	32	25	42	25	57	18	19	7	23	13	25	33	8	31	8	9	27	77	56	34	49	6	18	10	1	9					
		3.49%	3.83%	4.17%	4.16%	4.23%	2.89%	3.35%	3.08%	3.62%	4.92%	1.87%	2.71%	2.27%	2.55%	2.42%	2.29%	3.55%	1.18%	5.40%	2.54%	1.49%	5.30%	4.83%	3.75%	3.99%	4.87%	2.68%	2.97%	3.34%	0.71%	2.40%					
19	. Малышкин Олег Александрович	702	38	15	37	23	33	26	47	15	36	29	22	7	26	11	31	23	14	23	4	15	18	28	51	46	34	10	21	5	3	11					
		2.85%	2.21%	1.64%	3.58%	1.95%	2.98%	3.49%	3.45%	2.17%	3.11%	3.01%	3.13%	2.27%	2.88%	2.05%	2.84%	2.47%	2.06%	4.01%	1.27%	2.48%	3.54%	1.76%	3.41%	5.39%	3.38%	4.46%	3.47%	1.67%	2.13%	2.93%					
