Выборы Президента Российской Федерации																																													
Дата голосования: 04.03.2012																																													
																																													
Наименование Избирательной комиссии:    Нижнедевицкая																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	34																																											
																																													
		Сумма	УИК №2101	УИК №2102	УИК №2103	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112	УИК №2113	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127	УИК №2128	УИК №2129	УИК №2130	УИК №2131	УИК №2132	УИК №2133	УИК №2134									
1	Число избирателей, включенных в список избирателей	17446	2193	2134	840	457	457	440	223	436	753	338	369	457	408	297	337	529	201	498	312	135	374	406	567	117	481	620	466	282	222	251	444	552	551	299									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	17930	2250	2160	840	470	470	450	230	440	770	350	390	480	430	310	340	540	210	520	320	150	380	400	580	120	490	630	480	310	250	280	470	560	550	310									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	8441	1312	1159	455	279	188	162	93	183	375	135	210	188	197	104	108	227	102	209	92	53	180	178	257	70	218	260	235	164	102	111	278	239	210	108									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4151	217	243	78	101	181	121	64	135	183	130	51	96	86	128	123	161	66	193	135	44	90	124	125	24	110	172	119	90	100	87	90	192	171	121									
6	Число погашенных избирательных бюллетеней	5338	721	758	307	90	101	167	73	122	212	85	129	196	147	78	109	152	42	118	93	53	110	98	198	26	162	198	126	56	48	82	102	129	169	81									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4151	217	243	78	101	181	121	64	135	183	130	51	96	86	128	123	161	66	193	135	44	90	124	125	24	110	172	119	90	100	87	90	192	171	121									
8	Число бюллетеней в стационарных ящиках для голосования	8437	1312	1159	455	279	188	162	93	183	375	135	210	188	197	103	108	227	102	209	90	53	179	178	257	70	218	260	235	164	102	111	278	239	210	108									
9	Число недействительных избирательных бюллетеней	107	15	10	5	19	6	2	0	0	3	0	1	2	4	1	3	0	0	1	1	0	0	2	5	0	4	6	3	3	3	3	1	2	2	0									
