Выборы Президента Российской Федерации																																																																		
Дата голосования: 04.03.2012																																																																		
																																																																		
Наименование Избирательной комиссии:    Читинская																																																																		
																																																																		
Сводная таблица итогов голосования																																																																		
																																																																		
	Число участковых избирательных комиссий	55																																																																
	Число участковых избирательных комиссий, приступивших к передаче сведений	55																																																																
																																																																		
		Сумма	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №865									
1	Число избирателей, включенных в список избирателей	50074	480	134	128	1281	1567	1106	2421	390	109	68	98	266	1068	351	418	860	326	591	171	260	948	598	1480	444	846	228	2876	2728	657	231	548	220	1858	325	579	247	1512	2001	2906	1599	613	1224	2152	1960	965	1676	797	721	318	218	220	228	1228	1667	1163									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	45770	400	120	130	1100	1400	900	2200	300	90	60	80	250	1100	350	400	800	300	500	170	220	900	550	1400	400	800	200	2600	2200	600	200	550	200	1700	300	500	200	1300	1800	2800	1500	600	1100	2000	1800	900	1600	700	700	300	200	200	200	1200	1700	1000									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	26535	244	70	101	669	787	631	1294	220	64	46	63	194	606	185	363	401	182	292	86	117	477	324	710	202	511	92	1867	1675	325	104	327	107	1056	165	370	164	651	1022	1390	1146	270	571	1008	831	349	884	472	401	151	107	102	136	530	743	680									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1875	30	6	7	64	87	31	31	27	12	0	3	3	83	12	2	45	90	47	17	27	37	14	59	22	34	17	75	35	33	18	29	17	27	29	24	14	16	20	37	20	247	82	36	28	47	15	40	34	9	4	7	12	35	35	43									
6	Число погашенных избирательных бюллетеней	17360	126	44	22	367	526	238	875	53	14	14	14	53	411	153	35	354	28	161	67	76	386	212	631	176	255	91	658	490	242	78	194	76	617	106	106	22	633	758	1373	334	83	447	956	941	504	701	188	265	140	89	91	52	635	922	277									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1875	30	6	7	64	87	31	31	27	12	0	3	3	83	12	2	45	90	47	17	27	37	14	59	22	34	17	75	35	33	18	29	17	27	29	24	14	16	20	37	20	247	82	36	28	47	15	40	34	9	4	7	12	35	35	43									
8	Число бюллетеней в стационарных ящиках для голосования	26532	244	70	101	669	787	631	1294	220	64	46	63	194	606	185	363	401	182	292	86	117	477	324	710	202	511	92	1867	1674	325	104	327	107	1056	165	370	164	651	1021	1390	1146	270	571	1008	830	349	884	472	401	151	107	102	136	530	743	680									
9	Число недействительных избирательных бюллетеней	368	2	3	0	4	15	8	19	2	0	0	1	2	4	2	3	1	4	5	0	3	9	3	11	8	8	1	21	35	6	0	4	0	7	3	6	0	8	15	19	13	8	13	8	11	6	8	8	3	3	0	0	0	14	20	11									
10	Число действительных избирательных бюллетеней	28039	272	73	108	729	859	654	1306	245	76	46	65	195	685	195	362	445	268	334	103	141	505	335	758	216	537	108	1921	1674	352	122	352	124	1076	191	388	178	659	1026	1408	1153	509	640	1036	847	390	891	504	432	157	111	109	148	551	758	712									
11	Число полученных открепительных  удостоверений	913	5	5	5	30	25	20	30	5	5	5	5	10	20	15	20	10	5	10	10	5	10	10	20	5	10	5	130	40	10	5	10	5	20	5	10	10	20	20	23	40	10	20	30	30	10	30	10	20	5	5	5	10	20	30	25									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	624	4	0	0	10	20	13	23	4	3	0	1	3	18	11	15	7	0	8	10	3	5	2	14	1	9	1	120	24	8	3	6	3	11	2	2	7	13	14	23	21	0	12	25	17	6	27	9	11	0	5	5	6	14	20	25									
13	Число избирателей, проголосовавших по открепительным удостоверениям	706	3	1	5	15	14	17	14	35	21	9	13	4	3	7	3	14	3	8	4	17	19	10	5	1	8	6	29	162	6	7	4	2	15	7	13	2	16	20	21	6	3	14	13	16	5	17	11	10	5	8	1	2	12	6	14									
14	Число неиспользованных открепительных удостоверений	289	1	5	5	20	5	7	7	1	2	5	4	7	2	4	5	3	5	2	0	2	5	8	6	4	1	4	10	16	2	2	4	2	9	3	8	3	7	6	0	19	10	8	5	13	4	3	1	9	5	0	0	4	6	10	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	51	0	0	0	3	1	3	1	0	1	0	1	1	0	1	0	3	0	0	0	0	0	0	1	0	0	0	2	1	1	0	0	0	1	0	1	0	2	0	4	11	0	0	1	2	2	0	0	0	0	0	0	0	0	0	7									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																		
19	Жириновский Владимир Вольфович	3174	42	7	1	67	79	27	151	22	8	11	3	6	38	15	43	34	46	29	15	18	80	51	115	35	75	5	238	198	62	10	29	10	128	23	39	10	66	126	166	160	59	87	122	93	36	80	41	29	12	9	26	27	58	76	131									
		11.17%	15.33%	9.21%	0.93%	9.14%	9.04%	4.08%	11.40%	8.91%	10.53%	23.91%	4.55%	3.05%	5.52%	7.61%	11.78%	7.62%	16.91%	8.55%	14.56%	12.50%	15.56%	15.09%	14.95%	15.63%	13.76%	4.59%	12.26%	11.59%	17.32%	8.20%	8.15%	8.06%	11.82%	11.86%	9.90%	5.62%	9.90%	12.10%	11.63%	13.72%	11.41%	13.32%	11.69%	10.84%	9.09%	8.90%	8.01%	6.67%	7.50%	8.11%	23.85%	18.24%	10.27%	9.77%	18.12%									
