Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Майнская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318					
1	"Число избирателей, внесенных в списки избирателей"	22983	989	1227	370	704	571	483	504	2215	1853	1611	868	603	422	314	338	612	657	547	250	467	226	385	94	390	398	86	313	73	256	301	145	470	369	256	208	1351	394	859	166	638					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	23506	1010	1260	385	735	585	500	510	2285	1875	1610	885	600	435	320	360	645	670	560	260	475	235	385	100	400	410	100	325	85	275	300	150	485	375	250	200	1360	400	875	156	675					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	14593	625	819	223	396	386	301	323	1467	975	792	443	353	302	195	212	311	387	386	153	354	172	237	73	212	295	52	214	44	170	176	99	374	272	200	162	1017	292	636	119	374					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2235	109	112	52	67	55	48	54	94	208	120	61	60	39	61	42	155	97	26	27	30	17	47	7	73	26	22	20	16	25	38	25	24	26	21	9	137	27	71	11	76					
6	Число погашенных избирательных бюллетеней	6678	276	329	110	272	144	151	133	724	692	698	381	187	94	64	106	179	186	148	80	91	46	101	20	115	89	26	91	25	80	86	26	87	77	29	29	206	81	168	26	225					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2235	109	112	52	67	55	48	54	94	208	120	61	60	39	61	42	155	97	26	27	30	17	47	7	73	26	22	20	16	25	38	25	24	26	21	9	137	27	71	11	76					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	14593	625	819	223	396	386	301	323	1467	975	792	443	353	302	195	212	311	387	386	153	354	172	237	73	212	295	52	214	44	170	176	99	374	272	200	162	1017	292	636	119	374					
9	Число недействительных избирательных бюллетеней	90	0	3	3	1	1	2	2	10	9	12	3	0	2	1	0	0	1	1	0	5	1	0	3	1	2	1	0	0	0	2	0	1	1	0	1	12	1	7	1	0					
10	Число действительных избирательных бюллетеней	16738	734	928	272	462	440	347	375	1551	1174	900	501	413	339	255	254	466	483	411	180	379	188	284	77	284	319	73	234	60	195	212	124	397	297	221	170	1142	318	700	129	450					
