Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Кытмановская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058					
1	"Число избирателей, внесенных в список избирателей"	11994	927	85	294	1659	1693	308	162	203	134	556	633	262	88	477	1033	234	667	460	436	161	533	203	113	193	480					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12021	746	87	291	1676	1729	310	166	206	133	578	647	271	89	498	1051	244	692	476	445	159	535	210	113	190	479					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	5927	442	52	156	743	796	183	75	125	100	312	269	124	45	273	444	121	298	263	275	93	235	123	64	120	196					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	705	18	6	18	56	99	21	8	10	11	45	52	40	12	18	43	11	51	30	19	22	45	12	10	8	40					
6	Число погашенных избирательных бюллетеней	5389	286	29	117	877	834	106	83	71	22	221	326	107	32	207	564	112	343	183	151	44	255	75	39	62	243					
7	Число избирательных бюллетеней в переносных ящиках для голосования	705	18	6	18	56	99	21	8	10	11	45	52	40	12	18	43	11	51	30	19	22	45	12	10	8	40					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5927	442	52	156	743	796	183	75	125	100	312	269	124	45	273	444	121	298	263	275	93	235	123	64	120	196					
9	Число недействительных избирательных бюллетеней	97	3	0	0	19	10	3	0	1	0	12	5	1	0	7	8	4	7	4	2	0	5	1	0	2	3					
10	Число действительных избирательных бюллетеней	6535	457	58	174	780	885	201	83	134	111	345	316	163	57	284	479	128	342	289	292	115	275	134	74	126	233					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	95	2	1	0	31	22	1	1	2	1	3	5	0	0	3	6	3	5	3	1	2	2	1	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	92	2	1	0	30	21	1	1	1	1	3	5	0	0	3	6	3	5	3	1	2	2	1	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	51	2	3	1	11	6	2	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	5	3	2	3					
14	Число погашенных неиспользованных открепительных удостоверений	3	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
