Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Санчурская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012					
1	"Число избирателей, внесенных в списки избирателей"	9455	1334	2112	715	669	229	344	159	548	155	170	263	218	678	170	349	350	161	446	161	224					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	9582	1348	2075	707	680	232	332	163	554	170	180	279	227	698	180	380	350	177	454	160	236					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	5911	799	1398	516	443	131	258	82	334	73	120	179	149	346	80	200	210	78	303	65	147					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1749	141	228	98	115	58	58	31	98	37	36	39	40	233	78	111	87	64	93	68	36					
6	Число погашенных избирательных бюллетеней	1922	408	449	93	122	43	16	50	122	60	24	61	38	119	22	69	53	35	58	27	53					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1749	141	228	98	115	58	58	31	98	37	36	39	40	233	78	111	87	64	93	68	36					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5911	799	1398	516	443	131	258	82	334	73	120	179	149	346	80	200	210	78	303	65	147					
9	Число недействительных избирательных бюллетеней	83	14	24	4	5	2	0	2	6	1	0	7	0	8	2	4	0	0	1	0	3					
10	Число действительных избирательных бюллетеней	7577	926	1602	610	553	187	316	111	426	109	156	211	189	571	156	307	297	142	395	133	180					
