Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																								
Дата голосования: 02.12.2007																								
																								
Наименование Избирательной комиссии:    Новосильская																								
																								
Сводная таблица результатов выборов																								
																								
		Сумма	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544					
1	"Число избирателей, внесенных в списки избирателей"	7305	2047	1069	288	214	360	342	373	106	766	156	128	337	286	339	97	125	272					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	7355	2057	1094	292	211	362	350	374	104	784	155	122	338	281	347	92	128	264					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	4197	1365	717	165	109	233	137	179	64	369	66	47	130	156	163	58	76	163					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1420	126	18	76	62	57	138	127	30	212	61	68	146	73	112	26	28	60					
6	Число погашенных избирательных бюллетеней	1738	566	359	51	40	72	75	68	10	203	28	7	62	52	72	8	24	41					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1420	126	18	76	62	57	138	127	30	212	61	68	146	73	112	26	28	60					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	4197	1365	717	165	109	233	137	179	64	369	66	47	130	156	163	58	76	163					
9	Число недействительных избирательных бюллетеней	25	5	4	1	0	2	1	1	0	0	0	0	0	5	0	0	1	5					
10	Число действительных избирательных бюллетеней	5592	1486	731	240	171	288	274	305	94	581	127	115	276	224	275	84	103	218					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	237	43	29	21	5	16	21	8	5	47	10	0	5	5	5	0	6	11					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	231	43	28	21	5	16	21	7	5	44	9	0	5	5	5	0	6	11					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	49	5	4	4	0	2	4	3	1	4	6	5	2	3	2	1	2	1					
14	Число погашенных неиспользованных открепительных удостоверений	6	0	1	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	12	3	7	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																								
18	1.Политическая партия «Аграрная партия России»	103	20	10	10	2	6	4	7	6	14	2	4	5	4	1	1	1	6					
		1.83%	1.34%	1.36%	4.15%	1.17%	2.07%	1.45%	2.29%	6.38%	2.41%	1.57%	3.48%	1.81%	1.75%	0.36%	1.19%	0.96%	2.69%					
19	2.Всероссийская политическая партия «Гражданская Сила»	29	10	3	6	1	1	0	3	1	1	0	0	1	2	0	0	0	0					
		0.52%	0.67%	0.41%	2.49%	0.58%	0.34%	0.00%	0.98%	1.06%	0.17%	0.00%	0.00%	0.36%	0.87%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	4	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0					
		0.07%	0.07%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.72%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	824	245	118	22	23	31	24	46	8	60	11	28	34	47	38	30	22	37					
		14.67%	16.43%	16.05%	9.13%	13.45%	10.69%	8.73%	15.03%	8.51%	10.33%	8.66%	24.35%	12.32%	20.52%	13.82%	35.71%	21.15%	16.59%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	10	7	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0					
		0.18%	0.47%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.17%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	6	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
		0.11%	0.13%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	433	144	58	22	28	21	17	14	6	45	7	2	17	3	22	2	5	20					
		7.71%	9.66%	7.89%	9.13%	16.37%	7.24%	6.18%	4.58%	6.38%	7.75%	5.51%	1.74%	6.16%	1.31%	8.00%	2.38%	4.81%	8.97%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	417	102	76	18	17	29	13	24	1	41	7	14	14	25	14	7	3	12					
		7.42%	6.84%	10.34%	7.47%	9.94%	10.00%	4.73%	7.84%	1.06%	7.06%	5.51%	12.17%	5.07%	10.92%	5.09%	8.33%	2.88%	5.38%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	21	3	6	1	0	1	0	2	0	4	1	0	0	1	0	0	1	1					
		0.37%	0.20%	0.82%	0.41%	0.00%	0.34%	0.00%	0.65%	0.00%	0.69%	0.79%	0.00%	0.00%	0.44%	0.00%	0.00%	0.96%	0.45%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3725	942	455	159	100	197	215	209	72	415	96	67	201	140	200	44	71	142					
		66.32%	63.18%	61.90%	65.98%	58.48%	67.93%	78.18%	68.30%	76.60%	71.43%	75.59%	58.26%	72.83%	61.14%	72.73%	52.38%	68.27%	63.68%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	20	10	2	1	0	2	0	0	0	0	3	0	0	2	0	0	0	0					
		0.36%	0.67%	0.27%	0.41%	0.00%	0.69%	0.00%	0.00%	0.00%	0.00%	2.36%	0.00%	0.00%	0.87%	0.00%	0.00%	0.00%	0.00%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
