Выборы Президента Российской Федерации																																																															
Дата голосования: 04.03.2012																																																															
																																																															
Наименование Избирательной комиссии:    Железнодорожная городская																																																															
																																																															
Сводная таблица итогов голосования																																																															
																																																															
	Число участковых избирательных комиссий	52																																																													
	Число участковых избирательных комиссий, приступивших к передаче сведений	52																																																													
																																																															
		Сумма	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567									
1	Число избирателей, включенных в список избирателей	108233	449	1599	1567	2506	2625	1838	1249	1561	2140	1822	1769	2203	1898	2285	2317	2016	308	2668	2046	2410	1621	1711	2333	1464	2322	2354	2516	1934	977	2563	2475	2652	2893	2467	2452	2591	2216	2100	2572	2677	2726	1987	2075	2600	2963	1474	2803	2376	2253	2453	1874	483									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	101000	400	1400	1400	2400	2200	1700	1200	1500	2000	1700	1700	2000	1800	2200	2200	2000	500	2600	2000	2000	1500	1500	2000	1300	2200	2200	2300	1900	800	2400	2400	2500	2800	2300	2400	2500	2200	2000	2400	2300	2500	1800	2000	2500	2500	1300	2600	2200	2200	2200	1800	600									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	80509	349	1198	1124	1783	2024	1578	995	1229	1447	1201	1320	1568	1489	1656	1781	1427	159	2183	1348	1573	1311	1274	1812	1100	1808	1803	1807	1477	679	2115	2099	1955	2210	1821	1708	1736	1732	1548	1790	1965	1879	1445	1431	1965	2262	1095	2192	1623	1800	1750	1492	393									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2341	41	53	35	16	17	53	50	121	172	92	49	19	5	27	29	31	149	7	34	3	60	13	62	40	16	10	19	20	46	22	54	14	7	31	31	58	24	58	135	21	46	72	53	15	170	39	48	62	16	32	21	23									
6	Число погашенных избирательных бюллетеней	18150	10	149	241	601	159	69	155	150	381	407	331	413	306	517	390	542	192	410	618	424	129	213	126	160	376	387	474	403	75	263	247	531	583	448	661	706	444	394	475	314	575	283	516	520	68	166	360	515	384	418	287	184									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2341	41	53	35	16	17	53	50	121	172	92	49	19	5	27	29	31	149	7	34	3	60	13	62	40	16	10	19	20	46	22	54	14	7	31	31	58	24	58	135	21	46	72	53	15	170	39	48	62	16	32	21	23									
8	Число бюллетеней в стационарных ящиках для голосования	79696	349	1198	1104	1708	2024	1577	995	1229	1447	1186	1320	1545	1486	1652	1781	1427	159	2176	1296	1573	1311	1239	1812	1099	1774	1803	1807	1476	677	2049	2093	1955	2126	1786	1677	1682	1732	1488	1790	1965	1876	1436	1431	1965	2262	1077	2091	1599	1794	1748	1451	393									
9	Число недействительных избирательных бюллетеней	1238	4	26	16	24	25	20	15	14	25	34	16	25	30	35	38	25	5	39	18	32	22	26	21	20	22	9	27	16	18	31	19	30	25	37	23	32	28	25	0	30	30	24	26	43	37	14	51	16	21	22	16	11									
10	Число действительных избирательных бюллетеней	80799	386	1225	1123	1700	2016	1610	1030	1336	1594	1244	1353	1539	1461	1644	1772	1433	303	2144	1312	1544	1349	1226	1853	1119	1768	1804	1799	1480	705	2040	2128	1939	2108	1780	1685	1708	1728	1521	1925	1956	1892	1484	1458	1937	2395	1102	2088	1645	1789	1758	1456	405									
11	Число полученных открепительных  удостоверений	1729	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	0	34	34	34	34	34	34	34	34	34	36	59	36	30	34	34	34	34	34	38	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1729	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	0	34	34	34	34	34	34	34	34	34	36	59	36	30	34	34	34	34	34	38	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1392	15	28	23	35	29	50	11	8	14	10	19	17	19	16	31	20	0	58	39	21	22	15	21	10	25	19	18	2	20	30	23	21	26	35	18	24	17	14	25	98	39	11	22	17	65	14	30	29	36	128	38	17									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	20	0	1	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	2	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																															
19	Жириновский Владимир Вольфович	2766	25	16	29	11	60	59	57	34	86	84	52	28	90	60	113	57	15	16	87	12	67	69	93	28	58	90	17	89	38	23	59	22	61	16	15	14	19	62	29	66	18	81	33	103	128	56	62	128	64	76	72	19									
		3.37%	6.41%	1.28%	2.55%	0.64%	2.94%	3.62%	5.45%	2.52%	5.31%	6.57%	3.80%	1.79%	6.04%	3.57%	6.24%	3.91%	4.87%	0.73%	6.54%	0.76%	4.89%	5.51%	4.96%	2.46%	3.24%	4.96%	0.93%	5.95%	5.26%	1.11%	2.75%	1.12%	2.86%	0.88%	0.88%	0.80%	1.08%	4.01%	1.51%	3.32%	0.94%	5.37%	2.22%	5.20%	5.26%	5.02%	2.90%	7.71%	3.54%	4.27%	4.89%	4.57%									
20	Зюганов Геннадий Андреевич	12312	57	246	186	341	282	218	133	256	267	165	143	281	238	280	262	241	45	348	247	295	204	183	270	173	266	270	319	223	99	382	191	284	222	329	319	339	306	239	256	353	106	106	248	277	324	130	283	212	246	327	219	76									
		15.01%	14.62%	19.66%	16.33%	19.78%	13.82%	13.37%	12.73%	18.96%	16.49%	12.91%	10.45%	17.97%	15.96%	16.68%	14.48%	16.53%	14.61%	15.94%	18.57%	18.72%	14.88%	14.62%	14.41%	15.19%	14.86%	14.89%	17.47%	14.91%	13.69%	18.45%	8.90%	14.42%	10.41%	18.11%	18.68%	19.48%	17.43%	15.46%	13.30%	17.77%	5.52%	7.03%	16.71%	13.99%	13.32%	11.65%	13.23%	12.76%	13.59%	18.37%	14.88%	18.27%									
21	Миронов Сергей Михайлович	2067	6	15	20	21	40	52	33	55	39	39	20	19	49	40	76	61	5	19	55	17	45	41	50	23	65	18	14	59	29	33	34	24	50	23	13	19	12	61	21	27	60	65	31	19	82	39	106	56	76	126	53	12									
		2.52%	1.54%	1.20%	1.76%	1.22%	1.96%	3.19%	3.16%	4.07%	2.41%	3.05%	1.46%	1.21%	3.29%	2.38%	4.20%	4.18%	1.62%	0.87%	4.14%	1.08%	3.28%	3.27%	2.67%	2.02%	3.63%	0.99%	0.77%	3.94%	4.01%	1.59%	1.58%	1.22%	2.34%	1.27%	0.76%	1.09%	0.68%	3.95%	1.09%	1.36%	3.12%	4.31%	2.09%	0.96%	3.37%	3.49%	4.96%	3.37%	4.20%	7.08%	3.60%	2.88%									
22	Прохоров Михаил Дмитриевич	7964	4	198	134	198	112	143	102	68	127	95	101	53	65	170	187	129	11	373	322	177	135	90	256	122	165	36	189	88	86	229	132	201	366	172	196	273	182	139	240	214	278	85	134	179	253	97	97	151	168	55	181	6									
		9.71%	1.03%	15.83%	11.76%	11.48%	5.49%	8.77%	9.76%	5.04%	7.84%	7.43%	7.38%	3.39%	4.36%	10.13%	10.33%	8.85%	3.57%	17.09%	24.21%	11.23%	9.85%	7.19%	13.66%	10.71%	9.22%	1.99%	10.35%	5.88%	11.89%	11.06%	6.15%	10.21%	17.16%	9.47%	11.48%	15.69%	10.36%	8.99%	12.47%	10.78%	14.46%	5.64%	9.03%	9.04%	10.40%	8.69%	4.53%	9.09%	9.28%	3.09%	12.30%	1.44%									
23	Путин Владимир Владимирович	55690	294	750	754	1129	1522	1138	705	923	1075	861	1037	1158	1019	1094	1134	945	227	1388	601	1043	898	843	1184	773	1214	1390	1260	1021	453	1373	1712	1408	1409	1240	1142	1063	1209	1020	1379	1296	1430	1147	1012	1359	1608	780	1540	1098	1235	1174	931	292									
		67.88%	75.38%	59.95%	66.20%	65.49%	74.57%	69.82%	67.46%	68.37%	66.40%	67.37%	75.75%	74.04%	68.34%	65.16%	62.65%	64.81%	73.70%	63.58%	45.19%	66.18%	65.50%	67.33%	63.18%	67.87%	67.82%	76.67%	69.00%	68.25%	62.66%	66.30%	79.74%	71.51%	66.06%	68.24%	66.86%	61.09%	68.85%	65.98%	71.64%	65.26%	74.40%	76.06%	68.19%	68.64%	66.12%	69.89%	71.99%	66.10%	68.23%	65.96%	63.25%	70.19%									
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
