Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Дубовская 																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №2435	УИК №2436					
1	"Число избирателей, внесенных в список избирателей"	17019	1473	1703	555	325	555	625	730	951	288	1241	414	330	792	708	808	381	923	576	475	1455	1711					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	15411	1317	1549	506	293	502	572	679	867	246	1133	365	296	728	646	735	349	843	535	434	1316	1500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	8815	774	844	304	148	282	288	294	609	116	599	237	94	488	296	465	150	360	359	353	945	810					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1877	66	75	36	97	56	50	158	126	33	57	52	97	111	203	130	109	122	67	32	130	70					
6	Число погашенных избирательных бюллетеней	4719	477	630	166	48	164	234	227	132	97	477	76	105	129	147	140	90	361	109	49	241	620					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1877	66	75	36	97	56	50	158	126	33	57	52	97	111	203	130	109	122	67	32	130	70					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8815	774	844	304	148	282	288	294	609	116	599	237	94	488	296	465	150	360	359	353	945	810					
9	Число недействительных избирательных бюллетеней	96	5	8	2	0	7	3	3	5	1	9	14	0	3	0	6	2	5	4	2	11	6					
10	Число действительных избирательных бюллетеней	10596	835	911	338	245	331	335	449	730	148	647	275	191	596	499	589	257	477	422	383	1064	874					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	282	21	29	9	6	9	17	25	13	6	17	7	6	11	10	11	7	12	14	8	21	23					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	183	11	26	0	2	6	14	25	7	0	10	0	0	11	10	7	7	2	14	6	15	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	70	8	3	1	1	0	1	4	2	14	4	2	1	5	1	0	2	4	1	2	6	8					
14	Число погашенных неиспользованных открепительных удостоверений	99	10	3	9	4	3	3	0	6	6	7	7	6	0	0	4	0	10	0	2	6	13					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1016	83	64	20	17	24	45	27	46	22	115	37	19	56	55	69	26	80	42	42	71	56					
		9.50%	9.88%	6.96%	5.88%	6.94%	7.10%	13.31%	5.97%	6.26%	14.77%	17.53%	12.80%	9.95%	9.35%	11.02%	11.60%	10.04%	16.60%	9.86%	10.91%	6.60%	6.36%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	888	55	67	28	6	60	53	51	36	23	80	15	23	76	33	37	31	32	34	35	66	47					
		8.31%	6.55%	7.29%	8.24%	2.45%	17.75%	15.68%	11.28%	4.90%	15.44%	12.20%	5.19%	12.04%	12.69%	6.61%	6.22%	11.97%	6.64%	7.98%	9.09%	6.14%	5.34%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	76	2	3	0	1	5	4	2	6	2	6	1	2	3	4	4	2	4	3	1	10	11					
		0.71%	0.24%	0.33%	0.00%	0.41%	1.48%	1.18%	0.44%	0.82%	1.34%	0.91%	0.35%	1.05%	0.50%	0.80%	0.67%	0.77%	0.83%	0.70%	0.26%	0.93%	1.25%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1706	114	163	69	24	69	60	64	65	29	243	56	25	59	51	79	26	125	41	39	142	163					
		15.96%	13.57%	17.74%	20.29%	9.80%	20.41%	17.75%	14.16%	8.84%	19.46%	37.04%	19.38%	13.09%	9.85%	10.22%	13.28%	10.04%	25.93%	9.62%	10.13%	13.21%	18.52%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	77	2	9	6	0	4	2	1	3	0	3	1	1	10	4	8	4	1	7	4	5	2					
		0.72%	0.24%	0.98%	1.76%	0.00%	1.18%	0.59%	0.22%	0.41%	0.00%	0.46%	0.35%	0.52%	1.67%	0.80%	1.34%	1.54%	0.21%	1.64%	1.04%	0.47%	0.23%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6795	578	603	214	196	169	170	303	570	72	198	163	120	390	351	390	168	234	288	261	766	591					
		63.55%	68.81%	65.61%	62.94%	80.00%	50.00%	50.30%	67.04%	77.55%	48.32%	30.18%	56.40%	62.83%	65.11%	70.34%	65.55%	64.86%	48.55%	67.61%	67.79%	71.26%	67.16%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	38	1	2	1	1	0	1	1	4	0	2	2	1	2	1	2	0	1	7	1	4	4					
		0.36%	0.12%	0.22%	0.29%	0.41%	0.00%	0.30%	0.22%	0.54%	0.00%	0.30%	0.69%	0.52%	0.33%	0.20%	0.34%	0.00%	0.21%	1.64%	0.26%	0.37%	0.45%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
