Выборы Президента Российской Федерации																																																																					
Дата голосования: 18.03.2018																																																																					
																																																																					
"Наименование Избирательной комиссии:    Тверь, Московская"																																																																					
																																																																					
Сводная таблица итогов голосования																																																																					
																																																																					
	Число участковых избирательных комиссий	58																																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	58																																																																			
																																																																					
		Сумма	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1191	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210									
1	"Число избирателей, включенных в список избирателей"	97446	2289	1802	885	2095	2332	2417	2539	1152	1746	1784	1448	865	1394	1777	1915	1938	1831	1026	1152	1066	1961	1002	766	1777	1304	1777	2234	1882	1219	2007	1987	1792	2994	2507	1361	1250	1681	1847	1683	2141	2069	2520	1776	1714	2217	2279	1828	2274	2536	2334	2218	2122	1902	115	232	91	524	70									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	92435	2100	1700	800	2000	2300	2300	2400	1000	1700	1800	1400	800	1300	1700	1900	1700	1800	900	1100	900	1800	900	700	1700	1200	1700	2200	1900	1200	2000	1900	1700	2800	2400	1300	1200	1600	1800	1600	2000	2000	2400	1700	1700	2100	2000	1800	2200	2300	2200	2000	2000	1800	116	222	91	526	80									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	55182	1427	1037	357	1103	1301	1413	1301	651	879	1016	749	475	734	922	991	1111	1016	545	605	556	1080	543	396	982	769	942	1284	956	626	1104	1227	1009	1750	1471	761	666	898	1093	946	1264	1215	1486	1059	887	1265	1363	1038	1362	1447	1340	1358	1326	1085	108	204	91	522	70									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1233	17	11	6	26	36	38	75	7	10	13	27	16	17	17	22	14	23	17	24	26	21	14	8	29	27	12	28	30	13	37	22	31	30	26	10	6	23	21	24	31	25	27	21	41	25	38	31	23	22	28	41	18	8	0	0	0	0	0									
6	Число погашенных избирательных бюллетеней	36020	656	652	437	871	963	849	1024	342	811	771	624	309	549	761	887	575	761	338	471	318	699	343	296	689	404	746	888	914	561	859	651	660	1020	903	529	528	679	686	630	705	760	887	620	772	810	599	731	815	831	832	601	656	707	8	18	0	4	10									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1233	17	11	6	26	36	38	75	7	10	13	27	16	17	17	22	14	23	17	24	26	21	14	8	29	27	12	28	30	13	37	22	31	30	26	10	6	23	21	24	31	25	27	21	41	25	38	31	23	22	28	41	18	8	0	0	0	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	55131	1426	1037	357	1103	1301	1413	1301	651	879	1016	749	475	734	922	991	1111	1016	544	605	556	1059	543	396	981	769	942	1284	953	626	1103	1227	1009	1750	1471	761	666	898	1093	946	1264	1215	1483	1059	887	1264	1363	1038	1362	1445	1325	1357	1325	1085	108	204	91	522	70									
9	Число недействительных избирательных бюллетеней	542	12	14	7	8	8	12	16	3	11	15	4	4	7	7	7	9	8	3	5	4	16	4	9	7	7	4	15	61	2	5	10	10	10	22	6	6	13	11	7	9	9	13	9	9	17	7	6	11	15	11	12	11	6	0	2	0	5	1									
10	Число действительных избирательных бюллетеней	55822	1431	1034	356	1121	1329	1439	1360	655	878	1014	772	487	744	932	1006	1116	1031	558	624	578	1064	553	395	1003	789	950	1297	922	637	1135	1239	1030	1770	1475	765	666	908	1103	963	1286	1231	1497	1071	919	1272	1394	1063	1374	1452	1342	1386	1332	1087	108	202	91	517	69									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																					
13	Бабурин Сергей Николаевич	435	13	6	2	8	10	13	15	3	7	8	8	7	4	7	6	12	15	6	0	8	9	7	2	9	7	10	13	5	8	5	8	9	19	7	5	8	9	13	8	6	4	8	8	10	11	3	8	8	8	8	15	6	7	1	1	0	4	0									
