Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																										
Дата голосования: 04.12.2011																										
																										
Наименование Избирательной комиссии:    Орловская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944					
1	"Число избирателей, внесенных в список избирателей"	11468	1274	1205	1185	1186	1200	492	953	251	379	256	230	200	388	200	78	91	859	639	402					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	11715	1280	1200	1230	1192	1200	499	970	270	389	269	245	201	410	206	77	94	891	668	424					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	5358	526	564	475	474	530	251	429	120	241	142	123	110	228	118	49	57	364	322	235					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1022	100	56	105	69	81	43	86	28	35	15	33	31	46	29	6	11	145	70	33					
6	Число погашенных избирательных бюллетеней	5335	654	580	650	649	589	205	455	122	113	112	89	60	136	59	22	26	382	276	156					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1022	100	56	105	69	81	43	86	28	35	15	33	31	46	29	6	11	145	70	33					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5358	526	564	475	474	530	251	429	120	241	142	123	110	228	118	49	57	364	322	235					
9	Число недействительных избирательных бюллетеней	86	13	13	6	10	9	5	6	0	2	0	1	1	1	1	1	0	7	6	4					
10	Число действительных избирательных бюллетеней	6294	613	607	574	533	602	289	509	148	274	157	155	140	273	146	54	68	502	386	264					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	495	35	45	55	80	35	20	30	15	20	15	15	10	20	10	5	5	30	30	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	268	17	11	43	22	10	6	6	15	12	14	15	2	20	5	0	1	30	19	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	119	14	18	12	10	9	4	4	3	9	2	4	1	3	3	2	2	11	5	3					
14	Число погашенных неиспользованных открепительных удостоверений	227	18	34	12	58	25	14	24	0	8	1	0	8	0	5	5	4	0	11	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	889	119	85	82	76	105	40	69	14	22	17	24	12	25	20	19	8	72	56	24					
		13.93%	19.01%	13.71%	14.14%	13.99%	17.18%	13.61%	13.40%	9.46%	7.97%	10.83%	15.38%	8.51%	9.12%	13.61%	34.55%	11.76%	14.15%	14.29%	8.96%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1056	85	74	88	88	117	39	82	31	63	13	32	30	42	49	3	10	92	55	63					
		16.55%	13.58%	11.94%	15.17%	16.21%	19.15%	13.27%	15.92%	20.95%	22.83%	8.28%	20.51%	21.28%	15.33%	33.33%	5.45%	14.71%	18.07%	14.03%	23.51%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	66	3	11	6	5	7	5	3	0	2	0	3	2	5	1	0	1	8	2	2					
		1.03%	0.48%	1.77%	1.03%	0.92%	1.15%	1.70%	0.58%	0.00%	0.72%	0.00%	1.92%	1.42%	1.82%	0.68%	0.00%	1.47%	1.57%	0.51%	0.75%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1586	198	219	158	190	167	77	128	26	58	15	25	16	56	19	14	15	88	65	52					
		24.86%	31.63%	35.32%	27.24%	34.99%	27.33%	26.19%	24.85%	17.57%	21.01%	9.55%	16.03%	11.35%	20.44%	12.93%	25.45%	22.06%	17.29%	16.58%	19.40%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	79	8	12	8	10	10	4	4	2	1	3	0	0	2	0	0	0	10	4	1					
		1.24%	1.28%	1.94%	1.38%	1.84%	1.64%	1.36%	0.78%	1.35%	0.36%	1.91%	0.00%	0.00%	0.73%	0.00%	0.00%	0.00%	1.96%	1.02%	0.37%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2584	194	201	228	163	193	124	220	74	126	108	71	80	142	57	18	34	230	201	120					
		40.50%	30.99%	32.42%	39.31%	30.02%	31.59%	42.18%	42.72%	50.00%	45.65%	68.79%	45.51%	56.74%	51.82%	38.78%	32.73%	50.00%	45.19%	51.28%	44.78%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	34	6	5	4	1	3	0	3	1	2	1	0	0	1	0	0	0	2	3	2					
		0.53%	0.96%	0.81%	0.69%	0.18%	0.49%	0.00%	0.58%	0.68%	0.72%	0.64%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.39%	0.77%	0.75%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
