Выборы Президента Российской Федерации																																																											
Дата голосования: 04.03.2012																																																											
																																																											
Наименование Избирательной комиссии:    Спасская																																																											
																																																											
Сводная таблица итогов голосования																																																											
																																																											
	Число участковых избирательных комиссий	48																																																									
	Число участковых избирательных комиссий, приступивших к передаче сведений	48																																																									
																																																											
		Сумма	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699									
1	Число избирателей, включенных в список избирателей	25143	1035	1304	1082	659	675	776	1080	465	368	385	1341	191	409	238	781	681	818	623	301	413	263	875	546	149	534	243	608	227	497	384	177	650	224	233	299	178	325	866	535	502	270	299	617	335	850	96	261	475									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	25160	1000	1300	1100	670	680	730	1100	470	370	390	1350	180	400	220	800	710	820	620	290	400	240	880	550	140	540	250	610	220	500	390	160	660	220	230	300	180	320	890	530	500	285	280	640	340	880	95	260	470									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	11669	524	753	606	312	324	334	583	242	131	163	669	64	195	76	271	309	373	273	151	227	98	531	271	59	287	114	239	86	260	140	88	267	104	75	143	44	94	408	222	221	116	143	300	141	357	45	95	141									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3161	53	54	53	39	37	93	43	54	68	71	125	40	61	75	91	35	45	65	64	73	70	65	30	33	59	28	73	47	75	88	27	84	33	54	28	21	80	160	84	70	46	50	111	98	227	25	67	89									
6	Число погашенных избирательных бюллетеней	10330	423	493	441	319	319	303	474	174	171	156	556	76	144	69	438	366	402	282	75	100	72	284	249	48	194	108	298	87	165	162	45	309	83	101	129	115	146	322	224	209	123	87	229	101	296	25	98	240									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3161	53	54	53	39	37	93	43	54	68	71	125	40	61	75	91	35	45	65	64	73	70	65	30	33	59	28	73	47	75	88	27	84	33	54	28	21	80	160	84	70	46	50	111	98	227	25	67	89									
8	Число бюллетеней в стационарных ящиках для голосования	11669	524	753	606	312	324	334	583	242	131	163	669	64	195	76	271	309	373	273	151	227	98	531	271	59	287	114	239	86	260	140	88	267	104	75	143	44	94	408	222	221	116	143	300	141	357	45	95	141									
9	Число недействительных избирательных бюллетеней	110	5	3	3	3	7	0	6	0	0	1	12	1	0	0	4	8	2	4	2	1	0	6	2	1	10	0	2	2	3	0	1	2	1	1	1	0	0	4	3	0	0	0	1	4	3	0	0	1									
10	Число действительных избирательных бюллетеней	14720	572	804	656	348	354	427	620	296	199	233	782	103	256	151	358	336	416	334	213	299	168	590	299	91	336	142	310	131	332	228	114	349	136	128	170	65	174	564	303	291	162	193	410	235	581	70	162	229									
11	Число полученных открепительных  удостоверений	479	17	24	20	15	10	8	15	13	8	8	20	5	8	5	10	19	8	6	2	2	3	15	7	2	12	3	10	5	10	5	3	7	3	2	5	3	3	52	12	2	12	5	24	10	28	1	3	9									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	428	17	24	20	12	9	7	14	10	8	8	20	2	8	3	10	17	6	6	0	1	1	13	5	1	12	2	10	4	6	4	1	7	2	0	3	2	3	52	12	1	11	2	24	10	28	0	1	9									
13	Число избирателей, проголосовавших по открепительным удостоверениям	273	6	8	10	6	4	6	13	4	4	5	4	5	8	9	1	4	5	7	7	7	8	11	2	7	4	2	5	5	6	1	4	6	6	2	1	2	7	7	5	15	1	12	3	8	9	2	3	6									
14	Число неиспользованных открепительных удостоверений	51	0	0	0	3	1	1	1	3	0	0	0	3	0	2	0	2	2	0	2	1	2	2	2	1	0	1	0	1	4	1	2	0	1	2	2	1	0	0	0	1	1	3	0	0	0	1	2	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	19	1	0	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	3	1	1	0	0	0	0	0	0	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																											
19	Жириновский Владимир Вольфович	1028	49	49	52	39	21	23	43	20	13	37	80	1	9	2	28	25	27	26	7	3	16	26	28	7	25	21	19	6	19	8	3	29	10	9	19	5	15	30	15	20	18	9	26	9	40	11	16	15									
		6.93%	8.49%	6.07%	7.89%	11.11%	5.82%	5.39%	6.87%	6.76%	6.53%	15.81%	10.08%	0.96%	3.52%	1.32%	7.73%	7.27%	6.46%	7.69%	3.26%	1.00%	9.52%	4.36%	9.30%	7.61%	7.23%	14.79%	6.09%	4.51%	5.67%	3.51%	2.61%	8.26%	7.30%	6.98%	11.11%	7.69%	8.62%	5.28%	4.90%	6.87%	11.11%	4.66%	6.33%	3.77%	6.85%	15.71%	9.88%	6.52%									
20	Зюганов Геннадий Андреевич	3129	125	185	152	68	67	110	155	46	55	40	107	19	40	10	105	109	167	94	38	32	40	148	41	7	59	49	65	24	86	51	26	101	35	19	17	12	40	84	56	44	32	55	59	52	105	16	49	33									
		21.10%	21.66%	22.92%	23.07%	19.37%	18.56%	25.76%	24.76%	15.54%	27.64%	17.09%	13.48%	18.27%	15.63%	6.62%	29.01%	31.69%	39.95%	27.81%	17.67%	10.67%	23.81%	24.83%	13.62%	7.61%	17.05%	34.51%	20.83%	18.05%	25.67%	22.37%	22.61%	28.77%	25.55%	14.73%	9.94%	18.46%	22.99%	14.79%	18.30%	15.12%	19.75%	28.50%	14.36%	21.76%	17.98%	22.86%	30.25%	14.35%									
21	Миронов Сергей Михайлович	609	32	41	49	17	18	27	32	10	4	4	32	7	8	4	13	8	8	20	9	7	5	22	14	4	16	3	9	5	9	14	7	10	9	8	6	2	6	33	9	5	6	12	12	5	15	2	7	4									
		4.11%	5.55%	5.08%	7.44%	4.84%	4.99%	6.32%	5.11%	3.38%	2.01%	1.71%	4.03%	6.73%	3.13%	2.65%	3.59%	2.33%	1.91%	5.92%	4.19%	2.33%	2.98%	3.69%	4.65%	4.35%	4.62%	2.11%	2.88%	3.76%	2.69%	6.14%	6.09%	2.85%	6.57%	6.20%	3.51%	3.08%	3.45%	5.81%	2.94%	1.72%	3.70%	6.22%	2.92%	2.09%	2.57%	2.86%	4.32%	1.74%									
22	Прохоров Михаил Дмитриевич	811	30	66	42	25	18	27	43	11	16	15	43	6	17	2	16	11	10	7	3	6	10	56	19	6	17	4	23	6	12	8	8	21	14	6	12	3	8	38	19	14	5	16	35	7	15	1	1	13									
		5.47%	5.20%	8.18%	6.37%	7.12%	4.99%	6.32%	6.87%	3.72%	8.04%	6.41%	5.42%	5.77%	6.64%	1.32%	4.42%	3.20%	2.39%	2.07%	1.40%	2.00%	5.95%	9.40%	6.31%	6.52%	4.91%	2.82%	7.37%	4.51%	3.58%	3.51%	6.96%	5.98%	10.22%	4.65%	7.02%	4.62%	4.60%	6.69%	6.21%	4.81%	3.09%	8.29%	8.52%	2.93%	2.57%	1.43%	0.62%	5.65%									
23	Путин Владимир Владимирович	9143	336	463	361	199	230	240	347	209	111	137	520	70	182	133	196	183	204	187	156	251	97	338	197	67	219	65	194	90	206	147	70	188	68	86	116	43	105	379	204	208	101	101	278	162	406	40	89	164									
		61.65%	58.23%	57.37%	54.78%	56.70%	63.71%	56.21%	55.43%	70.61%	55.78%	58.55%	65.49%	67.31%	71.09%	88.08%	54.14%	53.20%	48.80%	55.33%	72.56%	83.67%	57.74%	56.71%	65.45%	72.83%	63.29%	45.77%	62.18%	67.67%	61.49%	64.47%	60.87%	53.56%	49.64%	66.67%	67.84%	66.15%	60.34%	66.73%	66.67%	71.48%	62.35%	52.33%	67.64%	67.78%	69.52%	57.14%	54.94%	71.30%									
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
