Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Шатровская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №560	УИК №561	УИК №562	УИК №563	УИК №865	УИК №970	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018					
1	"Число избирателей, внесенных в список избирателей"	15897	141	186	73	399	742	75	1652	1139	870	633	186	1156	175	119	173	502	99	127	523	576	422	485	266	1083	263	201	125	80	543	294	566	138	137	141	353	32	522	68	89	296	247					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	16230	140	180	70	400	800	80	1700	1110	900	660	190	1150	190	120	190	520	110	140	550	580	420	500	260	1100	260	200	110	80	550	290	590	140	140	140	360	40	550	70	90	300	260					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	9080	98	125	55	215	349	43	830	662	457	325	88	745	113	94	124	300	73	92	291	343	253	312	180	530	148	85	58	57	278	173	266	57	103	100	226	30	328	52	69	181	172					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1782	23	24	11	70	67	11	81	98	49	82	23	71	28	7	21	64	12	15	103	75	51	28	0	91	49	24	32	11	63	49	151	43	17	22	39	1	58	4	11	69	34					
6	Число погашенных избирательных бюллетеней	5368	19	31	4	115	384	26	789	350	394	253	79	334	49	19	45	156	25	33	156	162	116	160	80	479	63	91	20	12	209	68	173	40	20	18	95	9	164	14	10	50	54					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1782	23	24	11	70	67	11	81	98	49	82	23	71	28	7	21	64	12	15	103	75	51	28	0	91	49	24	32	11	63	49	151	43	17	22	39	1	58	4	11	69	34					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9080	98	125	55	215	349	43	830	662	457	325	88	745	113	94	124	300	73	92	291	343	253	312	180	530	148	85	58	57	278	173	266	57	103	100	226	30	328	52	69	181	172					
9	Число недействительных избирательных бюллетеней	162	0	6	0	1	8	0	19	9	10	7	1	14	1	0	4	13	0	2	10	2	2	5	4	11	1	1	0	1	3	1	3	2	3	3	2	0	6	1	0	3	3					
10	Число действительных избирательных бюллетеней	10700	121	143	66	284	408	54	892	751	496	400	110	802	140	101	141	351	85	105	384	416	302	335	176	610	196	108	90	67	338	221	414	98	117	119	263	31	380	55	80	247	203					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	597	7	3	4	7	45	5	45	36	28	32	5	38	13	3	20	20	14	13	20	21	20	7	5	12	10	3	2	5	13	4	25	5	3	3	21	7	33	4	3	10	23					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	591	7	3	4	7	45	5	45	32	28	32	5	38	13	3	20	20	14	13	20	21	20	7	3	12	10	3	2	5	13	4	25	5	3	3	21	7	33	4	3	10	23					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	117	2	2	3	4	2	1	13	8	3	4	0	9	1	3	1	2	5	2	2	7	2	0	2	3	1	1	2	3	5	2	6	1	1	1	0	1	4	1	3	1	3					
14	Число погашенных неиспользованных открепительных удостоверений	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1037	11	13	2	29	37	6	101	90	53	38	10	71	8	6	9	63	11	7	40	30	43	16	23	66	23	12	9	0	18	12	36	4	13	8	19	3	26	7	6	35	23					
		9.55%	9.09%	8.72%	3.03%	10.18%	8.89%	11.11%	11.09%	11.84%	10.47%	9.34%	9.01%	8.70%	5.67%	5.94%	6.21%	17.31%	12.94%	6.54%	10.15%	7.18%	14.14%	4.71%	12.78%	10.63%	11.68%	11.01%	10.00%	0.00%	5.28%	5.41%	8.63%	4.00%	10.83%	6.56%	7.17%	9.68%	6.74%	12.50%	7.50%	14.00%	11.17%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1688	11	25	5	52	87	6	144	112	110	70	23	140	14	16	17	50	16	19	66	54	23	15	11	114	25	22	18	15	68	35	41	37	18	27	36	1	66	4	16	41	18					
		15.54%	9.09%	16.78%	7.58%	18.25%	20.91%	11.11%	15.81%	14.74%	21.74%	17.20%	20.72%	17.16%	9.93%	15.84%	11.72%	13.74%	18.82%	17.76%	16.75%	12.92%	7.57%	4.41%	6.11%	18.36%	12.69%	20.18%	20.00%	22.06%	19.94%	15.77%	9.83%	37.00%	15.00%	22.13%	13.58%	3.23%	17.10%	7.14%	20.00%	16.40%	8.74%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	70	1	1	0	2	1	0	4	9	2	5	1	6	0	2	2	0	0	4	1	3	1	3	0	1	0	1	0	2	3	3	2	1	0	0	2	0	4	0	1	2	0					
		0.64%	0.83%	0.67%	0.00%	0.70%	0.24%	0.00%	0.44%	1.18%	0.40%	1.23%	0.90%	0.74%	0.00%	1.98%	1.38%	0.00%	0.00%	3.74%	0.25%	0.72%	0.33%	0.88%	0.00%	0.16%	0.00%	0.92%	0.00%	2.94%	0.88%	1.35%	0.48%	1.00%	0.00%	0.00%	0.75%	0.00%	1.04%	0.00%	1.25%	0.80%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2042	13	16	2	39	63	8	208	174	87	75	17	98	19	21	25	81	13	15	62	91	43	98	34	117	27	16	17	32	107	68	93	19	12	12	31	8	76	7	10	50	38					
		18.80%	10.74%	10.74%	3.03%	13.68%	15.14%	14.81%	22.83%	22.89%	17.19%	18.43%	15.32%	12.01%	13.48%	20.79%	17.24%	22.25%	15.29%	14.02%	15.74%	21.77%	14.14%	28.82%	18.89%	18.84%	13.71%	14.68%	18.89%	47.06%	31.38%	30.63%	22.30%	19.00%	10.00%	9.84%	11.70%	25.81%	19.69%	12.50%	12.50%	20.00%	18.45%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	95	0	0	0	4	2	0	7	14	3	4	0	11	0	1	1	7	0	0	2	2	5	0	3	8	2	0	1	0	3	0	1	1	1	0	2	0	5	0	0	0	5					
		0.87%	0.00%	0.00%	0.00%	1.40%	0.48%	0.00%	0.77%	1.84%	0.59%	0.98%	0.00%	1.35%	0.00%	0.99%	0.69%	1.92%	0.00%	0.00%	0.51%	0.48%	1.64%	0.00%	1.67%	1.29%	1.02%	0.00%	1.11%	0.00%	0.88%	0.00%	0.24%	1.00%	0.83%	0.00%	0.75%	0.00%	1.30%	0.00%	0.00%	0.00%	2.43%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5729	84	88	57	158	213	34	426	349	238	208	58	475	99	55	87	147	45	59	210	236	185	202	104	302	118	57	44	18	138	103	238	36	73	72	173	19	199	37	47	119	119					
		52.74%	69.42%	59.06%	86.36%	55.44%	51.20%	62.96%	46.76%	45.92%	47.04%	51.11%	52.25%	58.21%	70.21%	54.46%	60.00%	40.38%	52.94%	55.14%	53.30%	56.46%	60.86%	59.41%	57.78%	48.63%	59.90%	52.29%	48.89%	26.47%	40.47%	46.40%	57.07%	36.00%	60.83%	59.02%	65.28%	61.29%	51.55%	66.07%	58.75%	47.60%	57.77%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	39	1	0	0	0	5	0	2	3	3	0	1	1	0	0	0	3	0	1	3	0	2	1	1	2	1	0	1	0	1	0	3	0	0	0	0	0	4	0	0	0	0					
		0.36%	0.83%	0.00%	0.00%	0.00%	1.20%	0.00%	0.22%	0.39%	0.59%	0.00%	0.90%	0.12%	0.00%	0.00%	0.00%	0.82%	0.00%	0.93%	0.76%	0.00%	0.66%	0.29%	0.56%	0.32%	0.51%	0.00%	1.11%	0.00%	0.29%	0.00%	0.72%	0.00%	0.00%	0.00%	0.00%	0.00%	1.04%	0.00%	0.00%	0.00%	0.00%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
