Выборы Президента Российской Федерации																																								
																																								
Наименование Избирательной комиссии:    Алданская																																								
																																								
Итоги голосования 																																								
																																								
		Сумма	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40					
1	"Число избирателей, внесенных в список"	31381	2015	807	998	1253	1551	1361	1391	1213	1392	1430	1857	219	126	1348	1573	1754	304	612	1431	875	367	1081	1008	124	426	1783	1244	422	67	238	798	206	107					
2	Число полученных избирательных бюллетеней	30730	1800	750	1100	1300	1450	1400	1300	1100	1200	1400	1900	235	130	1400	1500	1700	320	590	1400	950	400	1050	1020	130	440	1700	1150	425	80	240	835	215	120					
3	"Число избирательных бюллетеней, выданных  досрочно"	366	0	0	17	0	0	0	0	0	93	44	0	27	0	0	0	0	0	0	0	0	13	11	0	0	0	0	0	0	0	0	161	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	22151	1307	498	678	807	915	903	872	716	636	913	1391	162	97	1091	1265	1418	276	444	1137	577	351	820	750	108	328	1370	905	320	67	207	529	200	93					
5	"Число избирательных бюллетеней, выданных вне помещения"	1268	42	20	53	55	54	38	46	54	124	33	49	10	0	59	78	75	6	24	29	108	3	24	37	6	16	66	37	65	0	8	29	6	14					
6	Число погашенных избирательных бюллетеней	6945	451	232	352	438	481	459	382	330	347	410	460	36	33	250	157	207	38	122	234	265	33	195	233	16	96	264	208	40	13	25	116	9	13					
7	Число избирательных бюллетеней в переносных ящиках	1634	42	20	70	55	54	38	46	54	217	77	49	37	0	59	78	75	6	24	29	108	16	35	37	6	16	66	37	65	0	8	190	6	14					
8	Число бюллетеней в стационарных ящиках для голосования	22128	1307	498	678	807	915	902	872	716	636	912	1391	162	97	1086	1265	1418	276	444	1137	577	351	820	750	107	328	1355	905	320	67	207	529	200	93					
9	Число недействительных избирательных бюллетеней	227	11	4	15	9	12	6	7	6	14	8	22	3	0	0	19	20	2	5	4	5	4	15	5	3	2	10	13	2	0	0	1	0	0					
10	Число действительных избирательных бюллетеней	23535	1338	514	733	853	957	934	911	764	839	981	1418	196	97	1145	1324	1473	280	463	1162	680	363	840	782	110	342	1411	929	383	67	215	718	206	107					
11	Число полученных открепительных  удостоверений	395	10	10	10	10	15	10	10	10	10	20	15	10	10	15	15	15	10	15	10	10	10	15	15	10	15	15	15	10	10	10	10	10	10					
12	Число выданных открепительных удостоверений	137	6	3	1	4	10	9	5	0	1	14	9	3	0	1	5	4	0	4	5	10	0	2	9	1	4	11	3	0	4	0	6	2	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	92	4	4	0	0	8	3	2	0	6	5	3	0	0	21	4	4	0	0	1	0	3	6	6	0	1	4	1	2	2	1	0	0	1					
14	Число неиспользованных открепительных удостоверений	258	4	7	9	6	5	1	5	10	9	6	6	7	10	14	10	11	10	11	5	0	10	13	6	9	11	4	12	10	6	10	4	8	9					
15	"Число открепительных удостоверений, выданных в ТИК"	9	1	0	1	1	1	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																								
18	. Глазьев Сергей Юрьевич	847	53	16	20	33	45	33	36	23	35	38	46	16	11	55	68	35	7	5	49	31	8	23	15	2	12	35	41	16	0	17	14	5	4					
		3.56%	3.93%	3.09%	2.67%	3.83%	4.64%	3.51%	3.92%	2.99%	4.10%	3.84%	3.19%	8.04%	11.34%	4.80%	5.06%	2.34%	2.48%	1.07%	4.20%	4.53%	2.18%	2.69%	1.91%	1.77%	3.49%	2.46%	4.35%	4.16%	0.00%	7.91%	1.95%	2.43%	3.74%					
19	. Малышкин Олег Александрович	563	38	8	31	26	13	17	25	16	31	34	31	3	2	20	47	29	4	9	51	21	5	16	20	2	3	18	18	14	2	3	5	0	1					
		2.37%	2.82%	1.54%	4.14%	3.02%	1.34%	1.81%	2.72%	2.08%	3.63%	3.44%	2.15%	1.51%	2.06%	1.75%	3.50%	1.94%	1.42%	1.92%	4.37%	3.07%	1.36%	1.87%	2.54%	1.77%	0.87%	1.27%	1.91%	3.64%	2.99%	1.40%	0.70%	0.00%	0.93%					
20	. Миронов Сергей Михайлович	188	11	0	4	7	11	6	3	5	12	8	7	2	0	6	36	9	0	2	7	3	9	3	4	0	3	7	7	5	0	2	7	0	2					
		0.79%	0.82%	0.00%	0.53%	0.81%	1.14%	0.64%	0.33%	0.65%	1.41%	0.81%	0.49%	1.01%	0.00%	0.52%	2.68%	0.60%	0.00%	0.43%	0.60%	0.44%	2.45%	0.35%	0.51%	0.00%	0.87%	0.49%	0.74%	1.30%	0.00%	0.93%	0.97%	0.00%	1.87%					
21	. Путин Владимир Владимирович	17692	1039	400	564	640	697	695	646	561	606	695	1059	108	62	807	937	1217	243	381	792	501	271	614	617	99	267	1148	733	291	63	171	494	185	89					
		74.46%	77.02%	77.22%	75.40%	74.25%	71.93%	73.94%	70.37%	72.86%	71.04%	70.27%	73.54%	54.27%	63.92%	70.48%	69.77%	81.51%	86.17%	81.41%	67.92%	73.14%	73.84%	71.81%	78.40%	87.61%	77.62%	80.79%	77.81%	75.58%	94.03%	79.53%	68.71%	89.81%	83.18%					
22	. Хакамада Ирина Муцуовна	783	42	9	22	25	47	39	36	23	34	37	51	7	6	43	56	28	1	13	37	15	32	15	16	1	11	45	20	5	1	3	53	7	3					
		3.30%	3.11%	1.74%	2.94%	2.90%	4.85%	4.15%	3.92%	2.99%	3.99%	3.74%	3.54%	3.52%	6.19%	3.76%	4.17%	1.88%	0.35%	2.78%	3.17%	2.19%	8.72%	1.75%	2.03%	0.88%	3.20%	3.17%	2.12%	1.30%	1.49%	1.40%	7.37%	3.40%	2.80%					
23	. Харитонов Николай Михайлович	2659	128	63	68	101	102	117	126	112	86	115	167	50	5	176	116	106	22	36	172	91	36	104	89	4	39	136	78	43	1	15	142	8	5					
		11.19%	9.49%	12.16%	9.09%	11.72%	10.53%	12.45%	13.73%	14.55%	10.08%	11.63%	11.60%	25.13%	5.15%	15.37%	8.64%	7.10%	7.80%	7.69%	14.75%	13.28%	9.81%	12.16%	11.31%	3.54%	11.34%	9.57%	8.28%	11.17%	1.49%	6.98%	19.75%	3.88%	4.67%					
																																								
24	Против всех	803	27	18	24	21	42	27	39	24	35	54	57	10	11	38	64	49	3	17	54	18	2	65	21	2	7	22	32	9	0	4	3	1	3					
		3.38%	2.00%	3.47%	3.21%	2.44%	4.33%	2.87%	4.25%	3.12%	4.10%	5.46%	3.96%	5.03%	11.34%	3.32%	4.77%	3.28%	1.06%	3.63%	4.63%	2.63%	0.54%	7.60%	2.67%	1.77%	2.03%	1.55%	3.40%	2.34%	0.00%	1.86%	0.42%	0.49%	2.80%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
