Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Гусевская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130					
1	"Число избирателей, внесенных в список избирателей"	28279	1692	1053	2725	2665	1962	1431	2491	2635	2676	1308	1287	610	508	783	621	386	721	807	560	418	692	248					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	24700	1500	1000	2400	2300	1700	1200	2100	2300	2300	1100	1000	550	450	700	550	300	700	750	500	400	700	200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	17108	1040	624	1686	1715	1424	848	1431	1620	1713	703	728	318	263	465	299	207	350	474	354	245	438	163					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	675	30	11	21	140	18	13	15	26	32	46	23	27	23	32	32	18	45	46	25	14	32	6					
6	Число погашенных избирательных бюллетеней	6917	430	365	693	445	258	339	654	654	555	351	249	205	164	203	219	75	305	230	121	141	230	31					
7	Число избирательных бюллетеней в переносных ящиках для голосования	675	30	11	21	140	18	13	15	26	32	46	23	27	23	32	32	18	45	46	25	14	32	6					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	17058	1040	624	1686	1715	1424	846	1430	1620	1713	703	728	318	263	465	299	207	350	427	354	245	438	163					
9	Число недействительных избирательных бюллетеней	298	19	11	40	29	28	11	22	18	20	9	24	4	4	11	5	2	6	10	9	4	11	1					
10	Число действительных избирательных бюллетеней	17435	1051	624	1667	1826	1414	848	1423	1628	1725	740	727	341	282	486	326	223	389	463	370	255	459	168					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	346	18	13	25	25	25	15	25	25	35	10	5	10	10	15	20	10	15	10	10	10	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	244	13	9	24	21	24	8	22	25	18	10	1	5	3	12	20	2	14	2	3	0	7	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	188	10	9	19	22	8	4	37	19	14	4	4	2	4	2	2	1	2	0	15	0	6	4					
14	Число погашенных неиспользованных открепительных удостоверений	101	5	4	0	4	1	7	3	0	17	0	4	5	7	3	0	8	1	8	7	10	3	4					
