Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Гусевская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131					
1	"Число избирателей, внесенных в списки избирателей"	27611	1665	1101	2804	2573	252	1625	1384	2402	2732	2652	839	1171	599	476	303	501	571	371	674	774	1032	383	727					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	21200	1200	900	2300	2000	200	1200	1000	2000	2000	2000	600	850	450	350	250	400	450	300	500	600	800	300	550					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	15845	965	632	1518	1453	180	1080	800	1334	1548	1548	385	631	364	259	161	313	358	213	346	431	584	232	510					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	632	11	18	38	84	3	17	13	25	28	35	25	22	52	24	13	16	17	12	52	31	42	20	34					
6	Число погашенных избирательных бюллетеней	4723	224	250	744	463	17	103	187	641	424	417	190	197	34	67	76	71	75	75	102	138	174	48	6					
7	Число избирательных бюллетеней в переносных ящиках для голосования	632	11	18	38	84	3	17	13	25	28	35	25	22	52	24	13	16	17	12	52	31	42	20	34					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	15834	965	631	1518	1451	180	1079	800	1334	1544	1548	383	631	364	259	161	313	358	213	346	431	583	232	510					
9	Число недействительных избирательных бюллетеней	142	5	7	15	14	0	17	5	11	15	13	4	1	2	3	4	0	7	0	4	5	3	3	4					
10	Число действительных избирательных бюллетеней	16324	971	642	1541	1521	183	1079	808	1348	1557	1570	404	652	414	280	170	329	368	225	394	457	622	249	540					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	227	15	10	20	15	5	10	10	20	17	20	5	5	5	5	5	5	15	5	10	5	5	5	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	147	8	9	14	14	0	8	2	17	14	14	2	1	0	0	4	5	15	0	8	1	4	0	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	81	8	2	12	5	0	11	1	6	11	6	2	1	0	0	0	0	4	0	5	0	4	2	1					
14	Число погашенных неиспользованных открепительных удостоверений	80	7	1	6	1	5	2	8	3	3	6	3	4	5	5	1	0	0	5	2	4	1	5	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	1.Политическая партия «Аграрная партия России»	341	22	11	14	33	4	17	12	42	38	49	8	13	4	5	2	4	17	6	5	9	5	10	11					
		2.07%	2.25%	1.69%	0.90%	2.15%	2.19%	1.55%	1.48%	3.09%	2.42%	3.10%	1.96%	1.99%	0.96%	1.77%	1.15%	1.22%	4.53%	2.67%	1.26%	1.95%	0.80%	3.97%	2.02%					
19	2.Всероссийская политическая партия «Гражданская Сила»	137	9	0	17	14	0	19	1	13	18	12	9	6	1	0	1	2	0	0	2	4	6	2	1					
		0.83%	0.92%	0.00%	1.09%	0.91%	0.00%	1.73%	0.12%	0.96%	1.15%	0.76%	2.21%	0.92%	0.24%	0.00%	0.57%	0.61%	0.00%	0.00%	0.50%	0.87%	0.96%	0.79%	0.18%					
20	3.Политическая партия «Демократическая партия России»	18	1	0	3	0	1	0	0	0	3	2	1	1	1	1	0	1	0	0	0	0	3	0	0					
		0.11%	0.10%	0.00%	0.19%	0.00%	0.55%	0.00%	0.00%	0.00%	0.19%	0.13%	0.25%	0.15%	0.24%	0.35%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1960	141	111	173	255	14	94	102	220	253	228	46	85	28	20	15	22	14	10	21	29	36	8	35					
		11.90%	14.45%	17.10%	11.12%	16.61%	7.65%	8.58%	12.55%	16.19%	16.09%	14.40%	11.27%	13.02%	6.73%	7.07%	8.62%	6.69%	3.73%	4.44%	5.28%	6.28%	5.76%	3.17%	6.43%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	40	1	0	5	6	0	3	0	2	4	9	2	2	1	0	2	2	0	0	0	1	0	0	0					
		0.24%	0.10%	0.00%	0.32%	0.39%	0.00%	0.27%	0.00%	0.15%	0.25%	0.57%	0.49%	0.31%	0.24%	0.00%	1.15%	0.61%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	43	5	4	8	6	1	1	0	4	7	4	0	1	0	0	0	1	0	0	1	0	0	0	0					
		0.26%	0.51%	0.62%	0.51%	0.39%	0.55%	0.09%	0.00%	0.29%	0.45%	0.25%	0.00%	0.15%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1702	94	64	167	175	16	162	76	132	135	158	35	72	57	40	25	31	30	21	24	72	47	28	41					
		10.34%	9.63%	9.86%	10.73%	11.40%	8.74%	14.78%	9.35%	9.71%	8.59%	9.98%	8.58%	11.03%	13.70%	14.13%	14.37%	9.42%	8.00%	9.33%	6.03%	15.58%	7.52%	11.11%	7.54%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1126	91	54	145	127	8	48	53	103	142	110	22	67	15	8	11	13	19	11	12	25	14	5	23					
		6.84%	9.32%	8.32%	9.32%	8.27%	4.37%	4.38%	6.52%	7.58%	9.03%	6.95%	5.39%	10.26%	3.61%	2.83%	6.32%	3.95%	5.07%	4.89%	3.02%	5.41%	2.24%	1.98%	4.23%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	271	14	19	21	30	3	15	10	19	25	37	6	10	7	1	2	4	6	2	20	10	7	2	1					
		1.65%	1.43%	2.93%	1.35%	1.95%	1.64%	1.37%	1.23%	1.40%	1.59%	2.34%	1.47%	1.53%	1.68%	0.35%	1.15%	1.22%	1.60%	0.89%	5.03%	2.16%	1.12%	0.79%	0.18%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10504	581	362	973	861	134	707	544	795	915	935	273	381	298	205	111	246	277	173	309	305	503	192	424					
		63.79%	59.53%	55.78%	62.53%	56.09%	73.22%	64.51%	66.91%	58.50%	58.21%	59.07%	66.91%	58.35%	71.63%	72.44%	63.79%	74.77%	73.87%	76.89%	77.64%	66.02%	80.48%	76.19%	77.94%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	182	12	17	15	14	2	13	10	18	17	26	2	14	2	0	1	3	5	2	0	2	1	2	4					
		1.11%	1.23%	2.62%	0.96%	0.91%	1.09%	1.19%	1.23%	1.32%	1.08%	1.64%	0.49%	2.14%	0.48%	0.00%	0.57%	0.91%	1.33%	0.89%	0.00%	0.43%	0.16%	0.79%	0.74%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
