Выборы Президента Российской Федерации																																																			
Дата голосования: 02.03.2008																																																			
																																																			
Наименование Избирательной комиссии:    Северская городская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
	Число участковых избирательных комиссий	44																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	44																																																	
																																																			
		Сумма	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249					
1	"Число избирателей, включенных в списки избирателей"	96008	2973	1746	2675	2558	2470	2283	2616	1822	2134	2279	331	463	2099	2673	479	2814	2577	344	2605	2266	2623	2453	2550	2570	2355	2512	2282	2330	2528	2647	2291	2648	2367	2183	2611	2502	2509	2642	2551	2226	2374	2412	1269	366					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	94200	2700	1700	2600	2500	2400	2200	2600	1800	2000	2200	400	400	2000	2600	500	2800	2500	400	2600	2300	2600	2400	2400	2600	2300	2500	2300	2300	2500	2600	2300	2600	2300	2200	2600	2500	2500	2600	2500	2200	2300	2400	1200	300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	63180	2372	1163	1644	1695	1678	1537	1765	1184	1363	1433	298	247	1115	1560	311	1889	1659	335	1893	1499	1723	1575	1804	1794	1628	1712	1632	1607	1656	1687	1472	1664	1591	1387	1694	1660	1592	1653	1604	1370	1516	1524	733	262					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2322	52	43	47	47	42	71	54	39	104	55	0	57	173	126	47	34	51	0	33	81	46	79	21	18	32	45	49	41	68	62	42	60	53	56	49	23	90	68	65	70	47	65	12	5					
6	Число погашенных избирательных бюллетеней	28698	276	494	909	758	680	592	781	577	533	712	102	96	712	914	142	877	790	65	674	720	831	746	575	788	640	743	619	652	776	851	786	876	656	757	857	817	818	879	831	760	737	811	455	33					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2322	52	43	47	47	42	71	54	39	104	55	0	57	173	126	47	34	51	0	33	81	46	79	21	18	32	45	49	41	68	62	42	60	53	56	49	23	90	68	65	70	47	65	12	5					
8	Число бюллетеней в стационарных ящиках для голосования	63101	2372	1163	1643	1694	1675	1536	1764	1180	1358	1433	298	246	1113	1559	311	1888	1659	334	1890	1497	1720	1575	1804	1792	1626	1710	1631	1606	1652	1687	1470	1664	1588	1387	1693	1660	1589	1648	1600	1368	1514	1523	720	261					
9	Число недействительных избирательных бюллетеней	1199	23	27	33	48	44	42	31	27	44	30	1	3	16	17	1	28	48	2	34	29	48	23	46	40	32	32	37	33	24	27	20	24	29	16	41	29	19	39	28	26	21	20	16	1					
10	Число действительных избирательных бюллетеней	64224	2401	1179	1657	1693	1673	1565	1787	1192	1418	1458	297	300	1270	1668	357	1894	1662	332	1889	1549	1718	1631	1779	1770	1626	1723	1643	1614	1696	1722	1492	1700	1612	1427	1701	1654	1660	1677	1637	1412	1540	1568	716	265					
11	Число полученных открепительных  удостоверений	1413	90	25	35	25	35	25	35	25	25	25	0	10	40	50	60	35	45	0	65	35	48	35	25	35	35	25	25	40	35	25	35	35	35	25	25	25	25	25	40	25	25	35	25	20					
