Выборы Президента Российской Федерации																																																																																													
Дата голосования: 04.03.2012																																																																																													
																																																																																													
Наименование Избирательной комиссии:    Искитимская  																																																																																													
																																																																																													
Сводная таблица итогов голосования																																																																																													
																																																																																													
	Число участковых избирательных комиссий	82																																																																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	82																																																																																											
																																																																																													
		Сумма	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333									
1	Число избирателей, включенных в список избирателей	50748	1412	1397	1650	1288	1352	1538	1369	1468	1366	1340	458	182	288	331	649	451	231	166	309	540	1330	2473	249	417	1673	1068	1492	671	664	606	97	774	164	121	149	458	296	123	1311	230	231	145	555	158	66	190	363	129	1051	428	393	50	2073	441	555	192	1054	867	112	705	184	351	1198	281	187	649	230	78	191	108	521	98	235	149	583	122	129	131	1474	1474	290	176									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	50066	1400	1400	1400	1300	1350	1550	1350	1400	1350	1300	450	190	300	330	620	450	220	170	330	550	1300	2450	240	420	1650	1100	1500	680	660	580	94	770	160	120	140	450	300	120	1250	220	220	130	550	180	80	190	370	130	1000	420	380	50	2000	430	550	180	1000	870	100	690	190	360	1200	300	190	650	220	82	190	110	510	110	240	160	630	120	140	150	1440	1500	280	160									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	31471	933	860	948	894	856	986	860	806	926	840	308	112	158	199	414	311	156	113	223	359	922	1300	206	211	998	510	940	310	394	368	67	438	104	65	95	302	155	81	876	159	149	86	340	102	29	111	250	69	702	260	254	41	1435	312	318	121	620	557	72	413	115	170	754	176	109	378	139	46	116	82	333	57	142	85	317	76	67	85	957	975	170	118									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2188	6	43	276	22	24	18	13	55	35	24	15	6	13	10	20	17	6	8	13	21	43	108	5	22	44	39	43	45	37	28	3	41	2	8	5	36	39	4	55	11	13	10	23	8	10	5	28	12	36	17	15	0	43	16	42	12	41	51	7	95	16	18	84	13	16	55	12	3	9	5	23	10	18	14	31	7	16	18	23	18	24	8									
6	Число погашенных избирательных бюллетеней	16407	461	497	176	384	470	546	477	539	389	436	127	72	129	121	186	122	58	49	94	170	335	1042	29	187	608	551	517	325	229	184	24	291	54	47	40	112	106	35	319	50	58	34	187	70	41	74	92	49	262	143	111	9	522	102	190	47	339	262	21	182	59	172	362	111	65	217	69	33	65	23	154	43	80	61	282	37	57	47	460	507	86	34									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2188	6	43	276	22	24	18	13	55	35	24	15	6	13	10	20	17	6	8	13	21	43	108	5	22	44	39	43	45	37	28	3	41	2	8	5	36	39	4	55	11	13	10	23	8	10	5	28	12	36	17	15	0	43	16	42	12	41	51	7	95	16	18	84	13	16	55	12	3	9	5	23	10	18	14	31	7	16	18	23	18	24	8									
8	Число бюллетеней в стационарных ящиках для голосования	31470	933	860	948	894	856	986	860	806	926	840	308	112	158	199	414	311	156	113	223	359	922	1300	206	211	998	510	940	310	394	368	67	438	104	65	95	302	155	81	876	159	149	86	340	102	29	111	250	69	702	260	254	41	1434	312	318	121	620	557	72	413	115	170	754	176	109	378	139	46	116	82	333	57	142	85	317	76	67	85	957	975	170	118									
9	Число недействительных избирательных бюллетеней	477	19	21	25	19	14	12	9	9	14	11	6	2	6	2	9	6	6	2	9	6	11	15	0	2	16	7	14	6	5	4	0	11	1	0	1	4	3	0	2	1	0	2	3	2	0	0	1	1	11	6	3	1	25	0	2	2	12	10	0	7	4	5	8	3	2	12	0	0	1	2	4	1	0	2	4	3	1	0	14	11	1	1									
10	Число действительных избирательных бюллетеней	33181	920	882	1199	897	866	992	864	852	947	853	317	116	165	207	425	322	156	119	227	374	954	1393	211	231	1026	542	969	349	426	392	70	468	105	73	99	334	191	85	929	169	162	94	360	108	39	116	277	80	727	271	266	40	1452	328	358	131	649	598	79	501	127	183	830	186	123	421	151	49	124	85	352	66	160	97	344	80	82	103	966	982	193	125									
11	Число полученных открепительных  удостоверений	1523	25	30	30	30	23	35	20	20	30	38	20	10	12	5	13	30	10	30	32	28	45	20	10	15	32	25	33	10	10	10	2	25	5	5	8	15	10	6	15	20	7	5	17	27	13	8	28	5	15	5	5	10	21	5	18	10	30	30	5	20	15	15	65	15	7	30	8	5	15	15	10	15	18	20	56	8	30	25	15	40	15	5									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1385	17	28	26	22	21	28	18	20	29	38	20	10	12	5	11	30	10	27	32	28	43	16	9	11	32	25	33	10	10	8	1	16	3	5	6	15	10	6	14	20	4	3	16	27	13	8	28	0	13	2	3	9	21	5	16	5	23	30	2	20	15	15	65	15	5	30	8	5	15	15	6	15	18	20	56	5	26	23	14	31	10	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	819	16	21	94	25	11	25	14	23	8	16	5	4	5	5	18	4	7	2	4	6	19	16	11	2	20	11	17	5	6	11	1	8	2	4	6	7	3	5	17	1	1	1	7	0	1	2	15	1	8	8	3	9	31	6	8	14	35	23	6	20	6	2	12	3	2	7	5	2	2	5	8	4	5	1	7	6	6	6	24	10	7	5									
14	Число неиспользованных открепительных удостоверений	138	8	2	4	8	2	7	2	0	1	0	0	0	0	0	2	0	0	3	0	0	2	4	1	4	0	0	0	0	0	2	1	9	2	0	2	0	0	0	1	0	3	2	1	0	0	0	0	5	2	3	2	1	0	0	2	5	7	0	3	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	3	4	2	1	9	5	5									
15	Число открепительных удостоверений, выданных избирателям ТИК	48	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	2	0	3	0	4	2	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	2	2	0	1	0	1	1	0	0	0	0	0	2	1	2	0	0	2	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	3	1	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																													
19	Жириновский Владимир Вольфович	2976	81	87	145	66	96	83	83	91	110	68	33	4	17	16	27	25	19	15	32	33	88	133	26	21	95	52	80	37	28	39	5	45	13	1	11	10	11	4	63	13	19	3	46	7	1	9	38	6	77	31	24	2	132	13	22	15	69	18	1	41	3	16	63	20	10	51	16	7	10	6	32	5	7	9	26	8	6	5	89	95	8	4									
		8.84%	8.63%	9.63%	11.85%	7.21%	10.91%	8.27%	9.51%	10.57%	11.45%	7.87%	10.22%	3.39%	9.94%	7.66%	6.22%	7.62%	11.73%	12.40%	13.56%	8.68%	9.12%	9.45%	12.32%	9.01%	9.12%	9.47%	8.14%	10.42%	6.50%	9.85%	7.14%	9.39%	12.26%	1.37%	11.00%	2.96%	5.67%	4.71%	6.77%	7.65%	11.73%	3.13%	12.67%	6.36%	2.56%	7.76%	13.67%	7.41%	10.43%	11.19%	8.92%	4.88%	8.94%	3.96%	6.11%	11.28%	10.44%	2.96%	1.27%	8.07%	2.29%	8.51%	7.52%	10.58%	8.00%	11.78%	10.60%	14.29%	8.00%	6.90%	8.99%	7.46%	4.38%	9.09%	7.47%	9.64%	7.23%	4.85%	9.08%	9.57%	4.12%	3.17%									
