Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Кашинская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399					
1	"Число избирателей, внесенных в список избирателей"	23597	772	1751	1380	1217	1109	1388	1398	1315	1182	1386	1276	273	276	294	595	377	806	747	368	211	342	411	379	335	235	622	224	211	510	308	350	536	340	298	228	147					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	20890	650	1500	1150	1000	1000	1200	1200	1200	1000	1200	1100	250	250	250	550	350	700	650	350	200	350	350	350	350	200	550	200	200	500	300	350	500	300	300	200	140					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	11003	338	775	603	618	571	816	751	675	576	781	651	154	107	105	265	175	464	384	129	100	68	186	88	155	64	219	117	125	206	74	148	231	52	85	59	88					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	2952	33	80	175	54	70	29	65	28	56	30	68	39	90	79	174	100	145	115	114	68	147	63	64	88	73	135	49	45	53	115	75	36	117	149	106	25					
6	Число погашенных избирательных бюллетеней	6935	279	645	372	328	359	355	384	497	368	389	381	57	53	66	111	75	91	151	107	32	135	101	198	107	63	196	34	30	241	111	127	233	131	66	35	27					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2952	33	80	175	54	70	29	65	28	56	30	68	39	90	79	174	100	145	115	114	68	147	63	64	88	73	135	49	45	53	115	75	36	117	149	106	25					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	11001	338	775	603	618	571	816	751	675	576	781	651	154	107	105	265	173	464	384	129	100	68	186	88	155	64	219	117	125	206	74	148	231	52	85	59	88					
9	Число недействительных избирательных бюллетеней	198	8	16	24	10	6	17	15	6	9	11	8	5	6	5	4	5	3	5	1	0	1	3	4	3	1	4	1	0	4	2	2	5	2	1	1	0					
10	Число действительных избирательных бюллетеней	13755	363	839	754	662	635	828	801	697	623	800	711	188	191	179	435	268	606	494	242	168	214	246	148	240	136	350	165	170	255	187	221	262	167	233	164	113					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	760	6	32	20	25	25	20	20	22	15	25	25	25	24	20	23	25	15	20	30	20	20	5	10	30	10	30	10	10	27	20	30	30	20	25	20	26					
