Выборы Президента Российской Федерации																																																
Дата голосования: 02.03.2008																																																
																																																
Наименование Избирательной комиссии:    Ярославская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
	Число участковых избирательных комиссий	41																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	41																																														
																																																
		Сумма	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924					
1	"Число избирателей, включенных в списки избирателей"	40668	1637	1607	1327	1308	895	599	230	689	1330	850	1529	2030	1750	1448	1361	1054	939	579	1310	508	1371	546	1349	1429	516	445	765	180	1173	1218	534	302	800	1802	463	456	1396	1178	1185	298	282					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	36000	1450	1400	1200	1150	750	600	200	600	1150	800	1350	1800	1550	1250	1200	850	850	500	1150	450	1250	450	1200	1250	450	400	650	150	1000	1050	450	250	700	1600	400	400	1350	1050	1150	300	250					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	21083	875	836	769	763	386	378	98	312	790	414	591	1193	735	885	774	442	422	329	724	263	604	349	646	845	289	305	383	73	576	558	276	192	317	1017	183	197	754	641	663	152	84					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3559	89	87	25	10	204	41	45	65	50	122	369	25	248	26	20	133	99	7	72	54	165	29	97	55	44	45	53	37	122	134	62	19	196	118	61	105	119	116	37	65	89					
6	Число погашенных избирательных бюллетеней	11358	486	477	406	377	160	181	57	223	310	264	390	582	567	339	406	275	329	164	354	133	481	72	457	350	117	50	214	40	302	358	112	39	187	465	156	98	477	293	450	83	77					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3559	89	87	25	10	204	41	45	65	50	122	369	25	248	26	20	133	99	7	72	54	165	29	97	55	44	45	53	37	122	134	62	19	196	118	61	105	119	116	37	65	89					
8	Число бюллетеней в стационарных ящиках для голосования	21077	875	836	769	763	386	378	98	312	790	414	591	1193	735	882	773	442	422	329	724	262	604	349	646	845	289	305	383	73	576	558	275	192	317	1017	183	197	754	641	663	152	84					
9	Число недействительных избирательных бюллетеней	422	11	14	10	11	8	9	2	5	5	5	19	22	22	11	15	48	14	9	11	3	9	6	13	20	4	6	1	1	12	13	4	4	4	18	4	5	14	10	8	11	1					
10	Число действительных избирательных бюллетеней	24214	953	909	784	762	582	410	141	372	835	531	941	1196	961	897	778	527	507	327	785	313	760	372	730	880	329	344	435	109	686	679	333	207	509	1117	240	297	859	747	692	206	172					
11	Число полученных открепительных  удостоверений	675	15	15	15	15	15	10	10	10	15	15	15	15	15	15	15	10	10	35	15	10	15	10	15	15	15	10	10	10	140	15	10	10	10	15	10	10	15	10	20	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	345	6	5	9	6	7	1	10	4	3	2	5	8	4	1	2	4	3	28	4	1	1	3	6	3	5	6	4	4	131	6	2	5	4	15	0	0	14	6	16	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	269	10	4	5	4	3	10	3	4	7	1	4	5	14	4	5	12	6	7	8	5	5	13	6	4	5	11	6	5	13	9	6	3	6	17	4	0	8	13	13	0	1					
14	Число неиспользованных открепительных удостоверений	330	9	10	6	9	8	9	0	6	12	13	10	7	11	14	13	6	7	7	11	9	14	7	9	12	10	4	6	6	9	9	8	5	6	0	10	10	1	4	4	9	10					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																
18	Богданов Андрей Владимирович	279	10	11	14	12	3	5	2	4	12	2	11	15	10	8	8	4	6	4	7	7	7	12	10	8	1	6	5	0	7	13	6	3	7	6	1	5	8	5	7	7	0					
