Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Ялуторовская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074					
1	"Число избирателей, внесенных в списки"	11196	360	115	79	589	643	314	138	167	57	417	89	588	504	417	143	523	339	677	249	223	465	167	291	326	716	127	51	505	1203	714					
2	"Число бюллетеней, полученных участковыми комиссиями"	11136	356	109	72	562	626	312	129	171	57	415	87	581	503	409	145	513	352	666	257	229	517	176	270	309	700	113	53	516	1211	720					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	7613	258	97	55	503	382	187	100	138	54	297	72	389	320	348	111	372	202	447	145	147	358	137	221	242	477	96	40	368	650	400					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	632	17	6	5	32	77	33	7	13	3	23	0	55	35	3	8	30	17	26	23	3	13	7	25	25	16	12	3	0	29	86					
6	Число погашенных бюллетеней	2891	81	6	12	27	167	92	22	20	0	95	15	137	148	58	26	111	133	193	89	79	146	32	24	42	207	5	10	148	532	234					
7	Число бюллетеней в переносных ящиках для голосования	632	17	6	5	32	77	33	7	13	3	23	0	55	35	3	8	30	17	26	23	3	13	7	25	25	16	12	3	0	29	86					
8	Число бюллетеней в стационарных ящиках для голосования	7613	258	97	55	503	382	187	100	138	54	297	72	389	320	348	111	372	202	447	145	147	358	137	221	242	477	96	40	368	650	400					
9	Число недействительных бюллетеней	66	1	2	0	0	0	0	1	0	0	2	1	6	7	8	7	1	4	5	0	2	2	0	0	2	0	1	0	0	4	10					
10	Число действительных бюллетеней	8179	274	101	60	535	459	220	106	151	57	318	71	438	348	343	112	401	215	468	168	148	369	144	246	265	493	107	43	368	675	476					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	176	6	3	2	6	8	6	3	3	2	7	2	8	7	7	3	8	6	9	5	5	8	4	6	7	9	3	1	8	15	9					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	51	1	3	0	0	0	0	0	1	0	1	0	8	3	0	0	4	0	5	1	1	2	3	0	0	6	0	0	2	10	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	58	2	2	4	4	5	1	3	0	2	3	2	2	2	2	1	3	0	0	1	0	2	2	4	2	3	0	1	1	1	3					
14	Число погашенных открепительных удостоверений	125	5	0	2	6	8	6	3	2	2	6	2	0	4	7	3	4	6	4	4	4	6	1	6	7	3	3	1	6	5	9					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	"1. ""ЕДИНЕНИЕ"""	154	2	2	0	5	11	3	3	0	2	6	1	10	11	3	3	8	5	10	8	0	12	2	5	6	5	6	0	9	13	3					
		1.86%	0.72%	1.94%	0.0%	0.93%	2.39%	1.36%	2.80%	0.0%	3.50%	1.87%	1.38%	2.25%	3.09%	0.85%	2.52%	1.99%	2.28%	2.11%	4.76%	0.0%	3.23%	1.38%	2.03%	2.24%	1.01%	5.55%	0.0%	2.44%	1.91%	0.61%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	65	3	1	0	1	4	0	2	1	0	2	0	3	3	0	3	6	0	3	1	1	4	0	1	1	7	0	0	3	13	2					
		0.78%	1.09%	0.97%	0.0%	0.18%	0.87%	0.0%	1.86%	0.66%	0.0%	0.62%	0.0%	0.67%	0.84%	0.0%	2.52%	1.49%	0.0%	0.63%	0.59%	0.66%	1.07%	0.0%	0.40%	0.37%	1.41%	0.0%	0.0%	0.81%	1.91%	0.41%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	89	1	2	0	4	3	0	0	1	2	3	1	6	3	5	3	5	3	7	2	4	6	1	1	2	3	0	1	7	4	9					
		1.07%	0.36%	1.94%	0.0%	0.74%	0.65%	0.0%	0.0%	0.66%	3.50%	0.93%	1.38%	1.35%	0.84%	1.42%	2.52%	1.24%	1.36%	1.47%	1.19%	2.66%	1.61%	0.69%	0.40%	0.74%	0.60%	0.0%	2.32%	1.90%	0.58%	1.85%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	52	0	0	1	0	2	0	1	0	0	2	0	5	1	0	4	1	0	13	1	1	1	0	0	1	2	1	1	3	3	8					
		0.63%	0.0%	0.0%	1.66%	0.0%	0.43%	0.0%	0.93%	0.0%	0.0%	0.62%	0.0%	1.12%	0.28%	0.0%	3.36%	0.24%	0.0%	2.74%	0.59%	0.66%	0.26%	0.0%	0.0%	0.37%	0.40%	0.92%	2.32%	0.81%	0.44%	1.64%					
22	"5. ""За Русь Святую"""	7	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	2	0					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.28%	0.0%	0.24%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	13	0	0	0	1	0	0	0	0	0	2	1	0	1	0	0	1	0	0	0	0	2	0	0	1	1	0	0	0	1	2					
